Current (mA),Time (ms)
0.0,104.0
0.103,10298.0
0.125,10566.0
0.149,10837.0
0.191,11112.0
0.182,11381.0
0.196,11654.0
0.237,11927.0
0.214,12199.0
0.206,12470.0
0.209,12740.0
0.215,13011.0
0.222,13284.0
0.231,13556.0
0.244,13830.0
0.248,14104.0
0.234,14375.0
0.216,14649.0
0.207,14922.0
0.207,15193.0
0.202,15465.0
0.22,15737.0
0.204,16008.0
0.205,16283.0
0.206,16555.0
0.206,16826.0
0.208,17098.0
0.209,17372.0
0.211,17644.0
0.211,17914.0
0.213,18187.0
0.215,18462.0
0.217,18733.0
0.218,19005.0
0.219,19275.0
0.221,19545.0
0.222,19816.0
0.224,20088.0
0.226,20358.0
0.227,20631.0
0.229,20904.0
0.231,21176.0
0.232,21449.0
0.234,21720.0
0.236,21992.0
0.239,22263.0
0.241,22542.0
0.242,22815.0
0.244,23086.0
0.246,23355.0
0.247,23626.0
0.249,23899.0
0.25,24171.0
0.252,24443.0
0.254,24713.0
0.256,24986.0
0.258,25259.0
0.26,25532.0
0.262,25805.0
0.264,26077.0
0.266,26438.0
0.268,26724.0
0.27,26998.0
0.272,27272.0
0.274,27545.0
0.277,27818.0
0.279,28092.0
0.281,28367.0
0.283,28640.0
0.285,28912.0
0.287,29185.0
0.29,29457.0
0.292,29726.0
0.294,29998.0
0.296,30268.0
0.298,30539.0
0.301,30809.0
0.304,31082.0
0.305,31354.0
0.307,31626.0
0.309,31898.0
0.311,32172.0
0.313,32443.0
0.314,32714.0
0.317,32987.0
0.319,33260.0
0.32,33536.0
0.323,33808.0
0.324,34079.0
0.327,34352.0
0.329,34622.0
0.332,34895.0
0.333,35166.0
0.336,35441.0
0.338,35713.0
0.34,35992.0
0.343,36263.0
0.345,36535.0
0.347,36806.0
0.35,37078.0
0.352,37352.0
0.354,37625.0
0.357,37898.0
0.36,38173.0
0.363,38445.0
0.366,38717.0
0.367,38990.0
0.37,39263.0
0.372,39536.0
0.375,39808.0
0.377,40082.0
0.381,40357.0
0.383,40631.0
0.386,40929.0
0.387,41212.0
0.39,41484.0
0.393,41757.0
0.395,42027.0
0.398,42301.0
0.401,42573.0
0.404,42843.0
0.406,43117.0
0.409,43388.0
0.411,43658.0
0.413,43929.0
0.416,44200.0
0.42,44469.0
0.422,44740.0
0.425,45010.0
0.429,45284.0
0.432,45558.0
0.434,45830.0
0.438,46100.0
0.441,46371.0
0.446,46644.0
0.449,46915.0
0.45,47185.0
0.456,47457.0
0.46,47731.0
0.463,48004.0
0.506,48276.0
0.506,48548.0
0.504,48818.0
0.504,49090.0
0.511,49363.0
0.512,49636.0
0.56,49908.0
0.554,50178.0
0.557,50450.0
0.541,50724.0
0.568,50996.0
0.56,51268.0
0.544,51541.0
0.554,51810.0
0.571,52083.0
0.569,52357.0
0.56,52631.0
0.581,52902.0
0.579,53176.0
0.592,53452.0
0.589,53725.0
0.61,54000.0
0.603,54275.0
0.6,54555.0
0.62,54826.0
0.589,55099.0
0.578,55372.0
0.615,55642.0
0.623,55913.0
0.619,56184.0
0.617,56454.0
0.626,56726.0
0.628,56997.0
0.627,57266.0
0.611,57538.0
0.644,57811.0
0.645,58083.0
0.614,58353.0
0.621,58627.0
0.647,58906.0
0.633,59176.0
0.643,59447.0
0.646,59719.0
0.637,59990.0
0.649,60262.0
0.64,60534.0
0.635,60805.0
0.642,61079.0
0.706,61350.0
0.655,61621.0
0.724,61893.0
0.708,62164.0
0.735,62436.0
0.792,62708.0
0.912,62980.0
0.897,63250.0
0.907,63520.0
1.134,63793.0
1.142,64068.0
1.174,64339.0
1.185,64614.0
1.127,64884.0
1.03,65154.0
1.154,65427.0
1.223,65697.0
1.224,65968.0
1.292,66246.0
1.409,66517.0
1.371,66789.0
1.406,67062.0
1.495,67333.0
1.479,67606.0
1.436,67876.0
1.558,68148.0
1.567,68421.0
1.651,68692.0
1.675,68964.0
2.014,69237.0
2.046,69510.0
2.125,69780.0
1.992,70048.0
2.06,70321.0
2.271,70592.0
2.335,70867.0
2.44,71140.0
2.516,71412.0
2.599,71683.0
2.632,71953.0
2.675,72223.0
2.812,72496.0
2.86,72772.0
3.02,73044.0
3.066,73316.0
3.001,73590.0
3.044,73861.0
3.155,74132.0
3.282,74402.0
3.601,74699.0
3.498,74969.0
3.608,75240.0
3.674,75513.0
3.946,75786.0
3.938,76060.0
4.176,76335.0
4.54,76609.0
4.599,76883.0
4.848,77160.0
4.905,77433.0
5.018,77704.0
