Current (mA),Time (ms)
0.0,2816.0
0.577,16939.0
1.253,21129.0
1.391,25358.0
1.428,29548.0
1.425,33726.0
1.404,37942.0
1.374,42150.0
1.324,46364.0
1.282,50568.0
1.227,54753.0
1.178,58969.0
1.126,63184.0
1.095,67395.0
1.053,71620.0
1.016,75813.0
0.998,80002.0
0.971,84195.0
0.968,88362.0
0.967,92526.0
0.952,96757.0
0.953,100976.0
0.947,105205.0
0.941,109436.0
0.935,113643.0
0.94,117860.0
0.925,122085.0
0.917,126312.0
0.918,130536.0
0.917,134738.0
0.91,138948.0
0.904,143169.0
0.89,147345.0
0.883,151579.0
0.878,155815.0
0.871,160033.0
0.869,164253.0
0.864,168457.0
0.856,172652.0
0.85,176869.0
0.847,181106.0
0.84,185302.0
0.835,189515.0
0.831,193727.0
0.83,197936.0
0.823,202131.0
0.829,206363.0
0.839,210594.0
0.838,214827.0
0.837,219031.0
0.834,223238.0
0.831,227433.0
0.828,231649.0
0.83,235853.0
0.823,240041.0
0.857,244253.0
0.861,248468.0
0.864,252677.0
0.869,256888.0
0.858,261090.0
0.876,265274.0
0.882,269473.0
0.885,273678.0
0.881,277898.0
0.881,282108.0
0.851,286307.0
0.851,290511.0
0.854,294718.0
0.87,298908.0
0.884,303146.0
0.89,307367.0
0.912,311560.0
0.921,315753.0
0.921,319938.0
0.929,324151.0
0.989,328375.0
1.001,332592.0
0.991,336892.0
1.023,341110.0
1.014,345325.0
1.02,349551.0
1.054,353766.0
1.053,357975.0
1.056,362184.0
1.104,366422.0
1.17,370664.0
1.206,374872.0
1.235,379108.0
1.255,383328.0
1.287,387541.0
1.293,391752.0
1.286,395984.0
1.4,400218.0
1.428,404410.0
1.458,408651.0
1.512,412859.0
1.539,417072.0
1.59,421289.0
1.795,425533.0
1.833,429729.0
1.792,433941.0
1.836,438165.0
1.86,442401.0
1.941,446636.0
2.085,450858.0
2.186,455079.0
2.14,459282.0
2.239,463495.0
2.157,467689.0
2.282,471947.0
2.256,476177.0
2.295,480368.0
2.345,484584.0
2.222,488785.0
2.492,492990.0
2.512,497211.0
2.633,501426.0
2.727,505660.0
2.818,509875.0
2.865,514103.0
2.863,518320.0
2.931,522571.0
3.127,526811.0
3.24,531040.0
3.126,535265.0
3.253,539466.0
3.336,543684.0
3.474,547893.0
3.51,552114.0
3.819,556333.0
3.726,560501.0
3.726,564713.0
3.938,568907.0
4.023,573126.0
4.146,577359.0
4.114,581591.0
4.305,585794.0
4.324,590002.0
4.417,594191.0
4.4,598421.0
4.488,602632.0
4.563,606848.0
4.642,611043.0
4.552,615215.0
4.791,619437.0
4.822,623661.0
4.721,627880.0
5.031,632091.0
