Current (mA),Time (ms)
0.0,98.0
0.138,10294.0
0.257,10566.0
0.268,10840.0
0.374,11114.0
0.389,11386.0
0.417,11658.0
0.436,11927.0
0.424,12200.0
0.451,12473.0
0.473,12746.0
0.465,13017.0
0.446,13290.0
0.427,13562.0
0.433,13833.0
0.434,14103.0
0.432,14376.0
0.43,14647.0
0.433,14920.0
0.436,15193.0
0.436,15462.0
0.439,15735.0
0.44,16006.0
0.443,16277.0
0.445,16550.0
0.448,16821.0
0.452,17092.0
0.455,17366.0
0.457,17640.0
0.46,17911.0
0.462,18184.0
0.465,18456.0
0.465,18729.0
0.468,19001.0
0.47,19273.0
0.471,19545.0
0.473,19816.0
0.475,20086.0
0.476,20357.0
0.478,20628.0
0.479,20900.0
0.481,21171.0
0.482,21441.0
0.484,21711.0
0.485,21984.0
0.487,22256.0
0.487,22527.0
0.489,22798.0
0.491,23069.0
0.492,23343.0
0.493,23613.0
0.493,23885.0
0.495,24156.0
0.495,24429.0
0.497,24701.0
0.499,24973.0
0.501,25246.0
0.503,25518.0
0.506,25789.0
0.508,26063.0
0.511,26335.0
0.512,26606.0
0.514,26878.0
0.516,27149.0
0.517,27422.0
0.521,27692.0
0.524,27964.0
0.527,28236.0
0.532,28508.0
0.536,28780.0
0.539,29051.0
0.543,29323.0
0.547,29594.0
0.551,29864.0
0.556,30136.0
0.561,30409.0
0.881,30680.0
0.907,30952.0
0.922,31222.0
0.958,31494.0
0.947,31766.0
0.962,32038.0
0.752,32309.0
1.008,32580.0
0.994,32927.0
0.953,33198.0
0.842,33467.0
1.006,33740.0
1.001,34013.0
0.985,34284.0
1.036,34555.0
1.052,34976.0
1.007,35246.0
1.032,35516.0
1.063,35786.0
1.063,36055.0
1.026,36328.0
1.039,36599.0
1.064,36870.0
1.088,37143.0
1.021,37416.0
1.007,37688.0
1.047,37959.0
1.026,38230.0
1.256,38503.0
1.029,38772.0
1.238,39045.0
1.264,39316.0
1.261,39587.0
1.239,39857.0
1.26,40127.0
1.355,40398.0
1.498,40669.0
1.516,40942.0
1.542,41214.0
1.559,41485.0
1.613,41756.0
1.691,42027.0
1.688,42298.0
2.027,42568.0
2.042,42840.0
2.088,43111.0
2.227,43383.0
2.345,43655.0
2.408,43925.0
2.505,44196.0
2.641,44466.0
2.653,44739.0
3.047,45010.0
3.142,45280.0
3.212,45551.0
3.281,45824.0
3.558,46097.0
3.817,46372.0
3.843,46644.0
3.771,46916.0
3.9,47189.0
4.158,47464.0
4.466,47736.0
4.831,48008.0
4.957,48280.0
4.802,48551.0
5.401,48820.0
