Current (mA),Time (ms)
0.0,95.0
2.57,10290.0
2.679,10560.0
2.799,10833.0
2.886,11106.0
2.99,11380.0
3.066,11653.0
3.084,11924.0
3.059,12197.0
3.025,12469.0
3.006,12743.0
2.995,13012.0
2.999,13282.0
2.989,13553.0
2.978,13825.0
2.971,14097.0
2.963,14369.0
2.952,14642.0
2.941,14914.0
2.927,15186.0
2.911,15459.0
2.898,15730.0
2.882,16001.0
2.892,16272.0
2.897,16545.0
2.893,16817.0
2.886,17090.0
2.877,17361.0
2.866,17632.0
2.881,17904.0
2.867,18174.0
2.856,18449.0
2.844,18723.0
2.835,18996.0
2.827,19268.0
2.819,19539.0
2.812,19811.0
2.806,20081.0
2.802,20353.0
2.799,20625.0
2.797,20897.0
2.798,21169.0
2.796,21444.0
2.796,21716.0
2.798,21987.0
2.8,22260.0
2.805,22530.0
2.809,22804.0
2.816,23075.0
2.819,23347.0
2.817,23621.0
2.816,23889.0
2.815,24161.0
2.815,24432.0
2.818,24703.0
2.827,24975.0
2.832,25247.0
2.847,25519.0
2.847,25793.0
2.846,26065.0
2.865,26337.0
2.87,26606.0
2.881,26879.0
2.888,27151.0
2.895,27424.0
2.904,27694.0
2.913,27967.0
2.923,28240.0
2.922,28513.0
2.921,28783.0
2.928,29054.0
2.922,29327.0
2.928,29601.0
2.931,29873.0
2.934,30146.0
2.94,30417.0
2.939,30690.0
2.954,30962.0
2.957,31232.0
2.96,31503.0
2.963,31777.0
2.971,32046.0
2.977,32320.0
2.982,32592.0
2.98,32864.0
2.989,33139.0
2.988,33410.0
2.993,33681.0
2.994,33952.0
3.0,34225.0
3.0,34496.0
2.998,34768.0
2.996,35041.0
2.998,35313.0
2.998,35584.0
2.999,35855.0
3.004,36125.0
3.008,36399.0
3.013,36672.0
3.021,36947.0
3.025,37220.0
3.025,37493.0
3.034,37762.0
3.039,38033.0
3.052,38304.0
3.047,38576.0
3.061,38847.0
3.066,39118.0
3.07,39389.0
3.065,39662.0
3.077,39932.0
3.076,40204.0
3.081,40477.0
3.076,40749.0
3.085,41019.0
3.093,41289.0
3.094,41563.0
3.098,41835.0
3.108,42107.0
3.112,42380.0
3.12,42652.0
3.135,42925.0
3.143,43197.0
3.149,43467.0
3.147,43740.0
3.149,44013.0
3.152,44286.0
3.146,44556.0
3.147,44828.0
3.154,45101.0
3.161,45369.0
3.163,45639.0
3.161,45908.0
3.158,46181.0
3.159,46452.0
3.165,46725.0
3.161,46998.0
3.169,47270.0
3.169,47541.0
3.171,47814.0
3.174,48086.0
3.181,48359.0
3.182,48630.0
3.193,48903.0
3.188,49174.0
3.19,49446.0
3.192,49716.0
3.193,49987.0
3.195,50259.0
3.198,50529.0
3.205,50801.0
3.207,51075.0
3.214,51347.0
3.206,51620.0
3.212,51892.0
3.21,52163.0
3.214,52434.0
3.216,52708.0
3.224,52981.0
3.227,53251.0
3.232,53526.0
3.227,53799.0
3.228,54072.0
3.228,54343.0
3.225,54614.0
3.237,54886.0
3.237,55156.0
3.24,55427.0
3.237,55699.0
3.237,55971.0
3.237,56244.0
3.234,56514.0
3.237,56786.0
3.237,57059.0
3.238,57329.0
3.242,57600.0
3.25,57873.0
3.263,58147.0
3.268,58421.0
3.256,58694.0
3.258,58966.0
3.254,59239.0
3.258,59510.0
3.262,59781.0
3.279,60053.0
3.275,60323.0
3.276,60596.0
3.277,60867.0
3.273,61138.0
3.269,61409.0
3.269,61683.0
3.275,61952.0
3.271,62224.0
3.278,62497.0
3.275,62771.0
3.287,63041.0
3.289,63313.0
3.29,63587.0
3.288,63856.0
3.291,64128.0
3.289,64403.0
3.293,64672.0
3.297,64947.0
3.293,65217.0
3.288,65489.0
3.286,65760.0
3.287,66033.0
3.287,66306.0
3.287,66578.0
3.291,66850.0
3.299,67123.0
3.303,67393.0
3.303,67666.0
3.303,67936.0
3.303,68207.0
3.308,68479.0
3.307,68748.0
3.305,69021.0
3.307,69292.0
3.305,69563.0
3.305,69834.0
3.303,70106.0
3.309,70380.0
3.309,70653.0
3.305,70924.0
3.297,71195.0
3.299,71467.0
3.299,71739.0
3.307,72009.0
3.31,72284.0
3.307,72557.0
3.309,72830.0
3.307,73099.0
3.315,73370.0
3.312,73641.0
3.316,73913.0
3.316,74184.0
3.318,74459.0
3.315,74731.0
3.316,75002.0
3.327,75273.0
3.334,75544.0
3.333,75814.0
3.333,76087.0
3.34,76358.0
3.338,76631.0
3.328,76903.0
3.328,77176.0
3.329,77450.0
3.335,77722.0
3.346,77994.0
3.348,78265.0
3.366,78536.0
3.36,78806.0
3.346,79075.0
3.346,79347.0
3.344,79618.0
3.345,79888.0
3.35,80159.0
3.364,80432.0
3.358,80706.0
3.357,80977.0
3.361,81248.0
3.368,81520.0
3.376,81793.0
3.375,82064.0
3.38,82337.0
3.382,82610.0
3.389,82884.0
3.392,83155.0
3.398,83427.0
3.397,83700.0
3.399,83972.0
3.402,84246.0
3.403,84518.0
3.401,84790.0
3.413,85061.0
3.414,85334.0
3.412,85604.0
3.415,85877.0
3.418,86149.0
3.436,86423.0
3.451,86695.0
3.464,86967.0
3.48,87239.0
3.491,87508.0
3.502,87780.0
3.494,88054.0
3.535,88327.0
3.533,88599.0
3.533,88873.0
3.538,89145.0
3.544,89416.0
3.541,89688.0
3.55,89962.0
3.536,90235.0
3.541,90506.0
3.551,90778.0
3.553,91049.0
3.558,91321.0
3.563,91595.0
3.578,91865.0
3.559,92138.0
3.562,92410.0
3.59,92682.0
3.56,92955.0
3.591,93227.0
3.608,93498.0
3.587,93770.0
3.619,94042.0
3.627,94312.0
3.642,94584.0
3.641,94856.0
3.644,95129.0
3.643,95402.0
3.673,95674.0
3.669,95945.0
3.651,96216.0
3.664,96489.0
3.677,96760.0
3.675,97029.0
3.696,97301.0
3.699,97574.0
3.717,97849.0
3.725,98122.0
3.718,98392.0
3.774,98665.0
3.845,98938.0
3.858,99212.0
3.856,99484.0
3.785,99755.0
3.854,100029.0
3.855,100299.0
3.874,100571.0
3.869,100841.0
3.898,101114.0
3.935,101386.0
3.921,101659.0
3.939,101931.0
3.918,102204.0
3.939,102477.0
3.964,102748.0
3.957,103018.0
4.013,103290.0
3.984,103561.0
4.012,103834.0
4.021,104106.0
4.011,104380.0
4.056,104651.0
4.051,104923.0
4.048,105194.0
3.988,105467.0
4.0,105741.0
3.979,106011.0
3.892,106282.0
3.931,106553.0
3.955,106827.0
3.993,107100.0
4.001,107372.0
4.008,107647.0
3.996,107920.0
4.006,108193.0
4.043,108463.0
4.095,108734.0
4.033,109006.0
4.059,109276.0
4.04,109548.0
4.043,109821.0
4.051,110093.0
4.07,110365.0
4.056,110635.0
4.053,110907.0
4.064,111180.0
4.066,111453.0
4.057,111723.0
4.079,111993.0
4.098,112266.0
4.114,112539.0
4.085,112811.0
3.988,113085.0
3.97,113356.0
3.992,113627.0
4.03,113899.0
4.019,114173.0
4.024,114444.0
4.057,114714.0
4.117,114986.0
4.165,115257.0
4.149,115529.0
4.161,115800.0
4.214,116071.0
4.22,116341.0
4.258,116614.0
4.279,116888.0
4.291,117162.0
4.329,117433.0
4.367,117705.0
4.411,117979.0
4.419,118253.0
4.451,118526.0
4.473,118795.0
4.534,119070.0
4.53,119341.0
4.536,119612.0
4.571,119883.0
4.564,120154.0
4.569,120425.0
4.624,120696.0
4.641,120970.0
4.636,121245.0
4.654,121517.0
4.685,121788.0
4.689,122061.0
4.709,122335.0
4.727,122607.0
4.735,122879.0
4.711,123150.0
4.766,123423.0
4.795,123694.0
4.779,123965.0
4.775,124238.0
4.756,124510.0
4.734,124781.0
4.849,125054.0
4.822,125324.0
5.011,125596.0
