Current (mA),Time (ms)
0.0,95.0
0.871,10285.0
0.906,10556.0
0.945,10829.0
0.982,11102.0
1.006,11371.0
1.018,11642.0
1.019,11916.0
1.018,12187.0
1.014,12457.0
1.009,12727.0
1.006,12999.0
1.006,13275.0
1.007,13547.0
1.008,13821.0
1.012,14094.0
1.02,14366.0
1.026,14638.0
1.034,14911.0
1.044,15182.0
1.055,15455.0
1.068,15726.0
1.081,15999.0
1.096,16270.0
1.115,16542.0
1.137,16812.0
1.162,17085.0
1.189,17358.0
1.219,17630.0
1.25,17902.0
1.28,18173.0
1.312,18447.0
1.343,18719.0
1.374,18990.0
1.403,19262.0
1.433,19534.0
1.462,19806.0
1.488,20078.0
1.513,20349.0
1.538,20620.0
1.562,20891.0
1.585,21164.0
1.605,21435.0
1.851,23748.0
2.11,27892.0
2.481,32072.0
3.084,36263.0
4.285,40446.0
5.553,44634.0
