Current (mA),Time (ms)
0.0,102.0
0.139,10283.0
0.119,10552.0
0.111,10823.0
0.11,11092.0
0.111,11363.0
0.113,11633.0
0.116,11904.0
0.119,12174.0
0.121,12446.0
0.123,12716.0
0.126,12987.0
0.128,13258.0
0.131,13527.0
0.135,13798.0
0.139,14069.0
0.143,14339.0
0.148,14610.0
0.153,14881.0
0.159,15151.0
0.166,15422.0
0.173,15692.0
0.18,15963.0
0.187,16233.0
0.195,16504.0
0.202,16775.0
0.21,17046.0
0.217,17317.0
0.225,17587.0
0.232,17858.0
0.239,18128.0
0.246,18399.0
0.252,18670.0
0.259,18940.0
0.265,19211.0
0.271,19482.0
0.277,19752.0
0.282,20022.0
0.287,20293.0
0.292,20564.0
0.297,20834.0
0.301,21105.0
0.306,21375.0
0.309,21646.0
0.313,21917.0
0.317,22188.0
0.32,22458.0
0.323,22729.0
0.326,23000.0
0.329,23271.0
0.332,23542.0
0.334,23813.0
0.337,24085.0
0.339,24355.0
0.341,24626.0
0.344,24897.0
0.346,25168.0
0.348,25439.0
0.349,25709.0
0.351,25978.0
0.353,26249.0
0.355,26521.0
0.356,26793.0
0.358,27063.0
0.36,27334.0
0.361,27605.0
0.362,27877.0
0.364,28148.0
0.365,28419.0
0.366,28690.0
0.368,28962.0
0.369,29233.0
0.37,29503.0
0.371,29775.0
0.372,30045.0
0.373,30316.0
0.374,30587.0
0.375,30858.0
0.376,31128.0
0.377,31398.0
0.377,31666.0
0.378,31937.0
0.379,32208.0
0.38,32479.0
0.38,32749.0
0.381,33019.0
0.382,33288.0
0.382,33559.0
0.383,33830.0
0.383,34100.0
0.384,34371.0
0.384,34642.0
0.385,34913.0
0.385,35183.0
0.385,35453.0
0.386,35723.0
0.386,35994.0
0.386,36264.0
0.387,36535.0
0.387,36805.0
0.387,37075.0
0.387,37346.0
0.387,37616.0
0.388,37886.0
0.388,38157.0
0.388,38428.0
0.388,38699.0
0.388,38969.0
0.388,39240.0
0.388,39512.0
0.388,39783.0
0.388,40054.0
0.388,40324.0
0.388,40595.0
0.388,40866.0
0.388,41137.0
0.388,41408.0
0.388,41678.0
0.388,41949.0
0.388,42220.0
0.388,42489.0
0.388,42760.0
0.388,43031.0
0.387,43301.0
0.387,43571.0
0.387,43842.0
0.387,44112.0
0.387,44384.0
0.387,44655.0
0.387,44925.0
0.386,45196.0
0.386,45466.0
0.386,45737.0
0.386,46006.0
0.386,46277.0
0.386,46548.0
0.386,46818.0
0.385,47089.0
0.385,47359.0
0.385,47629.0
0.385,47900.0
0.385,48171.0
0.385,48441.0
0.385,48712.0
0.384,48983.0
0.384,49254.0
0.384,49525.0
0.384,49795.0
0.384,50066.0
0.383,50336.0
0.383,50606.0
0.383,50877.0
0.383,51146.0
0.383,51417.0
0.383,51688.0
0.382,51958.0
0.382,52227.0
0.382,52496.0
0.382,52766.0
0.382,53036.0
0.382,53307.0
0.382,53578.0
0.381,53849.0
0.381,54119.0
0.381,54390.0
0.381,54661.0
0.381,54931.0
0.381,55201.0
0.381,55472.0
0.381,55743.0
0.38,56014.0
0.38,56284.0
0.38,56554.0
0.38,56825.0
0.38,57095.0
0.38,57365.0
0.38,57636.0
0.38,57906.0
0.38,58177.0
0.38,58446.0
0.38,58717.0
0.38,58988.0
0.38,59259.0
0.38,59530.0
0.38,59800.0
0.38,60070.0
0.38,60341.0
0.38,60611.0
0.38,60881.0
0.38,61151.0
0.38,61422.0
0.38,61693.0
0.38,61963.0
0.38,62234.0
0.38,62503.0
0.379,62774.0
0.379,63045.0
0.379,63316.0
0.379,63587.0
0.379,63858.0
0.38,64129.0
0.38,64400.0
0.38,64670.0
0.38,64940.0
0.38,65211.0
0.38,65481.0
0.38,65751.0
0.38,66020.0
0.38,66291.0
0.38,66561.0
0.38,66832.0
0.38,67103.0
0.38,67374.0
0.38,67645.0
0.38,67915.0
0.38,68186.0
0.38,68457.0
0.381,68727.0
0.381,68998.0
0.381,69268.0
0.381,69539.0
0.381,69810.0
0.381,70081.0
0.381,70351.0
0.381,70622.0
0.381,70893.0
0.382,71164.0
0.382,71435.0
0.382,71706.0
0.382,71977.0
0.382,72248.0
0.382,72519.0
0.382,72789.0
0.382,73060.0
0.383,73330.0
0.383,73600.0
0.383,73869.0
0.383,74140.0
0.384,74411.0
0.384,74681.0
0.384,74952.0
0.384,75223.0
0.384,75494.0
0.384,75764.0
0.384,76033.0
0.385,76304.0
0.385,76575.0
0.385,76847.0
0.385,77118.0
0.385,77387.0
0.385,77657.0
0.386,77927.0
0.386,78198.0
0.386,78468.0
0.386,78738.0
0.386,79008.0
0.386,79278.0
0.386,79548.0
0.387,79818.0
0.387,80088.0
0.387,80359.0
0.387,80630.0
0.387,80901.0
0.387,81172.0
0.388,81443.0
0.388,81714.0
0.388,81984.0
0.388,82254.0
0.388,82525.0
0.389,82796.0
0.389,83066.0
0.389,83337.0
0.389,83608.0
0.389,83879.0
0.389,84149.0
0.39,84419.0
0.39,84688.0
0.39,84958.0
0.39,85229.0
0.39,85500.0
0.39,85771.0
0.391,86042.0
0.391,86312.0
0.391,86583.0
0.391,86854.0
0.391,87124.0
0.391,87395.0
0.391,87666.0
0.391,87935.0
0.392,88206.0
0.392,88476.0
0.392,88746.0
0.392,89016.0
0.392,89287.0
0.392,89558.0
0.392,89829.0
0.393,90099.0
0.393,90368.0
0.393,90638.0
0.393,90908.0
0.393,91178.0
0.393,91449.0
0.393,91720.0
0.393,91991.0
0.393,92262.0
0.393,92532.0
0.393,92801.0
0.393,93072.0
0.394,93342.0
0.394,93611.0
0.394,93882.0
0.394,94152.0
0.394,94422.0
0.394,94693.0
0.394,94964.0
0.394,95235.0
0.394,95505.0
0.394,95775.0
0.394,96046.0
0.394,96316.0
0.394,96586.0
0.394,96856.0
0.394,97125.0
0.394,97396.0
0.394,97667.0
0.394,97937.0
0.394,98208.0
0.394,98478.0
0.394,98749.0
0.394,99020.0
0.394,99290.0
0.394,99561.0
0.394,99830.0
0.394,100101.0
0.394,100371.0
0.394,100640.0
0.394,100912.0
0.394,101181.0
0.394,101451.0
0.394,101721.0
0.394,101991.0
0.394,102262.0
0.394,102531.0
0.394,102801.0
0.394,103072.0
0.394,103342.0
0.394,103612.0
0.394,103883.0
0.394,104153.0
0.393,104424.0
0.393,104695.0
0.393,104966.0
0.393,105237.0
0.393,105507.0
0.393,105776.0
0.393,106047.0
0.393,106317.0
0.393,106587.0
0.393,106857.0
0.393,107126.0
0.392,107397.0
0.392,107668.0
0.392,107939.0
0.392,108210.0
0.392,108480.0
0.392,108750.0
0.392,109021.0
0.392,109292.0
0.392,109562.0
0.391,109832.0
0.391,110103.0
0.391,110374.0
0.391,110645.0
0.391,110914.0
0.391,111185.0
0.39,111456.0
0.39,111726.0
0.39,111997.0
0.39,112267.0
0.39,112538.0
0.39,112808.0
0.39,113079.0
0.39,113351.0
0.389,113622.0
0.389,113893.0
0.389,114165.0
0.389,114434.0
0.389,114704.0
0.388,114975.0
0.388,115246.0
0.388,115516.0
0.388,115788.0
0.388,116059.0
0.388,116330.0
0.388,116601.0
0.387,116871.0
0.387,117142.0
0.387,117412.0
0.387,117682.0
0.387,117953.0
0.386,118223.0
0.386,118495.0
0.386,118765.0
0.386,119034.0
0.386,119305.0
0.386,119576.0
0.385,119847.0
0.385,120117.0
0.385,120388.0
0.385,120659.0
