Current (mA),Time (ms)
0.0,95.0
0.743,10295.0
0.755,10566.0
0.753,10839.0
0.751,11108.0
0.748,11381.0
0.746,11652.0
0.742,11924.0
0.737,12196.0
0.732,12469.0
0.729,12740.0
0.727,13012.0
0.723,13285.0
0.718,13555.0
0.713,13829.0
0.706,14100.0
0.698,14370.0
0.689,14643.0
0.68,14912.0
0.671,15184.0
0.662,15455.0
0.654,15727.0
0.646,15999.0
0.64,16267.0
0.634,16539.0
0.63,16812.0
0.628,17084.0
0.626,17357.0
0.626,17629.0
0.626,17899.0
0.627,18171.0
0.628,18442.0
0.63,18714.0
0.633,18987.0
0.636,19258.0
0.64,19527.0
0.644,19798.0
0.649,20071.0
0.655,20343.0
0.661,20616.0
0.667,20886.0
0.674,21159.0
0.681,21432.0
0.689,21702.0
0.696,21972.0
0.704,22245.0
0.711,22517.0
0.719,22792.0
0.727,23065.0
0.735,23336.0
0.742,23607.0
0.75,23878.0
0.758,24151.0
0.765,24420.0
0.773,24693.0
0.781,24965.0
0.79,25236.0
0.797,25508.0
0.805,25780.0
0.813,26051.0
0.821,26321.0
0.829,26594.0
0.837,26865.0
0.846,27137.0
0.854,27409.0
0.863,27681.0
0.871,27950.0
0.88,28223.0
0.889,28491.0
0.897,28764.0
0.906,29036.0
0.915,29306.0
0.924,29577.0
0.933,29847.0
0.942,30120.0
0.951,30393.0
0.96,30665.0
0.97,30936.0
0.979,31208.0
0.988,31477.0
0.998,31750.0
1.006,32020.0
1.016,32289.0
1.025,32562.0
1.035,32834.0
1.044,33106.0
1.053,33379.0
1.063,33651.0
1.073,33922.0
1.082,34197.0
1.092,34470.0
1.102,34742.0
1.111,35014.0
1.121,35286.0
1.13,35558.0
1.141,35829.0
1.151,36101.0
1.161,36374.0
1.171,36647.0
1.181,36921.0
1.192,37193.0
1.202,37464.0
1.211,37737.0
1.222,38009.0
1.232,38281.0
1.242,38551.0
1.251,38823.0
1.262,39095.0
1.273,39367.0
1.282,39640.0
1.292,39913.0
1.302,40184.0
1.313,40457.0
1.323,40728.0
1.333,41002.0
1.344,41274.0
1.355,41546.0
1.364,41817.0
1.375,42089.0
1.386,42358.0
1.397,42630.0
1.406,42901.0
1.417,43171.0
1.429,43443.0
1.44,43716.0
1.45,43986.0
1.46,44257.0
1.472,44531.0
1.483,44801.0
1.494,45071.0
1.505,45341.0
1.516,45612.0
1.527,45884.0
1.539,46156.0
1.552,46427.0
1.562,46699.0
1.573,46972.0
1.584,47245.0
1.596,47518.0
1.608,47792.0
1.621,48063.0
1.633,48335.0
1.646,48606.0
1.658,48878.0
1.67,49150.0
1.682,49422.0
1.694,49693.0
1.708,49967.0
1.722,50236.0
1.734,50507.0
1.747,50778.0
1.76,51049.0
1.775,51321.0
1.788,51592.0
1.802,51865.0
1.817,52139.0
1.833,52411.0
1.847,52685.0
1.862,52955.0
1.877,53227.0
1.894,53500.0
1.91,53772.0
1.925,54044.0
1.941,54316.0
1.976,54587.0
1.992,54860.0
2.003,55131.0
2.025,55400.0
2.033,55671.0
2.05,55944.0
2.068,56217.0
2.077,56491.0
2.115,56764.0
2.117,57035.0
2.136,57306.0
2.156,57577.0
2.184,57847.0
2.186,58119.0
2.215,58389.0
2.232,58661.0
2.25,58932.0
2.269,59203.0
2.287,59475.0
2.307,59745.0
2.324,60018.0
2.344,60291.0
2.364,60561.0
2.388,60834.0
2.404,61106.0
2.426,61378.0
2.444,61651.0
2.464,61922.0
2.51,62192.0
2.524,62462.0
2.549,62734.0
2.566,63006.0
2.582,63276.0
2.607,63548.0
2.623,63820.0
2.637,64092.0
2.657,64364.0
2.705,64636.0
2.731,64907.0
2.781,65180.0
2.809,65451.0
2.834,65723.0
2.895,65996.0
2.94,66267.0
2.939,66538.0
2.983,66811.0
2.995,67081.0
3.006,67353.0
3.014,67625.0
3.057,67898.0
3.084,68171.0
3.114,68444.0
3.183,68717.0
3.21,68989.0
3.221,69261.0
3.303,69534.0
3.381,69808.0
3.428,70081.0
3.485,70354.0
3.593,70628.0
3.57,70902.0
3.571,71175.0
3.566,71446.0
3.643,71719.0
3.746,71992.0
3.856,72267.0
3.944,72538.0
4.176,72811.0
4.282,73085.0
4.317,73357.0
4.341,73632.0
4.357,73903.0
4.39,74177.0
4.475,74453.0
4.527,74725.0
4.777,74998.0
4.818,75271.0
4.965,75543.0
5.017,75816.0
