Current (mA),Time (ms)
0.0,95.0
2.813,10283.0
2.662,10554.0
2.749,10826.0
2.813,11098.0
2.886,11371.0
2.968,11644.0
3.041,11917.0
3.087,12188.0
3.116,12460.0
3.138,12731.0
3.164,13004.0
3.193,13277.0
3.223,13550.0
3.252,13820.0
3.279,14091.0
3.3,14363.0
3.315,14635.0
3.321,14907.0
3.318,15180.0
3.307,15451.0
3.29,15723.0
3.27,15995.0
3.249,16266.0
3.23,16538.0
3.209,16808.0
3.19,17079.0
3.168,17351.0
3.15,17622.0
3.131,17893.0
3.113,18165.0
3.097,18437.0
3.083,18710.0
3.07,18981.0
3.06,19252.0
3.05,19525.0
3.041,19798.0
3.033,20071.0
3.027,20345.0
3.02,20617.0
3.015,20890.0
3.015,21162.0
3.01,21435.0
3.008,21705.0
3.007,21977.0
3.005,22249.0
3.002,22521.0
3.002,22790.0
3.005,23061.0
3.004,23333.0
3.003,23605.0
3.003,23878.0
3.012,24151.0
3.017,24425.0
3.016,24696.0
3.015,24968.0
3.015,25242.0
3.015,25516.0
3.013,25786.0
3.013,26058.0
3.016,26330.0
3.017,26603.0
3.02,26872.0
3.022,27147.0
3.024,27418.0
3.024,27691.0
3.026,27965.0
3.027,28238.0
3.028,28509.0
3.031,28782.0
3.029,29054.0
3.029,29326.0
3.03,29597.0
3.033,29871.0
3.035,30143.0
3.036,30414.0
3.036,30684.0
3.037,30958.0
3.038,31231.0
3.04,31502.0
3.04,31776.0
3.043,32047.0
3.044,32320.0
3.048,32590.0
3.057,32863.0
3.06,33137.0
3.06,33408.0
3.061,33681.0
3.063,33951.0
3.062,34225.0
3.061,34498.0
3.068,34770.0
3.075,35043.0
3.083,35313.0
3.086,35584.0
3.086,35853.0
3.086,36126.0
3.086,36398.0
3.086,36668.0
3.086,36942.0
3.085,37215.0
3.084,37486.0
3.082,37758.0
3.084,38032.0
3.082,38305.0
3.084,38579.0
3.083,38849.0
3.083,39121.0
3.085,39395.0
3.09,39668.0
3.093,39939.0
3.097,40211.0
3.096,40485.0
3.108,40755.0
3.111,41027.0
3.116,41299.0
3.116,41570.0
3.114,41842.0
3.115,42114.0
3.117,42386.0
3.119,42658.0
3.12,42930.0
3.12,43204.0
3.119,43476.0
3.122,43748.0
3.134,44023.0
3.168,44296.0
3.172,44570.0
3.173,44842.0
3.191,45112.0
3.187,45386.0
3.188,45658.0
3.19,45929.0
3.189,46201.0
3.19,46472.0
3.187,46744.0
3.191,47016.0
3.191,47288.0
3.196,47560.0
3.193,47832.0
3.196,48105.0
3.205,48377.0
3.211,48649.0
3.218,48921.0
3.215,49195.0
3.215,49468.0
3.214,49741.0
3.212,50011.0
3.25,50281.0
3.255,50551.0
3.253,50824.0
3.252,51094.0
3.25,51364.0
3.251,51636.0
3.259,51906.0
3.262,52180.0
3.262,52450.0
3.26,52722.0
3.264,52994.0
3.264,53266.0
3.265,53537.0
3.27,53808.0
3.271,54081.0
3.268,54353.0
3.264,54623.0
3.262,54895.0
3.265,55166.0
3.266,55437.0
3.267,55711.0
3.267,55982.0
3.269,56254.0
3.268,56526.0
3.269,56798.0
3.272,57069.0
3.271,57340.0
3.308,57611.0
3.31,57882.0
3.311,58155.0
3.311,58429.0
3.313,58701.0
3.318,58972.0
3.314,59245.0
3.316,59517.0
3.318,59786.0
3.317,60058.0
3.316,60332.0
3.316,60605.0
3.321,60875.0
3.321,61147.0
3.347,61420.0
3.347,61692.0
3.35,61964.0
3.345,62235.0
3.342,62509.0
3.346,62781.0
3.35,63051.0
3.352,63322.0
3.353,63595.0
3.357,63866.0
3.359,64136.0
3.36,64408.0
3.357,64683.0
3.367,64952.0
3.373,65223.0
3.375,65495.0
3.37,65768.0
3.369,66041.0
3.373,66313.0
3.369,66585.0
3.368,66859.0
3.369,67132.0
3.371,67404.0
3.377,67673.0
3.384,67943.0
3.383,68215.0
3.386,68489.0
3.383,68759.0
3.386,69031.0
3.39,69305.0
3.391,69578.0
3.395,69850.0
3.395,70122.0
3.389,70395.0
3.391,70667.0
3.394,70939.0
3.396,71212.0
3.394,71483.0
3.404,71755.0
3.42,72028.0
3.42,72302.0
3.436,72571.0
3.518,72842.0
3.534,73113.0
3.529,73384.0
3.533,73656.0
3.557,73927.0
3.697,74199.0
3.813,74471.0
3.824,74742.0
3.873,75014.0
4.0,75285.0
4.105,75555.0
4.12,75828.0
4.132,76101.0
4.154,76370.0
4.15,76641.0
4.184,76914.0
4.2,77187.0
4.226,77458.0
4.246,77730.0
4.282,78003.0
4.318,78276.0
4.356,78546.0
4.408,78818.0
4.507,79090.0
4.582,79363.0
5.023,79637.0
