Current (mA),Time (ms)
0.0,94.0
0.397,10287.0
0.393,10558.0
0.388,10831.0
0.384,11106.0
0.38,11377.0
0.377,11651.0
0.373,11923.0
0.369,12193.0
0.365,12465.0
0.36,12737.0
0.355,13008.0
0.35,13281.0
0.345,13554.0
0.341,13827.0
0.336,14100.0
0.331,14373.0
0.327,14646.0
0.322,14917.0
0.319,15187.0
0.315,15459.0
0.311,15731.0
0.308,16004.0
0.306,16275.0
0.303,16548.0
0.301,16820.0
0.3,17091.0
0.298,17365.0
0.297,17640.0
0.297,17913.0
0.296,18186.0
0.295,18459.0
0.296,18731.0
0.296,19004.0
0.296,19276.0
0.297,19548.0
0.298,19822.0
0.299,20095.0
0.3,20368.0
0.301,20640.0
0.302,20911.0
0.304,21185.0
0.305,21456.0
0.306,21730.0
0.307,22001.0
0.309,22275.0
0.31,22548.0
0.312,22820.0
0.313,23094.0
0.315,23367.0
0.316,23640.0
0.318,23916.0
0.319,24187.0
0.321,24459.0
0.322,24730.0
0.324,25004.0
0.326,25276.0
0.328,25550.0
0.329,25823.0
0.33,26097.0
0.332,26370.0
0.333,26644.0
0.334,26917.0
0.336,27192.0
0.338,27463.0
0.339,27737.0
0.341,28010.0
0.343,28281.0
0.345,28552.0
0.347,28825.0
0.349,29098.0
0.351,29372.0
0.353,29645.0
0.355,29918.0
0.357,30190.0
0.359,30460.0
0.361,30732.0
0.363,31006.0
0.365,31280.0
0.367,31552.0
0.37,31824.0
0.372,32097.0
0.375,32370.0
0.377,32642.0
0.379,32914.0
0.382,33185.0
0.384,33457.0
0.386,33730.0
0.389,34002.0
0.391,34275.0
0.394,34548.0
0.396,34820.0
0.399,35091.0
0.401,35360.0
0.404,35632.0
0.406,35903.0
0.409,36175.0
0.412,36445.0
0.414,36715.0
0.417,36987.0
0.419,37261.0
0.422,37534.0
0.425,37807.0
0.427,38077.0
0.43,38346.0
0.433,38618.0
0.436,38890.0
0.439,39162.0
0.441,39433.0
0.445,39705.0
0.447,39975.0
0.45,40247.0
0.453,40518.0
0.456,40791.0
0.459,41062.0
0.461,41334.0
0.464,41605.0
0.467,41878.0
0.469,42153.0
0.472,42426.0
0.475,42698.0
0.478,42971.0
0.481,43242.0
0.484,43515.0
0.487,43787.0
0.49,44060.0
0.493,44331.0
0.495,44601.0
0.498,44873.0
0.501,45147.0
0.504,45418.0
0.507,45690.0
0.511,45963.0
0.514,46236.0
0.522,46508.0
0.526,46781.0
0.529,47055.0
0.532,47326.0
0.536,47598.0
0.54,47872.0
0.564,48141.0
0.559,48412.0
0.563,48684.0
0.57,48954.0
0.57,49229.0
0.582,49501.0
0.586,49773.0
0.591,50046.0
0.604,50318.0
0.608,50590.0
0.608,50865.0
0.605,51135.0
0.622,51407.0
0.625,51677.0
0.638,51949.0
0.637,52220.0
0.64,52491.0
0.65,52764.0
0.655,53035.0
0.659,53305.0
0.662,53578.0
0.668,53852.0
0.671,54120.0
0.676,54393.0
0.679,54665.0
0.684,54934.0
0.687,55205.0
0.715,55478.0
0.726,55750.0
0.72,56022.0
0.735,56293.0
0.738,56564.0
0.75,56835.0
0.752,57108.0
0.762,57380.0
0.824,57653.0
0.8,57925.0
0.803,58198.0
0.828,58470.0
0.827,58741.0
0.903,59014.0
0.896,59286.0
0.924,59556.0
0.943,59827.0
0.939,60100.0
0.95,60370.0
0.982,60640.0
0.975,60914.0
0.966,61187.0
1.063,61460.0
1.038,61883.0
1.036,62155.0
1.045,62425.0
1.099,62698.0
1.144,62969.0
1.18,63240.0
1.171,63512.0
1.152,63782.0
1.161,64054.0
1.177,64324.0
1.216,64596.0
1.206,64867.0
1.27,65138.0
1.262,65411.0
1.251,65682.0
1.294,65955.0
1.308,66226.0
1.299,66500.0
1.301,66771.0
1.327,67043.0
1.353,67314.0
1.391,67586.0
1.377,67858.0
1.376,68131.0
1.382,68403.0
1.376,68674.0
1.419,68946.0
1.398,69217.0
1.395,69489.0
1.423,69762.0
1.424,70033.0
1.414,70303.0
1.432,70574.0
1.568,70844.0
1.573,71115.0
1.589,71386.0
1.619,71658.0
1.6,71930.0
1.628,72202.0
1.632,72474.0
1.699,72747.0
1.687,73020.0
1.782,73293.0
1.794,73566.0
1.835,73836.0
1.853,74108.0
1.859,74381.0
1.901,74653.0
1.965,74922.0
2.007,75195.0
1.962,75465.0
1.991,75736.0
1.987,76006.0
2.068,76281.0
2.063,76553.0
2.037,76826.0
2.027,77097.0
2.06,77366.0
2.11,77639.0
2.09,77913.0
2.107,78185.0
2.167,78458.0
2.138,78730.0
2.181,79000.0
2.248,79274.0
2.311,79544.0
2.265,79816.0
2.318,80089.0
2.27,80361.0
2.336,80631.0
2.345,80903.0
2.34,81170.0
2.379,81443.0
2.42,81713.0
2.442,81984.0
2.428,82256.0
2.42,82531.0
2.402,82799.0
2.432,83073.0
2.411,83345.0
2.531,83618.0
2.562,83887.0
2.534,84160.0
2.509,84432.0
2.546,84703.0
2.513,84973.0
2.538,85243.0
2.511,85515.0
2.663,85785.0
2.665,86058.0
2.672,86332.0
2.657,86604.0
2.66,86876.0
2.718,87149.0
2.767,87422.0
2.735,87696.0
2.857,87967.0
2.825,88238.0
2.88,88507.0
2.869,88777.0
2.805,89046.0
2.91,89318.0
2.903,89591.0
2.949,89859.0
