Current (mA),Time (ms)
0.0,1972.0
3.087,12162.0
2.959,12432.0
3.054,12704.0
3.075,12977.0
3.138,13249.0
3.231,13522.0
3.307,13793.0
3.352,14066.0
3.389,14336.0
3.432,14608.0
3.468,14879.0
3.496,15153.0
3.52,15425.0
3.541,15698.0
3.562,15970.0
3.579,16244.0
3.589,16513.0
3.592,16786.0
3.591,17057.0
3.584,17330.0
3.574,17603.0
3.564,17875.0
3.553,18143.0
3.539,18413.0
3.525,18686.0
3.512,18957.0
3.494,19230.0
3.477,19502.0
3.46,19772.0
3.444,20045.0
3.428,20318.0
3.413,20590.0
3.401,20862.0
3.389,21135.0
3.376,21406.0
3.364,21678.0
3.352,21950.0
3.345,22223.0
3.337,22496.0
3.33,22766.0
3.324,23036.0
3.319,23306.0
3.315,23579.0
3.312,23851.0
3.31,24124.0
3.309,24397.0
3.307,24674.0
3.307,24945.0
3.308,25218.0
3.309,25488.0
3.31,25760.0
3.313,26034.0
3.314,26306.0
3.314,26578.0
3.316,26850.0
3.32,27122.0
3.321,27394.0
3.324,27664.0
3.326,27936.0
3.325,28208.0
3.325,28480.0
3.326,28755.0
3.326,29028.0
3.324,29299.0
3.323,29574.0
3.325,29847.0
3.325,30120.0
3.326,30390.0
3.325,30661.0
3.326,30933.0
3.327,31205.0
3.333,31476.0
3.333,31750.0
3.334,32023.0
3.341,32292.0
3.342,32565.0
3.342,32838.0
3.343,33109.0
3.341,33381.0
3.344,33652.0
3.349,33921.0
3.35,34193.0
3.35,34463.0
3.355,34735.0
3.355,35008.0
3.357,35290.0
3.377,35559.0
3.38,35829.0
3.383,36102.0
3.394,36374.0
3.396,36646.0
3.394,36919.0
3.396,37191.0
3.4,37463.0
3.406,37735.0
3.408,38004.0
3.414,38275.0
3.414,38546.0
3.419,38818.0
3.42,39088.0
3.428,39358.0
3.458,39631.0
3.461,39902.0
3.461,40173.0
3.463,40446.0
3.469,40715.0
3.469,40987.0
3.494,41260.0
3.488,41532.0
3.537,41803.0
3.623,42076.0
3.627,42348.0
3.642,42621.0
3.654,42893.0
3.67,43164.0
3.685,43434.0
3.68,43705.0
3.702,43978.0
3.699,44251.0
3.699,44523.0
3.689,44796.0
3.701,45068.0
3.727,45339.0
3.731,45610.0
3.738,45880.0
3.746,46149.0
3.733,46422.0
3.74,46694.0
3.749,46966.0
3.769,47234.0
3.778,47505.0
3.787,47778.0
3.786,48051.0
3.823,48323.0
3.804,48594.0
3.813,48866.0
3.827,49137.0
3.823,49408.0
3.826,49682.0
3.84,49954.0
3.947,50223.0
4.01,50495.0
4.031,50769.0
3.984,51039.0
4.023,51310.0
4.009,51585.0
3.993,51856.0
3.982,52126.0
3.963,52400.0
3.995,52672.0
3.99,52946.0
4.028,53217.0
4.031,53487.0
4.027,53761.0
4.014,54033.0
4.009,54306.0
3.999,54578.0
4.028,54861.0
4.037,55134.0
4.064,55407.0
4.085,55681.0
4.121,55953.0
4.128,56225.0
4.107,56496.0
4.14,56769.0
4.121,57040.0
4.163,57312.0
4.158,57584.0
4.165,57857.0
4.145,58129.0
4.146,58402.0
4.146,58674.0
4.171,58944.0
4.176,59216.0
4.195,59488.0
4.201,59757.0
4.178,60030.0
4.223,60304.0
4.218,60574.0
4.231,60845.0
4.267,61116.0
4.286,61386.0
4.291,61659.0
4.222,61931.0
4.212,62204.0
4.228,62474.0
4.283,62745.0
4.258,63016.0
4.279,63289.0
4.267,63560.0
4.269,63834.0
4.256,64106.0
4.288,64380.0
4.283,64652.0
4.266,64925.0
4.263,65197.0
4.248,65467.0
4.301,65741.0
4.198,66012.0
4.23,66285.0
4.223,66555.0
4.197,66826.0
4.235,67099.0
4.21,67370.0
4.221,67642.0
4.21,67913.0
4.212,68185.0
4.239,68455.0
4.224,68727.0
4.246,69000.0
4.243,69274.0
4.231,69545.0
4.298,69816.0
4.296,70088.0
4.29,70360.0
4.271,70633.0
4.299,70906.0
4.422,71176.0
4.477,71448.0
4.483,71722.0
4.52,71993.0
4.468,72267.0
4.516,72536.0
4.533,72808.0
4.623,73078.0
4.684,73349.0
4.734,73624.0
4.717,73896.0
4.727,74166.0
4.705,74438.0
4.721,74708.0
4.73,74980.0
4.758,75255.0
4.757,75528.0
4.761,75800.0
4.752,76071.0
4.769,76343.0
4.786,76614.0
4.792,76886.0
4.789,77158.0
5.006,77429.0
