Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,22.964,17526.0,-0.145
1200.0,21.998,17526.8,-0.166
1250.0,21.747,17525.7,-0.171
1500.0,20.465,17522.2,-0.194
1600.0,20.506,17523.8,-0.207
1660.0,20.48,17525.9,-0.214
2000.0,20.552,17524.1,-0.259
2400.0,20.182,17522.8,-0.305
2500.0,20.112,17521.5,-0.317
3000.0,19.774,17518.7,-0.374
3200.0,19.677,17519.0,-0.397
3330.0,19.628,17515.3,-0.412
4000.0,19.407,17515.0,-0.489
4800.0,19.055,17513.7,-0.577
5000.0,18.982,17514.6,-0.598
6000.0,18.772,17512.5,-0.71
6400.0,18.692,17511.1,-0.754
6660.0,18.646,17510.5,-0.783
8000.0,18.451,17507.6,-0.93
9600.0,18.388,17505.4,-1.112
10000.0,18.373,17506.3,-1.158
12000.0,18.178,17502.6,-1.374
12500.0,18.165,17503.2,-1.431
15000.0,18.129,17495.5,-1.713
16000.0,18.094,17494.9,-1.823
16600.0,18.076,17493.2,-1.889
20000.0,17.993,17483.9,-2.264
24000.0,17.903,17473.8,-2.703
25000.0,17.885,17468.8,-2.813
30000.0,17.832,17457.0,-3.364
32000.0,17.805,17452.6,-3.581
33300.0,17.788,17447.4,-3.722
40000.0,17.712,17424.0,-4.448
48000.0,17.655,17392.5,-5.312
50000.0,17.642,17386.3,-5.528
60000.0,17.593,17342.7,-6.604
64000.0,17.572,17324.6,-7.03
66600.0,17.56,17309.5,-7.305
80000.0,17.503,17238.4,-8.721
96000.0,17.456,17138.7,-10.393
100000.0,17.446,17114.0,-10.81
120000.0,17.402,16966.6,-12.86
125000.0,17.387,16929.1,-13.363
150000.0,17.321,16719.2,-15.835
160000.0,17.297,16626.4,-16.8
166000.0,17.283,16567.8,-17.373
200000.0,17.221,16219.3,-20.544
240000.0,17.192,15785.4,-24.152
250000.0,17.186,15671.0,-25.023
300000.0,17.15,15065.4,-29.139
320000.0,17.121,14820.5,-30.668
333000.0,17.103,14661.9,-31.639
400000.0,17.03,13840.6,-36.321
480000.0,17.048,12831.0,-41.27
500000.0,17.053,12588.9,-42.398
600000.0,17.027,11467.7,-47.389
640000.0,17.022,11051.9,-49.144
666000.0,17.019,10791.9,-50.214
800000.0,17.012,9581.42,-55.005
960000.0,17.03,8386.66,-59.468
1000000.0,17.039,8125.26,-60.426
