Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.552,9071080.0,-89.838
1200.0,16.726,7887910.0,-83.7
1250.0,16.517,7666540.0,-83.859
1500.0,15.674,6738520.0,-85.802
1600.0,15.997,6217640.0,-87.76
1660.0,16.197,5919480.0,-88.62
2000.0,17.364,4581160.0,-90.15
2400.0,17.392,3812250.0,-89.263
2500.0,17.405,3657280.0,-89.09
3000.0,17.244,3076730.0,-90.839
3200.0,17.221,2888520.0,-90.37
3330.0,17.219,2775390.0,-90.085
4000.0,17.345,2293830.0,-89.039
4800.0,17.297,1917030.0,-89.09
5000.0,17.286,1841200.0,-89.109
6000.0,17.342,1529470.0,-89.217
6400.0,17.317,1436050.0,-89.214
6660.0,17.3,1381240.0,-89.215
8000.0,17.235,1154230.0,-89.201
9600.0,17.205,963547.0,-89.458
10000.0,17.201,925311.0,-89.533
12000.0,17.151,773289.0,-89.337
12500.0,17.157,742066.0,-89.346
15000.0,17.182,617537.0,-89.392
16000.0,17.169,579338.0,-89.312
16600.0,17.162,558641.0,-89.267
20000.0,17.137,464332.0,-89.004
24000.0,17.08,388224.0,-89.187
25000.0,17.07,372947.0,-89.237
30000.0,17.108,310088.0,-89.157
32000.0,17.077,291246.0,-89.335
33300.0,17.063,280108.0,-89.465
40000.0,17.08,232962.0,-90.162
48000.0,17.019,194826.0,-89.453
50000.0,17.018,187044.0,-89.29
60000.0,16.954,156452.0,-89.144
64000.0,16.942,146770.0,-89.128
66600.0,16.935,141105.0,-89.119
80000.0,16.901,117703.0,-89.079
96000.0,16.875,98234.8,-89.093
100000.0,16.871,94332.0,-89.091
120000.0,16.838,78761.6,-89.08
125000.0,16.836,75620.1,-89.07
150000.0,16.824,63058.9,-89.035
160000.0,16.803,59191.9,-89.021
166000.0,16.791,57093.6,-89.013
200000.0,16.736,47544.5,-88.968
240000.0,16.707,39687.8,-88.952
250000.0,16.7,38115.4,-88.949
300000.0,16.662,31837.1,-88.931
320000.0,16.659,29852.3,-88.941
333000.0,16.657,28689.5,-88.944
400000.0,16.649,23896.0,-88.965
480000.0,16.621,19946.7,-88.888
500000.0,16.615,19155.4,-88.869
600000.0,16.593,15983.3,-88.867
640000.0,16.594,14983.7,-88.865
666000.0,16.595,14398.4,-88.863
800000.0,16.601,11981.9,-88.855
960000.0,16.62,9973.65,-88.81
1000000.0,16.914,9408.28,-88.816
