Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.451,9116550.0,-88.258
1200.0,17.199,7708450.0,-88.516
1250.0,17.051,7465090.0,-88.223
1500.0,16.315,6493770.0,-88.289
1600.0,16.525,6018180.0,-88.689
1660.0,16.645,5760950.0,-88.855
2000.0,17.175,4632070.0,-89.455
2400.0,17.245,3843380.0,-89.231
2500.0,17.271,3686010.0,-89.255
3000.0,17.258,3073790.0,-89.394
3200.0,17.278,2878470.0,-89.331
3330.0,17.291,2763900.0,-89.311
4000.0,17.343,2293810.0,-89.288
4800.0,17.228,1924500.0,-89.369
5000.0,17.204,1850160.0,-89.46
6000.0,17.173,1544530.0,-89.434
6400.0,17.154,1449620.0,-89.425
6660.0,17.143,1393970.0,-89.416
8000.0,17.094,1163800.0,-89.362
9600.0,17.149,966594.0,-89.416
10000.0,17.159,927490.0,-89.424
12000.0,17.056,777616.0,-89.406
12500.0,17.067,745983.0,-89.403
15000.0,17.114,619916.0,-89.394
16000.0,17.108,581388.0,-89.386
16600.0,17.104,560525.0,-89.384
20000.0,17.084,465786.0,-89.365
24000.0,17.054,388789.0,-89.331
25000.0,17.048,373388.0,-89.325
30000.0,17.045,311215.0,-89.332
32000.0,17.033,291986.0,-89.32
33300.0,17.025,280718.0,-89.313
40000.0,16.989,234184.0,-89.276
48000.0,16.967,195405.0,-89.252
50000.0,16.961,187652.0,-89.246
60000.0,16.944,156536.0,-89.226
64000.0,16.934,146838.0,-89.218
66600.0,16.928,141160.0,-89.214
80000.0,16.898,117727.0,-89.2
96000.0,16.873,98249.6,-89.18
100000.0,16.87,94332.4,-89.169
120000.0,16.848,78709.5,-89.115
125000.0,16.838,75608.9,-89.115
150000.0,16.793,63175.5,-89.117
160000.0,16.776,59286.0,-89.089
166000.0,16.767,57175.2,-89.073
200000.0,16.726,47573.2,-88.97
240000.0,16.714,39671.6,-89.071
250000.0,16.712,38089.0,-89.091
300000.0,16.691,31780.2,-89.075
320000.0,16.667,29836.8,-89.09
333000.0,16.653,28695.6,-89.099
400000.0,16.597,23969.4,-89.163
480000.0,16.629,19936.0,-89.024
500000.0,16.637,19130.3,-88.999
600000.0,16.625,15952.4,-88.973
640000.0,16.626,14955.2,-88.965
666000.0,16.626,14371.0,-88.96
800000.0,16.632,11959.5,-88.933
960000.0,16.662,9948.31,-88.901
1000000.0,16.673,9543.89,-88.901
