Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.942,9396690.0,-89.641
1200.0,16.1,8182920.0,-83.323
1250.0,15.905,7953140.0,-83.457
1500.0,15.079,7014930.0,-85.521
1600.0,15.383,6462090.0,-87.565
1660.0,15.586,6149860.0,-88.478
2000.0,16.758,4748550.0,-90.119
2400.0,16.762,3955890.0,-89.183
2500.0,16.796,3790430.0,-89.024
3000.0,16.637,3189530.0,-90.866
3200.0,16.613,2993860.0,-90.389
3330.0,16.613,2877420.0,-90.099
4000.0,16.74,2377100.0,-89.04
4800.0,16.696,1985820.0,-89.105
5000.0,16.687,1907460.0,-89.135
6000.0,16.747,1583980.0,-89.258
6400.0,16.722,1487160.0,-89.256
6660.0,16.708,1430290.0,-89.255
8000.0,16.646,1195060.0,-89.257
9600.0,16.619,997521.0,-89.542
10000.0,16.617,957812.0,-89.609
12000.0,16.572,800342.0,-89.412
12500.0,16.58,767962.0,-89.424
15000.0,16.609,638860.0,-89.475
16000.0,16.598,599310.0,-89.396
16600.0,16.591,577872.0,-89.351
20000.0,16.57,480207.0,-89.083
24000.0,16.518,401444.0,-89.278
25000.0,16.509,385627.0,-89.329
30000.0,16.552,320519.0,-89.247
32000.0,16.522,301031.0,-89.434
33300.0,16.509,289512.0,-89.567
40000.0,16.531,240691.0,-90.29
48000.0,16.474,201268.0,-89.556
50000.0,16.474,193222.0,-89.39
60000.0,16.414,161599.0,-89.24
64000.0,16.404,151591.0,-89.224
66600.0,16.398,145730.0,-89.216
80000.0,16.368,121538.0,-89.176
96000.0,16.347,101415.0,-89.191
100000.0,16.343,97380.3,-89.189
120000.0,16.315,81288.7,-89.18
125000.0,16.314,78042.5,-89.17
150000.0,16.306,65064.0,-89.136
160000.0,16.288,61069.6,-89.12
166000.0,16.276,58902.7,-89.11
200000.0,16.224,49042.9,-89.064
240000.0,16.2,40932.4,-89.048
250000.0,16.194,39308.4,-89.046
300000.0,16.16,32826.9,-89.028
320000.0,16.158,30777.2,-89.036
333000.0,16.158,29578.7,-89.044
400000.0,16.156,24632.3,-89.063
480000.0,16.129,20555.1,-88.984
500000.0,16.125,19739.6,-88.965
600000.0,16.106,16468.2,-88.966
640000.0,16.108,15437.6,-88.963
666000.0,16.109,14833.4,-88.96
800000.0,16.119,12341.4,-88.954
960000.0,16.139,10271.4,-88.915
1000000.0,16.433,9684.42,-88.916
