Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,19.087,8310710.0,-84.337
1200.0,18.695,7077790.0,-84.787
1250.0,18.524,6854810.0,-84.582
1500.0,17.67,5993440.0,-84.744
1600.0,17.833,5568200.0,-85.266
1660.0,17.925,5340600.0,-85.494
2000.0,18.349,4333870.0,-86.409
2400.0,18.339,3616200.0,-86.54
2500.0,18.328,3471720.0,-86.545
3000.0,18.231,2908960.0,-86.909
3200.0,18.222,2728720.0,-86.933
3330.0,18.217,2622640.0,-86.959
4000.0,18.199,2185890.0,-87.161
4800.0,18.02,1839930.0,-87.418
5000.0,17.982,1770010.0,-87.543
6000.0,17.897,1482160.0,-87.696
6400.0,17.86,1392360.0,-87.742
6660.0,17.838,1339730.0,-87.768
8000.0,17.742,1121260.0,-87.878
9600.0,17.757,933547.0,-88.07
10000.0,17.76,896232.0,-88.107
12000.0,17.62,752767.0,-88.205
12500.0,17.626,722451.0,-88.231
15000.0,17.643,601444.0,-88.339
16000.0,17.626,564385.0,-88.369
16600.0,17.616,544302.0,-88.385
20000.0,17.57,452971.0,-88.463
24000.0,17.518,378586.0,-88.515
25000.0,17.507,363677.0,-88.526
30000.0,17.484,303472.0,-88.606
32000.0,17.464,284824.0,-88.617
33300.0,17.452,273896.0,-88.625
40000.0,17.399,228709.0,-88.65
48000.0,17.361,191008.0,-88.681
50000.0,17.352,183465.0,-88.686
60000.0,17.32,153162.0,-88.713
64000.0,17.305,143717.0,-88.721
66600.0,17.296,138183.0,-88.727
80000.0,17.253,115325.0,-88.752
96000.0,17.218,96299.1,-88.764
100000.0,17.209,92491.8,-88.762
120000.0,17.178,77216.3,-88.742
125000.0,17.165,74183.3,-88.745
150000.0,17.11,62018.7,-88.772
160000.0,17.089,58212.1,-88.752
166000.0,17.078,56145.3,-88.74
200000.0,17.026,46739.7,-88.664
240000.0,17.006,38999.1,-88.775
250000.0,17.001,37448.8,-88.799
300000.0,16.971,31262.3,-88.8
320000.0,16.944,29355.4,-88.819
333000.0,16.928,28236.3,-88.83
400000.0,16.862,23598.7,-88.905
480000.0,16.884,19639.0,-88.78
500000.0,16.889,18848.0,-88.758
600000.0,16.867,15727.0,-88.742
640000.0,16.863,14747.4,-88.737
666000.0,16.861,14173.5,-88.733
800000.0,16.854,11804.0,-88.716
960000.0,16.87,9827.43,-88.683
1000000.0,16.876,9430.71,-88.678
