Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.535,9632980.0,-88.531
1200.0,15.662,8385230.0,-82.09
1250.0,15.47,8155990.0,-82.305
1500.0,14.62,7224350.0,-84.484
1600.0,14.921,6654680.0,-86.603
1660.0,15.126,6335780.0,-87.58
2000.0,16.282,4887150.0,-89.437
2400.0,16.3,4072350.0,-88.587
2500.0,16.312,3901470.0,-88.409
3000.0,16.143,3286560.0,-90.356
3200.0,16.116,3086040.0,-89.888
3330.0,16.116,2965870.0,-89.607
4000.0,16.233,2450250.0,-88.561
4800.0,16.181,2048780.0,-88.679
5000.0,16.171,1968090.0,-88.714
6000.0,16.223,1634830.0,-88.883
6400.0,16.196,1535240.0,-88.895
6660.0,16.18,1476780.0,-88.902
8000.0,16.111,1234620.0,-88.935
9600.0,16.082,1031070.0,-89.254
10000.0,16.075,990014.0,-89.332
12000.0,16.024,827620.0,-89.151
12500.0,16.031,794208.0,-89.17
15000.0,16.055,660860.0,-89.244
16000.0,16.042,620044.0,-89.172
16600.0,16.034,597897.0,-89.126
20000.0,16.009,497006.0,-88.867
24000.0,15.953,415644.0,-89.085
25000.0,15.942,399292.0,-89.141
30000.0,15.981,331929.0,-89.072
32000.0,15.95,311809.0,-89.27
33300.0,15.937,299891.0,-89.411
40000.0,15.957,249374.0,-90.175
48000.0,15.896,208590.0,-89.426
50000.0,15.895,200252.0,-89.255
60000.0,15.832,167530.0,-89.111
64000.0,15.821,157171.0,-89.099
66600.0,15.814,151096.0,-89.091
80000.0,15.782,126041.0,-89.062
96000.0,15.759,105189.0,-89.085
100000.0,15.755,101009.0,-89.084
120000.0,15.726,84332.2,-89.082
125000.0,15.724,80966.6,-89.074
150000.0,15.715,67511.2,-89.046
160000.0,15.695,63369.5,-89.033
166000.0,15.684,61122.5,-89.024
200000.0,15.631,50903.1,-88.983
240000.0,15.606,42488.9,-88.971
250000.0,15.6,40803.4,-88.97
300000.0,15.564,34080.6,-88.957
320000.0,15.563,31953.7,-88.965
333000.0,15.562,30708.5,-88.973
400000.0,15.557,25572.9,-88.999
480000.0,15.532,21345.2,-88.921
500000.0,15.527,20497.5,-88.902
600000.0,15.508,17102.2,-88.902
640000.0,15.509,16031.6,-88.903
666000.0,15.51,15404.8,-88.902
800000.0,15.52,12816.8,-88.896
960000.0,15.539,10667.1,-88.855
1000000.0,15.833,10050.4,-88.859
