Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,19.817,17701.6,-0.127
1200.0,19.51,17702.1,-0.149
1250.0,19.346,17701.9,-0.154
1500.0,18.557,17701.2,-0.177
1600.0,18.718,17701.1,-0.191
1660.0,18.819,17701.2,-0.198
2000.0,19.259,17700.5,-0.245
2400.0,19.189,17700.1,-0.294
2500.0,19.192,17699.8,-0.305
3000.0,19.08,17698.8,-0.364
3200.0,19.073,17699.1,-0.388
3330.0,19.042,17699.0,-0.404
4000.0,19.006,17697.6,-0.484
4800.0,18.783,17696.3,-0.574
5000.0,18.745,17696.6,-0.597
6000.0,18.633,17695.7,-0.712
6400.0,18.586,17694.4,-0.758
6660.0,18.557,17694.6,-0.787
8000.0,18.429,17691.6,-0.939
9600.0,18.418,17689.1,-1.126
10000.0,18.413,17688.8,-1.173
12000.0,18.247,17686.7,-1.395
12500.0,18.252,17685.1,-1.453
15000.0,18.243,17680.2,-1.741
16000.0,18.217,17673.0,-1.855
16600.0,18.204,17671.9,-1.923
20000.0,18.135,17662.5,-2.307
24000.0,18.066,17661.0,-2.758
25000.0,18.05,17658.3,-2.87
30000.0,18.018,17645.4,-3.435
32000.0,17.992,17639.3,-3.658
33300.0,17.977,17636.5,-3.803
40000.0,17.912,17613.8,-4.548
48000.0,17.864,17582.9,-5.435
50000.0,17.853,17575.7,-5.657
60000.0,17.812,17531.8,-6.76
64000.0,17.794,17511.7,-7.198
66600.0,17.783,17498.9,-7.481
80000.0,17.733,17423.9,-8.934
96000.0,17.692,17321.4,-10.65
100000.0,17.682,17292.8,-11.076
120000.0,17.645,17139.3,-13.178
125000.0,17.63,17099.7,-13.694
150000.0,17.569,16879.9,-16.228
160000.0,17.546,16783.8,-17.218
166000.0,17.534,16723.6,-17.806
200000.0,17.476,16357.0,-21.048
240000.0,17.45,15898.6,-24.727
250000.0,17.445,15777.9,-25.613
300000.0,17.412,15144.1,-29.799
320000.0,17.383,14890.5,-31.357
333000.0,17.366,14724.7,-32.34
400000.0,17.298,13870.0,-37.075
480000.0,17.318,12828.7,-42.062
500000.0,17.322,12579.1,-43.192
600000.0,17.299,11431.0,-48.193
640000.0,17.296,11007.1,-49.944
666000.0,17.293,10742.9,-51.014
800000.0,17.289,9515.95,-55.776
960000.0,17.309,8312.26,-60.194
1000000.0,17.319,8049.87,-61.14
