Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.926,10660600.0,-88.038
1200.0,14.682,9032810.0,-88.281
1250.0,14.534,8756580.0,-87.971
1500.0,13.797,7682470.0,-88.016
1600.0,14.01,7100110.0,-88.489
1660.0,14.13,6787920.0,-88.718
2000.0,14.662,5428490.0,-89.405
2400.0,14.734,4496800.0,-89.221
2500.0,14.755,4314790.0,-89.177
3000.0,14.745,3598570.0,-89.34
3200.0,14.764,3369020.0,-89.274
3330.0,14.776,3234530.0,-89.244
4000.0,14.833,2683110.0,-89.224
4800.0,14.714,2253660.0,-89.311
5000.0,14.694,2166740.0,-89.432
6000.0,14.665,1809160.0,-89.413
6400.0,14.647,1698240.0,-89.396
6660.0,14.635,1633170.0,-89.389
8000.0,14.589,1364100.0,-89.343
9600.0,14.648,1132140.0,-89.4
10000.0,14.657,1086070.0,-89.414
12000.0,14.555,911458.0,-89.397
12500.0,14.568,874158.0,-89.396
15000.0,14.619,725941.0,-89.391
16000.0,14.613,680803.0,-89.386
16600.0,14.61,656380.0,-89.382
20000.0,14.593,545422.0,-89.365
24000.0,14.568,455303.0,-89.331
25000.0,14.562,437251.0,-89.324
30000.0,14.563,364372.0,-89.336
32000.0,14.551,341864.0,-89.324
33300.0,14.544,328676.0,-89.315
40000.0,14.513,274221.0,-89.275
48000.0,14.494,228804.0,-89.25
50000.0,14.49,219718.0,-89.244
60000.0,14.476,183267.0,-89.221
64000.0,14.468,171919.0,-89.213
66600.0,14.462,165273.0,-89.208
80000.0,14.437,137832.0,-89.193
96000.0,14.417,115016.0,-89.167
100000.0,14.413,110442.0,-89.158
120000.0,14.396,92145.2,-89.095
125000.0,14.386,88520.7,-89.091
150000.0,14.345,73980.2,-89.094
160000.0,14.329,69431.9,-89.061
166000.0,14.32,66961.8,-89.041
200000.0,14.281,55733.4,-88.927
240000.0,14.273,46468.7,-89.035
250000.0,14.272,44614.1,-89.059
300000.0,14.254,37225.2,-89.04
320000.0,14.23,34955.5,-89.053
333000.0,14.216,33623.8,-89.064
400000.0,14.161,28103.2,-89.138
480000.0,14.193,23363.9,-88.978
500000.0,14.2,22417.8,-88.95
600000.0,14.187,18698.3,-88.918
640000.0,14.186,17530.8,-88.912
666000.0,14.186,16847.1,-88.904
800000.0,14.188,14023.1,-88.875
960000.0,14.21,11667.6,-88.834
1000000.0,14.217,11194.9,-88.825
