Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.986,9950560.0,-88.115
1200.0,15.74,8417790.0,-88.396
1250.0,15.599,8157170.0,-88.088
1500.0,14.877,7130010.0,-88.201
1600.0,15.08,6593970.0,-88.597
1660.0,15.192,6307910.0,-88.838
2000.0,15.737,5056690.0,-89.46
2400.0,15.829,4193000.0,-89.254
2500.0,15.837,4019590.0,-89.27
3000.0,15.828,3351570.0,-89.433
3200.0,15.851,3137710.0,-89.373
3330.0,15.865,3012700.0,-89.343
4000.0,15.92,2498760.0,-89.34
4800.0,15.811,2097080.0,-89.43
5000.0,15.788,2016130.0,-89.53
6000.0,15.762,1682840.0,-89.513
6400.0,15.744,1579410.0,-89.499
6660.0,15.734,1518790.0,-89.488
8000.0,15.691,1267990.0,-89.443
9600.0,15.749,1052470.0,-89.495
10000.0,15.762,1009720.0,-89.507
12000.0,15.662,846811.0,-89.489
12500.0,15.675,812229.0,-89.486
15000.0,15.728,674574.0,-89.478
16000.0,15.723,632624.0,-89.469
16600.0,15.72,609889.0,-89.467
20000.0,15.704,506704.0,-89.446
24000.0,15.68,422902.0,-89.412
25000.0,15.675,406116.0,-89.404
30000.0,15.676,338411.0,-89.413
32000.0,15.665,317480.0,-89.4
33300.0,15.658,305221.0,-89.392
40000.0,15.627,254594.0,-89.353
48000.0,15.609,212408.0,-89.328
50000.0,15.605,203968.0,-89.322
60000.0,15.592,170113.0,-89.301
64000.0,15.583,159573.0,-89.293
66600.0,15.578,153396.0,-89.289
80000.0,15.553,127908.0,-89.276
96000.0,15.533,106720.0,-89.253
100000.0,15.53,102472.0,-89.245
120000.0,15.513,85487.4,-89.189
125000.0,15.504,82115.4,-89.186
150000.0,15.463,68609.1,-89.191
160000.0,15.448,64383.7,-89.162
166000.0,15.44,62089.5,-89.144
200000.0,15.401,51662.6,-89.039
240000.0,15.395,43069.1,-89.144
250000.0,15.395,41349.6,-89.166
300000.0,15.378,34493.9,-89.15
320000.0,15.356,32385.8,-89.165
333000.0,15.343,31148.2,-89.175
400000.0,15.289,26022.0,-89.246
480000.0,15.325,21633.3,-89.1
500000.0,15.333,20756.8,-89.075
600000.0,15.324,17307.8,-89.047
640000.0,15.325,16225.2,-89.041
666000.0,15.325,15591.3,-89.036
800000.0,15.332,12973.5,-89.011
960000.0,15.361,10790.7,-88.98
1000000.0,15.371,10352.4,-88.975
