Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,92.281,269466.0,-9.079
1200.0,81.79,264848.0,-9.482
1250.0,79.656,264068.0,-9.588
1500.0,70.978,260541.0,-10.107
1600.0,68.774,259408.0,-10.405
1660.0,67.63,258740.0,-10.586
2000.0,62.641,254668.0,-11.615
2400.0,57.586,250077.0,-12.566
2500.0,56.543,248978.0,-12.799
3000.0,52.087,244866.0,-13.933
3200.0,50.702,242983.0,-14.362
3330.0,49.879,241741.0,-14.639
4000.0,46.608,236035.0,-16.079
4800.0,43.664,230335.0,-17.681
5000.0,43.062,229045.0,-18.071
6000.0,40.689,222845.0,-20.001
6400.0,39.882,220636.0,-20.727
6660.0,39.398,219186.0,-21.187
8000.0,37.341,211626.0,-23.411
9600.0,35.568,203385.0,-25.88
10000.0,35.201,201377.0,-26.458
12000.0,33.646,191808.0,-29.125
12500.0,33.337,189588.0,-29.77
15000.0,32.034,179071.0,-32.733
16000.0,31.582,175064.0,-33.775
16600.0,31.336,172693.0,-34.364
20000.0,30.138,160667.0,-37.476
24000.0,29.022,148913.0,-40.66
25000.0,28.786,146315.0,-41.404
30000.0,27.856,133862.0,-44.631
32000.0,27.501,129732.0,-45.797
33300.0,27.291,127212.0,-46.538
40000.0,26.432,115313.0,-49.947
48000.0,25.553,103154.0,-52.599
50000.0,25.376,100489.0,-53.181
60000.0,24.556,89448.5,-55.841
64000.0,24.286,85708.2,-56.774
66600.0,24.122,83452.8,-57.343
80000.0,23.404,73536.5,-59.844
96000.0,22.745,64509.5,-62.202
100000.0,22.605,62602.6,-62.709
120000.0,21.993,54615.6,-64.848
125000.0,21.866,52930.8,-65.306
150000.0,21.323,45907.8,-67.252
160000.0,21.123,43642.2,-67.886
166000.0,21.012,42395.1,-68.247
200000.0,20.476,36523.4,-69.96
240000.0,20.015,31439.5,-71.546
250000.0,19.916,30391.3,-71.888
300000.0,19.489,26084.1,-73.309
320000.0,19.355,24684.0,-73.803
333000.0,19.275,23854.5,-74.097
400000.0,18.927,20350.4,-75.4
480000.0,18.589,17350.3,-76.499
500000.0,18.518,16737.3,-76.737
600000.0,18.221,14234.5,-77.791
640000.0,18.13,13429.3,-78.145
666000.0,18.075,12953.8,-78.355
800000.0,17.843,10959.0,-79.287
960000.0,17.648,9257.56,-80.109
1000000.0,17.897,8772.22,-80.436
