Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,19.255,8267700.0,-87.918
1200.0,18.996,6988220.0,-88.151
1250.0,18.837,6759100.0,-87.902
1500.0,18.081,5863500.0,-87.94
1600.0,18.285,5440920.0,-88.309
1660.0,18.399,5212490.0,-88.487
2000.0,18.915,4208640.0,-89.045
2400.0,18.975,3496430.0,-88.868
2500.0,18.989,3353420.0,-88.882
3000.0,18.962,2799020.0,-89.021
3200.0,18.974,2622080.0,-88.971
3330.0,18.983,2518360.0,-88.952
4000.0,19.02,2092470.0,-88.949
4800.0,18.89,1756140.0,-89.023
5000.0,18.862,1688150.0,-89.108
6000.0,18.817,1410110.0,-89.091
6400.0,18.793,1323670.0,-89.084
6660.0,18.778,1273010.0,-89.077
8000.0,18.716,1063280.0,-89.035
9600.0,18.756,884126.0,-89.094
10000.0,18.763,848518.0,-89.099
12000.0,18.645,711548.0,-89.081
12500.0,18.654,682750.0,-89.084
15000.0,18.688,567921.0,-89.081
16000.0,18.676,532743.0,-89.074
16600.0,18.67,513681.0,-89.072
20000.0,18.635,427132.0,-89.059
24000.0,18.593,356747.0,-89.031
25000.0,18.584,342646.0,-89.025
30000.0,18.567,285788.0,-89.034
32000.0,18.549,268181.0,-89.024
33300.0,18.539,257863.0,-89.018
40000.0,18.49,215233.0,-88.986
48000.0,18.454,179708.0,-88.965
50000.0,18.446,172596.0,-88.961
60000.0,18.416,144059.0,-88.945
64000.0,18.401,135167.0,-88.939
66600.0,18.392,129955.0,-88.935
80000.0,18.349,108440.0,-88.925
96000.0,18.311,90548.2,-88.908
100000.0,18.304,86962.8,-88.897
120000.0,18.271,72597.2,-88.852
125000.0,18.258,69743.6,-88.85
150000.0,18.201,58301.5,-88.854
160000.0,18.18,54721.2,-88.829
166000.0,18.168,52777.2,-88.814
200000.0,18.113,43937.0,-88.725
240000.0,18.09,36660.6,-88.815
250000.0,18.086,35203.0,-88.835
300000.0,18.053,29387.9,-88.825
320000.0,18.026,27593.4,-88.838
333000.0,18.009,26540.5,-88.846
400000.0,17.942,22177.8,-88.906
480000.0,17.963,18458.9,-88.781
500000.0,17.968,17715.3,-88.76
600000.0,17.948,14779.2,-88.737
640000.0,17.945,13857.9,-88.731
666000.0,17.943,13318.1,-88.726
800000.0,17.942,11088.0,-88.703
960000.0,17.967,9227.13,-88.668
1000000.0,17.976,8853.43,-88.66
