Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.071,10551700.0,-88.179
1200.0,14.832,8943960.0,-88.472
1250.0,14.683,8662500.0,-88.138
1500.0,13.966,7603610.0,-88.269
1600.0,14.165,7017190.0,-88.678
1660.0,14.29,6715840.0,-88.88
2000.0,14.827,5365390.0,-89.562
2400.0,14.921,4449150.0,-89.375
2500.0,14.926,4264470.0,-89.332
3000.0,14.921,3555030.0,-89.496
3200.0,14.945,3327790.0,-89.435
3330.0,14.958,3194880.0,-89.402
4000.0,15.017,2648830.0,-89.379
4800.0,14.907,2224390.0,-89.461
5000.0,14.884,2138190.0,-89.576
6000.0,14.859,1784770.0,-89.557
6400.0,14.84,1675230.0,-89.541
6660.0,14.831,1611000.0,-89.535
8000.0,14.789,1344950.0,-89.475
9600.0,14.851,1116160.0,-89.53
10000.0,14.863,1070630.0,-89.544
12000.0,14.764,898180.0,-89.52
12500.0,14.778,861399.0,-89.52
15000.0,14.835,715152.0,-89.507
16000.0,14.831,670663.0,-89.502
16600.0,14.829,646571.0,-89.498
20000.0,14.815,537151.0,-89.476
24000.0,14.793,448286.0,-89.439
25000.0,14.788,430513.0,-89.429
30000.0,14.791,358694.0,-89.437
32000.0,14.78,336507.0,-89.422
33300.0,14.774,323505.0,-89.413
40000.0,14.745,269846.0,-89.369
48000.0,14.729,225124.0,-89.34
50000.0,14.725,216173.0,-89.333
60000.0,14.714,180282.0,-89.308
64000.0,14.705,169109.0,-89.298
66600.0,14.7,162564.0,-89.292
80000.0,14.677,135547.0,-89.274
96000.0,14.659,113087.0,-89.251
100000.0,14.656,108590.0,-89.236
120000.0,14.64,90585.7,-89.171
125000.0,14.631,87020.1,-89.167
150000.0,14.591,72713.3,-89.167
160000.0,14.576,68238.4,-89.135
166000.0,14.568,65809.1,-89.114
200000.0,14.53,54763.0,-88.997
240000.0,14.524,45656.0,-89.106
250000.0,14.523,43832.6,-89.127
300000.0,14.506,36568.7,-89.107
320000.0,14.484,34336.7,-89.121
333000.0,14.47,33027.1,-89.129
400000.0,14.416,27596.6,-89.206
480000.0,14.451,22943.2,-89.043
500000.0,14.458,22013.6,-89.015
600000.0,14.447,18358.7,-88.982
640000.0,14.447,17211.4,-88.976
666000.0,14.447,16539.7,-88.969
800000.0,14.451,13765.6,-88.94
960000.0,14.473,11453.2,-88.909
1000000.0,14.482,10988.4,-88.914
