Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.416,11035800.0,-90.201
1200.0,13.59,9675740.0,-82.726
1250.0,13.412,9420630.0,-82.829
1500.0,12.582,8389420.0,-85.245
1600.0,12.897,7704880.0,-87.628
1660.0,13.103,7312900.0,-88.686
2000.0,14.288,5569120.0,-90.558
2400.0,14.304,4629950.0,-89.466
2500.0,14.341,4439260.0,-89.243
3000.0,14.189,3738880.0,-91.367
3200.0,14.167,3510410.0,-90.782
3330.0,14.17,3373180.0,-90.445
4000.0,14.304,2781480.0,-89.166
4800.0,14.265,2324160.0,-89.219
5000.0,14.258,2232550.0,-89.245
6000.0,14.323,1852070.0,-89.373
6400.0,14.3,1738980.0,-89.363
6660.0,14.285,1672680.0,-89.363
8000.0,14.229,1398200.0,-89.351
9600.0,14.208,1166790.0,-89.66
10000.0,14.206,1120450.0,-89.74
12000.0,14.163,936421.0,-89.5
12500.0,14.172,898437.0,-89.51
15000.0,14.205,746966.0,-89.563
16000.0,14.195,700782.0,-89.47
16600.0,14.189,675680.0,-89.414
20000.0,14.172,561480.0,-89.095
24000.0,14.124,469498.0,-89.317
25000.0,14.115,451026.0,-89.381
30000.0,14.161,374617.0,-89.283
32000.0,14.132,351912.0,-89.499
33300.0,14.121,338470.0,-89.657
40000.0,14.148,281243.0,-90.503
48000.0,14.093,235271.0,-89.646
50000.0,14.094,225842.0,-89.453
60000.0,14.039,188942.0,-89.282
64000.0,14.029,177246.0,-89.267
66600.0,14.024,170390.0,-89.255
80000.0,14.0,142100.0,-89.213
96000.0,13.983,118557.0,-89.233
100000.0,13.98,113837.0,-89.232
120000.0,13.957,95022.4,-89.219
125000.0,13.957,91220.9,-89.209
150000.0,13.954,76031.4,-89.173
160000.0,13.936,71368.5,-89.158
166000.0,13.927,68838.4,-89.148
200000.0,13.88,57327.6,-89.1
240000.0,13.86,47841.6,-89.085
250000.0,13.856,45941.8,-89.082
300000.0,13.826,38366.8,-89.066
320000.0,13.826,35968.2,-89.075
333000.0,13.826,34564.3,-89.081
400000.0,13.826,28775.5,-89.112
480000.0,13.805,24016.4,-89.024
500000.0,13.801,23062.3,-89.002
600000.0,13.784,19240.8,-89.003
640000.0,13.787,18035.8,-89.006
666000.0,13.788,17330.3,-89.002
800000.0,13.797,14417.3,-88.999
960000.0,13.815,11999.4,-88.957
1000000.0,14.107,11280.7,-88.957
