Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.062,9331050.0,-89.92
1200.0,16.213,8123260.0,-83.619
1250.0,16.035,7894450.0,-83.773
1500.0,15.193,6960670.0,-85.727
1600.0,15.513,6407550.0,-87.81
1660.0,15.719,6097310.0,-88.685
2000.0,16.896,4708750.0,-90.284
2400.0,16.903,3922740.0,-89.369
2500.0,16.938,3757990.0,-89.168
3000.0,16.779,3161130.0,-90.968
3200.0,16.759,2967550.0,-90.479
3330.0,16.758,2851700.0,-90.193
4000.0,16.885,2355970.0,-89.126
4800.0,16.845,1968510.0,-89.168
5000.0,16.835,1890770.0,-89.189
6000.0,16.894,1570050.0,-89.304
6400.0,16.87,1474070.0,-89.297
6660.0,16.856,1417780.0,-89.295
8000.0,16.792,1184740.0,-89.284
9600.0,16.765,988790.0,-89.557
10000.0,16.762,949467.0,-89.619
12000.0,16.716,793411.0,-89.417
12500.0,16.723,761349.0,-89.428
15000.0,16.751,633397.0,-89.473
16000.0,16.74,594225.0,-89.395
16600.0,16.733,572954.0,-89.346
20000.0,16.711,476159.0,-89.076
24000.0,16.658,398079.0,-89.263
25000.0,16.648,382391.0,-89.317
30000.0,16.689,317868.0,-89.233
32000.0,16.659,298540.0,-89.418
33300.0,16.646,287118.0,-89.549
40000.0,16.667,238726.0,-90.266
48000.0,16.608,199638.0,-89.537
50000.0,16.608,191655.0,-89.371
60000.0,16.547,160296.0,-89.223
64000.0,16.536,150370.0,-89.208
66600.0,16.53,144558.0,-89.199
80000.0,16.499,120568.0,-89.16
96000.0,16.477,100609.0,-89.174
100000.0,16.473,96607.7,-89.172
120000.0,16.444,80648.7,-89.156
125000.0,16.442,77429.1,-89.147
150000.0,16.434,64555.8,-89.112
160000.0,16.415,60594.0,-89.098
166000.0,16.403,58444.4,-89.089
200000.0,16.351,48663.0,-89.043
240000.0,16.325,40615.8,-89.027
250000.0,16.32,39004.9,-89.023
300000.0,16.284,32575.0,-89.005
320000.0,16.282,30541.9,-89.015
333000.0,16.281,29351.6,-89.018
400000.0,16.276,24443.2,-89.038
480000.0,16.251,20400.3,-88.959
500000.0,16.246,19590.2,-88.939
600000.0,16.227,16343.9,-88.937
640000.0,16.229,15320.9,-88.934
666000.0,16.23,14721.8,-88.932
800000.0,16.239,12248.9,-88.923
960000.0,16.259,10194.5,-88.873
1000000.0,16.553,9613.25,-88.873
