Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.463,11003300.0,-90.171
1200.0,13.627,9648680.0,-82.75
1250.0,13.443,9400950.0,-82.862
1500.0,12.627,8382460.0,-85.138
1600.0,12.932,7685730.0,-87.638
1660.0,13.136,7292050.0,-88.7
2000.0,14.316,5557000.0,-90.551
2400.0,14.348,4624370.0,-89.488
2500.0,14.371,4430390.0,-89.241
3000.0,14.218,3730290.0,-91.347
3200.0,14.198,3502840.0,-90.782
3330.0,14.2,3365740.0,-90.438
4000.0,14.335,2775240.0,-89.159
4800.0,14.294,2318930.0,-89.225
5000.0,14.286,2227750.0,-89.235
6000.0,14.354,1848140.0,-89.364
6400.0,14.33,1735360.0,-89.354
6660.0,14.316,1669200.0,-89.347
8000.0,14.259,1395260.0,-89.329
9600.0,14.238,1164650.0,-89.649
10000.0,14.235,1118140.0,-89.725
12000.0,14.192,934509.0,-89.482
12500.0,14.2,896622.0,-89.496
15000.0,14.233,745465.0,-89.545
16000.0,14.223,699362.0,-89.451
16600.0,14.217,674356.0,-89.396
20000.0,14.199,560370.0,-89.073
24000.0,14.151,468621.0,-89.295
25000.0,14.141,450174.0,-89.356
30000.0,14.186,373941.0,-89.256
32000.0,14.158,351290.0,-89.475
33300.0,14.146,337866.0,-89.629
40000.0,14.171,280766.0,-90.472
48000.0,14.117,234879.0,-89.616
50000.0,14.117,225471.0,-89.422
60000.0,14.061,188644.0,-89.249
64000.0,14.052,176970.0,-89.232
66600.0,14.046,170130.0,-89.222
80000.0,14.02,141889.0,-89.178
96000.0,14.002,118391.0,-89.198
100000.0,13.999,113681.0,-89.195
120000.0,13.974,94901.5,-89.182
125000.0,13.974,91106.5,-89.171
150000.0,13.971,75942.1,-89.135
160000.0,13.952,71288.6,-89.119
166000.0,13.942,68761.9,-89.109
200000.0,13.894,57269.3,-89.058
240000.0,13.873,47795.7,-89.044
250000.0,13.868,45899.2,-89.041
300000.0,13.837,38335.6,-89.025
320000.0,13.837,35940.0,-89.034
333000.0,13.837,34537.7,-89.039
400000.0,13.835,28756.2,-89.07
480000.0,13.813,24002.2,-88.982
500000.0,13.808,23049.0,-88.96
600000.0,13.791,19231.7,-88.962
640000.0,13.793,18027.7,-88.964
666000.0,13.793,17322.9,-88.961
800000.0,13.802,14412.6,-88.957
960000.0,13.817,11996.5,-88.915
1000000.0,14.109,11278.4,-88.916
