Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.198,10473100.0,-88.251
1200.0,14.955,8867080.0,-88.528
1250.0,14.811,8595450.0,-88.211
1500.0,14.077,7530710.0,-88.281
1600.0,14.292,6960130.0,-88.723
1660.0,14.405,6654480.0,-88.949
2000.0,14.95,5324230.0,-89.6
2400.0,15.043,4409020.0,-89.361
2500.0,15.051,4230080.0,-89.364
3000.0,15.047,3526640.0,-89.521
3200.0,15.069,3301410.0,-89.452
3330.0,15.082,3169140.0,-89.425
4000.0,15.144,2628150.0,-89.394
4800.0,15.031,2206100.0,-89.473
5000.0,15.009,2121220.0,-89.588
6000.0,14.985,1770500.0,-89.558
6400.0,14.968,1661820.0,-89.545
6660.0,14.957,1598100.0,-89.534
8000.0,14.914,1334200.0,-89.474
9600.0,14.977,1107420.0,-89.529
10000.0,14.987,1062170.0,-89.538
12000.0,14.888,891020.0,-89.511
12500.0,14.902,854605.0,-89.509
15000.0,14.955,709612.0,-89.496
16000.0,14.951,665452.0,-89.489
16600.0,14.948,641540.0,-89.483
20000.0,14.933,532995.0,-89.458
24000.0,14.91,444828.0,-89.418
25000.0,14.905,427208.0,-89.408
30000.0,14.907,355952.0,-89.412
32000.0,14.896,333936.0,-89.398
33300.0,14.89,321053.0,-89.387
40000.0,14.86,267817.0,-89.341
48000.0,14.842,223439.0,-89.308
50000.0,14.838,214560.0,-89.302
60000.0,14.825,178953.0,-89.272
64000.0,14.817,167866.0,-89.262
66600.0,14.811,161371.0,-89.256
80000.0,14.786,134567.0,-89.235
96000.0,14.766,112289.0,-89.205
100000.0,14.763,107819.0,-89.193
120000.0,14.746,89952.5,-89.126
125000.0,14.736,86411.5,-89.122
150000.0,14.695,72211.9,-89.12
160000.0,14.679,67771.1,-89.086
166000.0,14.67,65359.1,-89.066
200000.0,14.631,54395.6,-88.949
240000.0,14.622,45353.7,-89.052
250000.0,14.621,43543.9,-89.075
300000.0,14.603,36331.9,-89.052
320000.0,14.579,34115.6,-89.064
333000.0,14.566,32815.2,-89.073
400000.0,14.51,27425.1,-89.145
480000.0,14.542,22801.6,-88.983
500000.0,14.549,21878.5,-88.955
600000.0,14.536,18248.0,-88.921
640000.0,14.536,17108.4,-88.914
666000.0,14.535,16441.2,-88.906
800000.0,14.538,13684.6,-88.875
960000.0,14.561,11385.5,-88.834
1000000.0,14.569,10924.0,-88.826
