Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.596,10901100.0,-88.189
1200.0,14.351,9240570.0,-88.463
1250.0,14.212,8958090.0,-88.132
1500.0,13.49,7864030.0,-88.168
1600.0,13.697,7263220.0,-88.664
1660.0,13.807,6943380.0,-88.904
2000.0,14.356,5545980.0,-89.59
2400.0,14.44,4596310.0,-89.4
2500.0,14.457,4405680.0,-89.344
3000.0,14.449,3672660.0,-89.511
3200.0,14.474,3437710.0,-89.437
3330.0,14.486,3300180.0,-89.401
4000.0,14.546,2736230.0,-89.384
4800.0,14.438,2297840.0,-89.458
5000.0,14.415,2209040.0,-89.578
6000.0,14.391,1843980.0,-89.551
6400.0,14.373,1730790.0,-89.535
6660.0,14.363,1664400.0,-89.524
8000.0,14.319,1389690.0,-89.468
9600.0,14.383,1153020.0,-89.523
10000.0,14.394,1106120.0,-89.531
12000.0,14.295,928136.0,-89.504
12500.0,14.309,890139.0,-89.502
15000.0,14.363,738958.0,-89.488
16000.0,14.359,692978.0,-89.477
16600.0,14.355,668092.0,-89.475
20000.0,14.341,555074.0,-89.448
24000.0,14.319,463283.0,-89.406
25000.0,14.313,444910.0,-89.397
30000.0,14.316,370700.0,-89.402
32000.0,14.305,347788.0,-89.386
33300.0,14.298,334374.0,-89.376
40000.0,14.268,278943.0,-89.329
48000.0,14.251,232723.0,-89.297
50000.0,14.247,223481.0,-89.289
60000.0,14.235,186389.0,-89.26
64000.0,14.226,174845.0,-89.249
66600.0,14.221,168084.0,-89.243
80000.0,14.197,140169.0,-89.223
96000.0,14.178,116957.0,-89.192
100000.0,14.175,112306.0,-89.18
120000.0,14.158,93700.0,-89.113
125000.0,14.148,90013.4,-89.108
150000.0,14.107,75227.1,-89.107
160000.0,14.091,70603.7,-89.072
166000.0,14.083,68092.4,-89.05
200000.0,14.044,56669.8,-88.93
240000.0,14.036,47254.3,-89.037
250000.0,14.035,45367.8,-89.061
300000.0,14.017,37853.6,-89.038
320000.0,13.994,35547.7,-89.051
333000.0,13.98,34193.2,-89.061
400000.0,13.924,28578.6,-89.137
480000.0,13.957,23760.6,-88.969
500000.0,13.964,22798.3,-88.94
600000.0,13.95,19016.7,-88.905
640000.0,13.949,17829.7,-88.899
666000.0,13.948,17134.6,-88.89
800000.0,13.95,14262.9,-88.859
960000.0,13.971,11867.5,-88.817
1000000.0,13.978,11386.9,-88.807
