Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.994,9360810.0,-88.176
1200.0,16.75,7914910.0,-88.418
1250.0,16.597,7669320.0,-88.168
1500.0,15.86,6681110.0,-88.242
1600.0,16.068,6189360.0,-88.604
1660.0,16.177,5924960.0,-88.816
2000.0,16.714,4760300.0,-89.414
2400.0,16.802,3945870.0,-89.251
2500.0,16.808,3786740.0,-89.202
3000.0,16.796,3158550.0,-89.349
3200.0,16.815,2957630.0,-89.29
3330.0,16.827,2840050.0,-89.262
4000.0,16.88,2357140.0,-89.249
4800.0,16.758,1978250.0,-89.324
5000.0,16.738,1901700.0,-89.417
6000.0,16.706,1587810.0,-89.395
6400.0,16.686,1490280.0,-89.382
6660.0,16.674,1433130.0,-89.375
8000.0,16.625,1196690.0,-89.326
9600.0,16.678,993999.0,-89.379
10000.0,16.689,953592.0,-89.387
12000.0,16.585,799730.0,-89.369
12500.0,16.596,767150.0,-89.366
15000.0,16.643,637468.0,-89.357
16000.0,16.637,597888.0,-89.351
16600.0,16.632,576425.0,-89.349
20000.0,16.611,479036.0,-89.331
24000.0,16.581,399909.0,-89.3
25000.0,16.575,384051.0,-89.291
30000.0,16.572,320115.0,-89.3
32000.0,16.559,300339.0,-89.288
33300.0,16.551,288752.0,-89.281
40000.0,16.515,240909.0,-89.244
48000.0,16.492,201030.0,-89.219
50000.0,16.487,193052.0,-89.216
60000.0,16.469,161049.0,-89.196
64000.0,16.459,151080.0,-89.188
66600.0,16.453,145236.0,-89.184
80000.0,16.422,121131.0,-89.172
96000.0,16.398,101077.0,-89.156
100000.0,16.394,97068.0,-89.144
120000.0,16.374,80997.8,-89.088
125000.0,16.362,77806.8,-89.086
150000.0,16.317,65017.1,-89.091
160000.0,16.301,61016.1,-89.063
166000.0,16.291,58844.1,-89.045
200000.0,16.248,48970.7,-88.947
240000.0,16.238,40833.5,-89.045
250000.0,16.236,39204.6,-89.067
300000.0,16.216,32711.9,-89.051
320000.0,16.192,30712.6,-89.066
333000.0,16.178,29540.0,-89.077
400000.0,16.121,24677.0,-89.144
480000.0,16.153,20524.1,-89.002
500000.0,16.16,19694.1,-88.977
600000.0,16.148,16424.0,-88.951
640000.0,16.148,15397.5,-88.943
666000.0,16.148,14796.2,-88.938
800000.0,16.153,12313.8,-88.912
960000.0,16.181,10244.0,-88.884
1000000.0,16.192,9827.52,-88.882
