Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.99,9962580.0,-89.92
1200.0,15.137,8704470.0,-83.089
1250.0,14.947,8468130.0,-83.305
1500.0,14.113,7487260.0,-85.351
1600.0,14.414,6892570.0,-87.636
1660.0,14.646,6547250.0,-88.585
2000.0,15.804,5036190.0,-90.273
2400.0,15.832,4190740.0,-89.301
2500.0,15.845,4017650.0,-89.079
3000.0,15.686,3382270.0,-90.996
3200.0,15.664,3176290.0,-90.482
3330.0,15.666,3052040.0,-90.165
4000.0,15.791,2520090.0,-89.022
4800.0,15.749,2105660.0,-89.077
5000.0,15.737,2022920.0,-89.091
6000.0,15.795,1679700.0,-89.21
6400.0,15.77,1577150.0,-89.203
6660.0,15.755,1517020.0,-89.197
8000.0,15.691,1268170.0,-89.189
9600.0,15.663,1058620.0,-89.476
10000.0,15.659,1016620.0,-89.546
12000.0,15.611,849811.0,-89.331
12500.0,15.617,815439.0,-89.341
15000.0,15.644,678400.0,-89.387
16000.0,15.632,636457.0,-89.305
16600.0,15.625,613714.0,-89.254
20000.0,15.601,510122.0,-88.963
24000.0,15.546,426631.0,-89.164
25000.0,15.536,409847.0,-89.219
30000.0,15.575,340663.0,-89.131
32000.0,15.544,320012.0,-89.328
33300.0,15.532,307785.0,-89.468
40000.0,15.551,255912.0,-90.237
48000.0,15.491,214083.0,-89.455
50000.0,15.49,205526.0,-89.278
60000.0,15.426,171966.0,-89.112
64000.0,15.417,161332.0,-89.101
66600.0,15.41,155101.0,-89.092
80000.0,15.378,129385.0,-89.048
96000.0,15.354,107991.0,-89.061
100000.0,15.349,103700.0,-89.061
120000.0,15.319,86591.5,-89.042
125000.0,15.317,83136.7,-89.034
150000.0,15.306,69326.8,-88.996
160000.0,15.286,65078.2,-88.98
166000.0,15.275,62772.3,-88.968
200000.0,15.219,52288.2,-88.919
240000.0,15.192,43652.2,-88.903
250000.0,15.186,41924.0,-88.898
300000.0,15.148,35021.9,-88.881
320000.0,15.146,32839.5,-88.888
333000.0,15.144,31560.5,-88.891
400000.0,15.136,26286.8,-88.918
480000.0,15.109,21946.8,-88.834
500000.0,15.103,21077.0,-88.814
600000.0,15.081,17589.5,-88.811
640000.0,15.081,16489.9,-88.811
666000.0,15.081,15846.1,-88.81
800000.0,15.086,13187.0,-88.802
960000.0,15.101,10978.5,-88.759
1000000.0,15.394,10338.4,-88.765
