Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,18.957,8397290.0,-87.65
1200.0,18.686,7102010.0,-87.899
1250.0,18.525,6872770.0,-87.625
1500.0,17.765,5973730.0,-87.647
1600.0,17.966,5538400.0,-88.048
1660.0,18.07,5305710.0,-88.219
2000.0,18.583,4284300.0,-88.802
2400.0,18.632,3560760.0,-88.631
2500.0,18.646,3415270.0,-88.65
3000.0,18.611,2851670.0,-88.796
3200.0,18.62,2671940.0,-88.752
3330.0,18.629,2566430.0,-88.73
4000.0,18.657,2133300.0,-88.734
4800.0,18.519,1791230.0,-88.807
5000.0,18.492,1722070.0,-88.903
6000.0,18.439,1439120.0,-88.898
6400.0,18.412,1351180.0,-88.891
6660.0,18.395,1299520.0,-88.885
8000.0,18.327,1085830.0,-88.854
9600.0,18.359,903151.0,-88.916
10000.0,18.366,866831.0,-88.925
12000.0,18.242,727260.0,-88.916
12500.0,18.251,697851.0,-88.918
15000.0,18.281,580604.0,-88.921
16000.0,18.267,544705.0,-88.918
16600.0,18.259,525253.0,-88.918
20000.0,18.22,436889.0,-88.91
24000.0,18.173,364999.0,-88.889
25000.0,18.162,350600.0,-88.884
30000.0,18.142,292490.0,-88.899
32000.0,18.123,274499.0,-88.89
33300.0,18.111,263952.0,-88.886
40000.0,18.059,220370.0,-88.858
48000.0,18.02,184038.0,-88.842
50000.0,18.011,176764.0,-88.838
60000.0,17.978,147571.0,-88.825
64000.0,17.962,138473.0,-88.82
66600.0,17.952,133141.0,-88.818
80000.0,17.905,111125.0,-88.811
96000.0,17.866,92806.3,-88.798
100000.0,17.857,89137.3,-88.786
120000.0,17.821,74427.6,-88.743
125000.0,17.808,71506.7,-88.743
150000.0,17.748,59789.2,-88.75
160000.0,17.725,56121.9,-88.726
166000.0,17.713,54130.9,-88.711
200000.0,17.656,45073.7,-88.623
240000.0,17.63,37615.8,-88.718
250000.0,17.625,36122.2,-88.739
300000.0,17.591,30160.0,-88.733
320000.0,17.562,28321.2,-88.745
333000.0,17.545,27241.8,-88.754
400000.0,17.476,22770.9,-88.822
480000.0,17.494,18953.4,-88.694
500000.0,17.499,18190.5,-88.673
600000.0,17.476,15178.3,-88.653
640000.0,17.472,14233.0,-88.647
666000.0,17.469,13679.0,-88.642
800000.0,17.465,11390.6,-88.622
960000.0,17.486,9480.4,-88.589
1000000.0,17.494,9096.8,-88.583
