Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.825,9452800.0,-88.212
1200.0,16.576,7996900.0,-88.479
1250.0,16.433,7743310.0,-88.182
1500.0,15.684,6749840.0,-88.294
1600.0,15.89,6250520.0,-88.658
1660.0,16.001,5981760.0,-88.872
2000.0,16.539,4804770.0,-89.45
2400.0,16.625,3985800.0,-89.31
2500.0,16.645,3822260.0,-89.245
3000.0,16.643,3187270.0,-89.383
3200.0,16.663,2984460.0,-89.329
3330.0,16.676,2865800.0,-89.3
4000.0,16.728,2377970.0,-89.274
4800.0,16.61,1995620.0,-89.354
5000.0,16.59,1918650.0,-89.456
6000.0,16.559,1601800.0,-89.432
6400.0,16.54,1503460.0,-89.419
6660.0,16.529,1445750.0,-89.409
8000.0,16.48,1207170.0,-89.356
9600.0,16.535,1002440.0,-89.409
10000.0,16.547,961796.0,-89.418
12000.0,16.441,806553.0,-89.398
12500.0,16.455,773753.0,-89.396
15000.0,16.503,642903.0,-89.387
16000.0,16.497,602954.0,-89.38
16600.0,16.493,581305.0,-89.377
20000.0,16.473,483061.0,-89.358
24000.0,16.444,403238.0,-89.323
25000.0,16.438,387253.0,-89.318
30000.0,16.436,322770.0,-89.326
32000.0,16.423,302820.0,-89.314
33300.0,16.415,291136.0,-89.307
40000.0,16.38,242886.0,-89.27
48000.0,16.358,202673.0,-89.246
50000.0,16.354,194625.0,-89.241
60000.0,16.337,162354.0,-89.221
64000.0,16.327,152298.0,-89.214
66600.0,16.321,146407.0,-89.21
80000.0,16.291,122105.0,-89.197
96000.0,16.268,101885.0,-89.183
100000.0,16.265,97841.9,-89.168
120000.0,16.245,81632.3,-89.112
125000.0,16.234,78419.8,-89.11
150000.0,16.19,65528.2,-89.114
160000.0,16.174,61494.5,-89.086
166000.0,16.164,59304.7,-89.069
200000.0,16.122,49345.5,-88.972
240000.0,16.113,41149.8,-89.068
250000.0,16.112,39507.7,-89.09
300000.0,16.092,32964.7,-89.076
320000.0,16.068,30949.1,-89.089
333000.0,16.054,29766.5,-89.1
400000.0,15.998,24865.8,-89.167
480000.0,16.031,20679.8,-89.025
500000.0,16.038,19843.5,-88.999
600000.0,16.027,16548.0,-88.972
640000.0,16.027,15513.5,-88.965
666000.0,16.027,14907.6,-88.96
800000.0,16.033,12406.2,-88.934
960000.0,16.061,10320.2,-88.9
1000000.0,16.071,9901.03,-88.894
