Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.982,9944600.0,-87.503
1200.0,15.729,8430170.0,-87.805
1250.0,15.575,8166080.0,-87.548
1500.0,14.821,7144940.0,-87.579
1600.0,15.04,6611190.0,-88.088
1660.0,15.153,6324080.0,-88.331
2000.0,15.683,5074190.0,-89.029
2400.0,15.757,4208350.0,-88.932
2500.0,15.769,4036610.0,-88.873
3000.0,15.751,3367710.0,-89.069
3200.0,15.77,3153130.0,-89.017
3330.0,15.781,3027920.0,-88.995
4000.0,15.832,2512790.0,-89.019
4800.0,15.708,2110200.0,-89.118
5000.0,15.687,2028850.0,-89.236
6000.0,15.654,1694370.0,-89.239
6400.0,15.634,1590480.0,-89.232
6660.0,15.621,1529590.0,-89.226
8000.0,15.572,1277420.0,-89.197
9600.0,15.625,1060990.0,-89.275
10000.0,15.636,1017780.0,-89.286
12000.0,15.529,853964.0,-89.276
12500.0,15.542,819115.0,-89.282
15000.0,15.59,680511.0,-89.289
16000.0,15.583,638260.0,-89.287
16600.0,15.579,615364.0,-89.285
20000.0,15.559,511421.0,-89.278
24000.0,15.53,426962.0,-89.252
25000.0,15.524,410047.0,-89.248
30000.0,15.521,341771.0,-89.268
32000.0,15.509,320661.0,-89.259
33300.0,15.502,308293.0,-89.252
40000.0,15.467,257223.0,-89.222
48000.0,15.446,214651.0,-89.205
50000.0,15.441,206126.0,-89.201
60000.0,15.425,171950.0,-89.187
64000.0,15.415,161304.0,-89.181
66600.0,15.409,155069.0,-89.179
80000.0,15.381,129325.0,-89.172
96000.0,15.36,107924.0,-89.153
100000.0,15.356,103632.0,-89.148
120000.0,15.336,86469.7,-89.096
125000.0,15.327,83061.0,-89.095
150000.0,15.284,69411.7,-89.105
160000.0,15.268,65141.2,-89.078
166000.0,15.259,62821.6,-89.06
200000.0,15.218,52276.7,-88.964
240000.0,15.211,43589.5,-89.07
250000.0,15.21,41850.4,-89.093
300000.0,15.193,34915.9,-89.082
320000.0,15.169,32784.6,-89.098
333000.0,15.155,31532.3,-89.108
400000.0,15.1,26347.3,-89.184
480000.0,15.135,21904.5,-89.039
500000.0,15.143,21017.4,-89.014
600000.0,15.132,17527.0,-88.989
640000.0,15.132,16431.3,-88.984
666000.0,15.132,15789.7,-88.979
800000.0,15.138,13139.8,-88.955
960000.0,15.164,10930.4,-88.925
1000000.0,15.174,10486.5,-88.922
