Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.288,11145200.0,-90.222
1200.0,13.461,9760830.0,-82.592
1250.0,13.27,9518200.0,-82.765
1500.0,12.466,8473050.0,-85.192
1600.0,12.754,7789540.0,-87.611
1660.0,12.965,7390690.0,-88.668
2000.0,14.149,5624140.0,-90.567
2400.0,14.173,4677930.0,-89.52
2500.0,14.201,4483340.0,-89.24
3000.0,14.048,3775990.0,-91.382
3200.0,14.028,3545040.0,-90.807
3330.0,14.03,3406590.0,-90.46
4000.0,14.165,2808860.0,-89.179
4800.0,14.131,2346440.0,-89.237
5000.0,14.121,2254510.0,-89.252
6000.0,14.186,1869930.0,-89.38
6400.0,14.164,1755790.0,-89.372
6660.0,14.15,1688930.0,-89.367
8000.0,14.093,1411760.0,-89.353
9600.0,14.072,1178350.0,-89.669
10000.0,14.069,1131250.0,-89.748
12000.0,14.028,945426.0,-89.507
12500.0,14.037,907111.0,-89.518
15000.0,14.07,754131.0,-89.567
16000.0,14.06,707507.0,-89.476
16600.0,14.055,682169.0,-89.417
20000.0,14.038,566951.0,-89.095
24000.0,13.99,474096.0,-89.319
25000.0,13.981,455358.0,-89.381
30000.0,14.028,378197.0,-89.28
32000.0,14.0,355285.0,-89.499
33300.0,13.988,341708.0,-89.656
40000.0,14.014,283953.0,-90.509
48000.0,13.96,237552.0,-89.642
50000.0,13.961,228046.0,-89.445
60000.0,13.906,190801.0,-89.269
64000.0,13.897,179024.0,-89.252
66600.0,13.891,172126.0,-89.24
80000.0,13.866,143539.0,-89.197
96000.0,13.849,119758.0,-89.214
100000.0,13.846,114978.0,-89.212
120000.0,13.823,95972.0,-89.197
125000.0,13.823,92125.8,-89.186
150000.0,13.819,76777.9,-89.147
160000.0,13.801,72072.5,-89.13
166000.0,13.791,69515.2,-89.12
200000.0,13.744,57896.5,-89.069
240000.0,13.723,48319.4,-89.051
250000.0,13.719,46401.4,-89.048
300000.0,13.688,38754.1,-89.03
320000.0,13.688,36332.7,-89.04
333000.0,13.688,34914.5,-89.044
400000.0,13.686,29069.6,-89.074
480000.0,13.664,24263.9,-88.983
500000.0,13.66,23300.6,-88.961
600000.0,13.642,19441.9,-88.961
640000.0,13.644,18224.7,-88.963
666000.0,13.645,17512.1,-88.96
800000.0,13.653,14570.1,-88.955
960000.0,13.668,12127.8,-88.912
1000000.0,13.96,11399.4,-88.913
