Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,18.829,8460610.0,-87.565
1200.0,18.548,7159270.0,-87.828
1250.0,18.4,6928280.0,-87.567
1500.0,17.641,6021460.0,-87.634
1600.0,17.837,5584660.0,-88.018
1660.0,17.947,5351860.0,-88.205
2000.0,18.455,4319140.0,-88.806
2400.0,18.521,3590290.0,-88.672
2500.0,18.519,3442940.0,-88.665
3000.0,18.484,2874350.0,-88.828
3200.0,18.496,2692570.0,-88.783
3330.0,18.503,2586780.0,-88.764
4000.0,18.534,2149540.0,-88.783
4800.0,18.398,1804890.0,-88.87
5000.0,18.372,1735080.0,-88.966
6000.0,18.322,1449710.0,-88.969
6400.0,18.296,1361030.0,-88.963
6660.0,18.28,1308990.0,-88.96
8000.0,18.213,1093630.0,-88.931
9600.0,18.252,909453.0,-89.006
10000.0,18.258,872722.0,-89.012
12000.0,18.138,732047.0,-89.007
12500.0,18.147,702428.0,-89.011
15000.0,18.179,584259.0,-89.019
16000.0,18.167,548095.0,-89.015
16600.0,18.159,528500.0,-89.017
20000.0,18.124,439477.0,-89.011
24000.0,18.082,367081.0,-88.992
25000.0,18.072,352588.0,-88.986
30000.0,18.055,294082.0,-89.001
32000.0,18.038,275967.0,-88.993
33300.0,18.026,265353.0,-88.989
40000.0,17.978,221494.0,-88.961
48000.0,17.942,184936.0,-88.945
50000.0,17.934,177617.0,-88.941
60000.0,17.905,148251.0,-88.927
64000.0,17.89,139099.0,-88.921
66600.0,17.88,133739.0,-88.918
80000.0,17.838,111598.0,-88.91
96000.0,17.802,93183.6,-88.893
100000.0,17.794,89496.4,-88.882
120000.0,17.761,74712.1,-88.838
125000.0,17.748,71778.0,-88.835
150000.0,17.692,60003.9,-88.84
160000.0,17.671,56320.8,-88.815
166000.0,17.659,54320.6,-88.799
200000.0,17.604,45220.9,-88.708
240000.0,17.582,37733.8,-88.799
250000.0,17.578,36234.1,-88.819
300000.0,17.546,30249.0,-88.806
320000.0,17.518,28403.7,-88.82
333000.0,17.502,27320.3,-88.829
400000.0,17.433,22832.5,-88.893
480000.0,17.455,19002.8,-88.761
500000.0,17.46,18237.4,-88.739
600000.0,17.438,15216.0,-88.715
640000.0,17.435,14267.8,-88.708
666000.0,17.433,13712.3,-88.702
800000.0,17.43,11417.3,-88.678
960000.0,17.452,9501.85,-88.64
1000000.0,17.46,9117.54,-88.631
