Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,21.447,6535140.0,-61.533
1200.0,20.239,5668160.0,-59.666
1250.0,19.96,5540080.0,-60.122
1500.0,18.784,5035330.0,-63.093
1600.0,18.985,4780210.0,-65.621
1660.0,19.129,4618440.0,-66.934
2000.0,19.979,3780540.0,-71.556
2400.0,19.718,3215400.0,-72.894
2500.0,19.686,3096300.0,-73.158
3000.0,19.276,2674810.0,-76.253
3200.0,19.17,2522780.0,-76.424
3330.0,19.119,2431830.0,-76.526
4000.0,19.025,2040220.0,-77.18
4800.0,18.78,1731170.0,-78.505
5000.0,18.725,1668090.0,-78.768
6000.0,18.6,1405070.0,-80.013
6400.0,18.514,1324710.0,-80.365
6660.0,18.462,1277300.0,-80.571
8000.0,18.238,1078990.0,-81.478
9600.0,18.066,910189.0,-82.531
10000.0,18.03,875907.0,-82.769
12000.0,17.854,737964.0,-83.291
12500.0,17.834,709461.0,-83.456
15000.0,17.746,594922.0,-84.134
16000.0,17.696,559433.0,-84.263
16600.0,17.668,540126.0,-84.328
20000.0,17.544,451679.0,-84.6
24000.0,17.399,379891.0,-85.231
25000.0,17.37,365374.0,-85.376
30000.0,17.331,305304.0,-85.709
32000.0,17.274,287280.0,-86.014
33300.0,17.245,276591.0,-86.217
40000.0,17.197,231152.0,-87.254
48000.0,17.075,193920.0,-86.844
50000.0,17.061,186299.0,-86.746
60000.0,16.945,156332.0,-86.857
64000.0,16.916,146823.0,-86.925
66600.0,16.897,141244.0,-86.969
80000.0,16.818,118159.0,-87.149
96000.0,16.752,98867.1,-87.359
100000.0,16.739,94988.5,-87.398
120000.0,16.671,79488.2,-87.561
125000.0,16.661,76354.1,-87.588
150000.0,16.619,63797.3,-87.709
160000.0,16.587,59923.3,-87.743
166000.0,16.57,57818.5,-87.761
200000.0,16.488,48231.8,-87.845
240000.0,16.436,40322.0,-87.946
250000.0,16.425,38735.9,-87.967
300000.0,16.366,32398.2,-88.052
320000.0,16.357,30391.0,-88.095
333000.0,16.351,29215.4,-88.12
400000.0,16.326,24360.2,-88.229
480000.0,16.284,20353.5,-88.228
500000.0,16.275,19549.9,-88.225
600000.0,16.241,16326.4,-88.291
640000.0,16.237,15309.3,-88.313
666000.0,16.236,14713.4,-88.324
800000.0,16.232,12252.0,-88.375
960000.0,16.241,10204.0,-88.383
1000000.0,16.533,9622.96,-88.406
