Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,57.104,696717.0,-14.427
1200.0,51.913,676746.0,-15.248
1250.0,50.714,674534.0,-15.491
1500.0,46.055,661628.0,-16.626
1600.0,45.152,657796.0,-17.311
1660.0,44.665,654834.0,-17.722
2000.0,42.877,635879.0,-20.003
2400.0,40.421,613973.0,-21.934
2500.0,39.973,608176.0,-22.394
3000.0,37.783,588850.0,-24.704
3200.0,37.042,579485.0,-25.512
3330.0,36.626,573530.0,-26.03
4000.0,35.054,545027.0,-28.662
4800.0,33.515,517489.0,-31.507
5000.0,33.196,511349.0,-32.187
6000.0,31.967,480421.0,-35.334
6400.0,31.519,469124.0,-36.439
6660.0,31.251,461995.0,-37.123
8000.0,30.086,428240.0,-40.316
9600.0,29.059,394082.0,-43.636
10000.0,28.843,386330.0,-44.381
12000.0,27.892,350999.0,-47.511
12500.0,27.706,343095.0,-48.231
15000.0,26.907,308452.0,-51.394
16000.0,26.617,296467.0,-52.419
16600.0,26.454,289775.0,-53.006
20000.0,25.67,256710.0,-55.814
24000.0,24.918,227252.0,-58.537
25000.0,24.757,220938.0,-59.126
30000.0,24.148,193400.0,-61.579
32000.0,23.896,184746.0,-62.477
33300.0,23.748,179535.0,-63.036
40000.0,23.175,156548.0,-65.659
48000.0,22.56,135523.0,-67.152
50000.0,22.44,131096.0,-67.468
60000.0,21.866,113380.0,-69.089
64000.0,21.68,107595.0,-69.654
66600.0,21.568,104158.0,-69.996
80000.0,21.072,89564.5,-71.483
96000.0,20.617,76877.0,-72.874
100000.0,20.52,74266.5,-73.167
120000.0,20.095,63589.6,-74.385
125000.0,20.008,61386.2,-74.643
150000.0,19.634,52389.9,-75.724
160000.0,19.491,49550.6,-76.068
166000.0,19.411,47996.6,-76.26
200000.0,19.023,40802.1,-77.177
240000.0,18.691,34719.8,-78.032
250000.0,18.619,33481.0,-78.214
300000.0,18.303,28459.6,-78.98
320000.0,18.206,26845.8,-79.251
333000.0,18.148,25895.0,-79.415
400000.0,17.89,21917.8,-80.139
480000.0,17.631,18564.5,-80.712
500000.0,17.577,17883.5,-80.832
600000.0,17.345,15125.6,-81.423
640000.0,17.275,14244.9,-81.625
666000.0,17.233,13726.3,-81.746
800000.0,17.053,11562.2,-82.285
960000.0,16.903,9731.47,-82.755
1000000.0,17.161,9205.95,-82.97
