Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.73,8971970.0,-88.256
1200.0,17.467,7584380.0,-88.51
1250.0,17.333,7341970.0,-88.231
1500.0,16.604,6387300.0,-88.24
1600.0,16.806,5917420.0,-88.67
1660.0,16.924,5663830.0,-88.853
2000.0,17.458,4557310.0,-89.436
2400.0,17.546,3783400.0,-89.219
2500.0,17.549,3627520.0,-89.232
3000.0,17.536,3025340.0,-89.376
3200.0,17.555,2833190.0,-89.314
3330.0,17.568,2720400.0,-89.294
4000.0,17.618,2257920.0,-89.274
4800.0,17.501,1894850.0,-89.341
5000.0,17.478,1821120.0,-89.439
6000.0,17.446,1520420.0,-89.416
6400.0,17.427,1426990.0,-89.403
6660.0,17.415,1372170.0,-89.395
8000.0,17.365,1145530.0,-89.346
9600.0,17.42,951608.0,-89.399
10000.0,17.429,913127.0,-89.404
12000.0,17.322,765609.0,-89.381
12500.0,17.336,734426.0,-89.382
15000.0,17.383,610366.0,-89.373
16000.0,17.376,572467.0,-89.365
16600.0,17.371,551909.0,-89.362
20000.0,17.35,458648.0,-89.343
24000.0,17.32,382865.0,-89.306
25000.0,17.313,367687.0,-89.301
30000.0,17.309,306481.0,-89.308
32000.0,17.295,287548.0,-89.297
33300.0,17.288,276449.0,-89.289
40000.0,17.251,230634.0,-89.251
48000.0,17.227,192458.0,-89.227
50000.0,17.221,184821.0,-89.222
60000.0,17.203,154181.0,-89.201
64000.0,17.193,144633.0,-89.194
66600.0,17.186,139042.0,-89.189
80000.0,17.154,115963.0,-89.174
96000.0,17.131,96765.8,-89.156
100000.0,17.125,92928.5,-89.143
120000.0,17.102,77542.7,-89.093
125000.0,17.091,74489.5,-89.088
150000.0,17.045,62242.1,-89.091
160000.0,17.027,58411.4,-89.064
166000.0,17.018,56332.0,-89.046
200000.0,16.974,46871.9,-88.95
240000.0,16.962,39090.4,-89.043
250000.0,16.96,37532.6,-89.064
300000.0,16.938,31317.4,-89.048
320000.0,16.914,29401.7,-89.062
333000.0,16.9,28278.1,-89.071
400000.0,16.843,23622.2,-89.13
480000.0,16.873,19648.4,-88.997
500000.0,16.88,18854.7,-88.973
600000.0,16.868,15723.5,-88.945
640000.0,16.868,14740.7,-88.938
666000.0,16.868,14165.1,-88.932
800000.0,16.873,11788.6,-88.906
960000.0,16.903,9806.59,-88.871
1000000.0,16.914,9408.12,-88.87
