Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.136,9287820.0,-88.229
1200.0,16.883,7856860.0,-88.485
1250.0,16.741,7601180.0,-88.205
1500.0,16.019,6623200.0,-88.288
1600.0,16.215,6133820.0,-88.651
1660.0,16.334,5872090.0,-88.856
2000.0,16.866,4718150.0,-89.437
2400.0,16.944,3915500.0,-89.288
2500.0,16.958,3753700.0,-89.239
3000.0,16.947,3130650.0,-89.379
3200.0,16.964,2931400.0,-89.311
3330.0,16.979,2815080.0,-89.292
4000.0,17.031,2336290.0,-89.279
4800.0,16.912,1960300.0,-89.347
5000.0,16.89,1884530.0,-89.44
6000.0,16.858,1573350.0,-89.418
6400.0,16.839,1476720.0,-89.403
6660.0,16.827,1420050.0,-89.395
8000.0,16.778,1185680.0,-89.344
9600.0,16.834,984828.0,-89.4
10000.0,16.843,944856.0,-89.403
12000.0,16.738,792376.0,-89.379
12500.0,16.75,760079.0,-89.379
15000.0,16.797,631616.0,-89.37
16000.0,16.791,592372.0,-89.361
16600.0,16.786,571121.0,-89.359
20000.0,16.766,474608.0,-89.34
24000.0,16.736,396191.0,-89.304
25000.0,16.73,380497.0,-89.298
30000.0,16.726,317150.0,-89.305
32000.0,16.713,297563.0,-89.294
33300.0,16.705,286080.0,-89.286
40000.0,16.669,238675.0,-89.249
48000.0,16.646,199165.0,-89.224
50000.0,16.641,191262.0,-89.219
60000.0,16.622,159557.0,-89.198
64000.0,16.612,149674.0,-89.19
66600.0,16.606,143891.0,-89.186
80000.0,16.575,120010.0,-89.173
96000.0,16.55,100148.0,-89.152
100000.0,16.547,96169.5,-89.142
120000.0,16.525,80246.2,-89.09
125000.0,16.515,77086.6,-89.086
150000.0,16.47,64415.1,-89.09
160000.0,16.453,60450.6,-89.062
166000.0,16.443,58299.4,-89.044
200000.0,16.4,48516.3,-88.945
240000.0,16.389,40456.6,-89.043
250000.0,16.387,38842.9,-89.064
300000.0,16.366,32411.3,-89.049
320000.0,16.342,30429.6,-89.062
333000.0,16.328,29267.5,-89.073
400000.0,16.271,24451.9,-89.141
480000.0,16.303,20335.4,-88.998
500000.0,16.31,19513.4,-88.974
600000.0,16.297,16273.6,-88.948
640000.0,16.297,15256.5,-88.941
666000.0,16.297,14660.8,-88.936
800000.0,16.302,12201.6,-88.91
960000.0,16.329,10150.8,-88.884
1000000.0,16.34,9738.15,-88.882
