Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.189,9253370.0,-88.259
1200.0,16.933,7823020.0,-88.491
1250.0,16.797,7577610.0,-88.234
1500.0,16.055,6605550.0,-88.294
1600.0,16.273,6110110.0,-88.678
1660.0,16.382,5847740.0,-88.861
2000.0,16.924,4702370.0,-89.465
2400.0,17.024,3899580.0,-89.236
2500.0,17.018,3740430.0,-89.253
3000.0,17.006,3119400.0,-89.391
3200.0,17.029,2920960.0,-89.327
3330.0,17.039,2804840.0,-89.303
4000.0,17.093,2327690.0,-89.28
4800.0,16.973,1953550.0,-89.358
5000.0,16.952,1877640.0,-89.452
6000.0,16.921,1567550.0,-89.429
6400.0,16.901,1471260.0,-89.415
6660.0,16.89,1414800.0,-89.406
8000.0,16.842,1181290.0,-89.357
9600.0,16.898,981105.0,-89.409
10000.0,16.907,941347.0,-89.411
12000.0,16.802,789293.0,-89.389
12500.0,16.814,757214.0,-89.387
15000.0,16.862,629226.0,-89.376
16000.0,16.855,590140.0,-89.369
16600.0,16.851,568959.0,-89.364
20000.0,16.83,472810.0,-89.344
24000.0,16.801,394676.0,-89.308
25000.0,16.794,379053.0,-89.301
30000.0,16.79,315946.0,-89.307
32000.0,16.777,296430.0,-89.295
33300.0,16.769,284992.0,-89.287
40000.0,16.733,237767.0,-89.248
48000.0,16.71,198411.0,-89.222
50000.0,16.705,190537.0,-89.217
60000.0,16.687,158952.0,-89.195
64000.0,16.677,149107.0,-89.187
66600.0,16.67,143345.0,-89.183
80000.0,16.639,119555.0,-89.17
96000.0,16.615,99779.3,-89.144
100000.0,16.611,95807.9,-89.138
120000.0,16.588,79944.8,-89.083
125000.0,16.577,76798.4,-89.081
150000.0,16.532,64173.9,-89.084
160000.0,16.515,60224.7,-89.057
166000.0,16.505,58082.1,-89.039
200000.0,16.461,48334.3,-88.944
240000.0,16.45,40307.0,-89.037
250000.0,16.448,38699.3,-89.058
300000.0,16.427,32291.4,-89.041
320000.0,16.403,30317.6,-89.053
333000.0,16.389,29159.2,-89.066
400000.0,16.333,24361.3,-89.135
480000.0,16.363,20260.6,-88.99
500000.0,16.37,19441.8,-88.966
600000.0,16.358,16213.7,-88.939
640000.0,16.358,15200.4,-88.931
666000.0,16.358,14606.9,-88.926
800000.0,16.363,12156.5,-88.899
960000.0,16.39,10112.9,-88.868
1000000.0,16.401,9702.15,-88.864
