Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.5,9639720.0,-88.236
1200.0,16.255,8157530.0,-88.476
1250.0,16.108,7901050.0,-88.207
1500.0,15.392,6890350.0,-88.263
1600.0,15.59,6379570.0,-88.669
1660.0,15.703,6107640.0,-88.88
2000.0,16.235,4899540.0,-89.479
2400.0,16.328,4063430.0,-89.241
2500.0,16.334,3897120.0,-89.262
3000.0,16.325,3249790.0,-89.408
3200.0,16.345,3042800.0,-89.346
3330.0,16.357,2921450.0,-89.317
4000.0,16.414,2424010.0,-89.293
4800.0,16.298,2034740.0,-89.371
5000.0,16.274,1955920.0,-89.477
6000.0,16.245,1632800.0,-89.451
6400.0,16.226,1532580.0,-89.437
6660.0,16.215,1473740.0,-89.426
8000.0,16.167,1230390.0,-89.375
9600.0,16.226,1021790.0,-89.421
10000.0,16.236,980300.0,-89.433
12000.0,16.131,822102.0,-89.408
12500.0,16.144,788642.0,-89.409
15000.0,16.194,655208.0,-89.398
16000.0,16.187,614489.0,-89.391
16600.0,16.183,592432.0,-89.387
20000.0,16.164,492296.0,-89.365
24000.0,16.137,410969.0,-89.331
25000.0,16.13,394661.0,-89.322
30000.0,16.128,328928.0,-89.33
32000.0,16.116,308611.0,-89.316
33300.0,16.108,296702.0,-89.308
40000.0,16.074,247530.0,-89.268
48000.0,16.052,206552.0,-89.242
50000.0,16.047,198351.0,-89.236
60000.0,16.03,165463.0,-89.215
64000.0,16.021,155215.0,-89.207
66600.0,16.015,149214.0,-89.202
80000.0,15.986,124446.0,-89.187
96000.0,15.962,103854.0,-89.163
100000.0,15.959,99719.8,-89.156
120000.0,15.938,83204.6,-89.099
125000.0,15.928,79929.8,-89.097
150000.0,15.884,66793.0,-89.101
160000.0,15.868,62681.7,-89.072
166000.0,15.859,60451.1,-89.054
200000.0,15.815,50310.2,-88.951
240000.0,15.807,41949.3,-89.052
250000.0,15.805,40274.8,-89.074
300000.0,15.785,33604.8,-89.058
320000.0,15.762,31552.6,-89.072
333000.0,15.748,30346.9,-89.081
400000.0,15.693,25356.3,-89.149
480000.0,15.724,21084.6,-89.006
500000.0,15.732,20231.6,-88.981
600000.0,15.719,16872.7,-88.952
640000.0,15.719,15818.1,-88.946
666000.0,15.719,15200.7,-88.941
800000.0,15.724,12650.5,-88.913
960000.0,15.751,10524.2,-88.88
1000000.0,15.76,10096.9,-88.876
