Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.214,9242710.0,-88.504
1200.0,16.967,7810200.0,-88.715
1250.0,16.829,7561130.0,-88.455
1500.0,16.11,6582230.0,-88.489
1600.0,16.317,6095280.0,-88.908
1660.0,16.433,5835040.0,-89.107
2000.0,16.977,4687450.0,-89.674
2400.0,17.056,3888200.0,-89.503
2500.0,17.079,3727170.0,-89.453
3000.0,17.075,3106920.0,-89.59
3200.0,17.097,2909290.0,-89.534
3330.0,17.11,2793140.0,-89.507
4000.0,17.171,2317070.0,-89.476
4800.0,17.058,1943900.0,-89.553
5000.0,17.039,1868150.0,-89.642
6000.0,17.014,1559090.0,-89.616
6400.0,16.997,1463060.0,-89.601
6660.0,16.986,1406750.0,-89.59
8000.0,16.945,1174160.0,-89.538
9600.0,17.007,974762.0,-89.583
10000.0,17.016,935235.0,-89.588
12000.0,16.918,783926.0,-89.561
12500.0,16.931,751967.0,-89.561
15000.0,16.985,624680.0,-89.544
16000.0,16.98,585800.0,-89.538
16600.0,16.976,564737.0,-89.532
20000.0,16.961,469155.0,-89.509
24000.0,16.937,391519.0,-89.472
25000.0,16.932,375973.0,-89.462
30000.0,16.933,313283.0,-89.467
32000.0,16.922,293894.0,-89.452
33300.0,16.915,282540.0,-89.445
40000.0,16.884,235648.0,-89.404
48000.0,16.866,196583.0,-89.377
50000.0,16.861,188767.0,-89.371
60000.0,16.848,157430.0,-89.349
64000.0,16.839,147667.0,-89.34
66600.0,16.834,141948.0,-89.336
80000.0,16.807,118354.0,-89.321
96000.0,16.788,98746.6,-89.301
100000.0,16.785,94809.5,-89.289
120000.0,16.768,79090.6,-89.236
125000.0,16.758,75970.9,-89.233
150000.0,16.717,63463.4,-89.236
160000.0,16.701,59551.7,-89.208
166000.0,16.693,57428.5,-89.192
200000.0,16.654,47774.4,-89.096
240000.0,16.648,39828.7,-89.188
250000.0,16.647,38237.7,-89.209
300000.0,16.63,31896.2,-89.193
320000.0,16.608,29943.3,-89.209
333000.0,16.595,28797.2,-89.217
400000.0,16.541,24050.7,-89.284
480000.0,16.579,19997.2,-89.143
500000.0,16.587,19188.1,-89.118
600000.0,16.579,15996.9,-89.092
640000.0,16.581,14995.6,-89.084
666000.0,16.582,14409.1,-89.078
800000.0,16.593,11988.1,-89.053
960000.0,16.627,9969.07,-89.014
1000000.0,16.639,9563.87,-89.007
