Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.712,10818600.0,-90.234
1200.0,13.885,9477970.0,-82.917
1250.0,13.696,9241640.0,-83.004
1500.0,12.881,8214790.0,-85.261
1600.0,13.194,7552720.0,-87.733
1660.0,13.402,7190760.0,-88.767
2000.0,14.578,5472410.0,-90.623
2400.0,14.601,4540860.0,-89.464
2500.0,14.633,4356120.0,-89.303
3000.0,14.483,3666120.0,-91.384
3200.0,14.466,3441640.0,-90.824
3330.0,14.467,3307780.0,-90.486
4000.0,14.605,2729100.0,-89.235
4800.0,14.568,2278860.0,-89.301
5000.0,14.558,2187710.0,-89.313
6000.0,14.627,1814620.0,-89.438
6400.0,14.605,1703860.0,-89.43
6660.0,14.59,1638950.0,-89.43
8000.0,14.535,1369700.0,-89.42
9600.0,14.516,1142690.0,-89.723
10000.0,14.513,1097260.0,-89.798
12000.0,14.475,917000.0,-89.56
12500.0,14.483,880116.0,-89.573
15000.0,14.517,731142.0,-89.621
16000.0,14.509,685836.0,-89.528
16600.0,14.503,661146.0,-89.474
20000.0,14.487,549330.0,-89.159
24000.0,14.442,459262.0,-89.378
25000.0,14.432,441133.0,-89.434
30000.0,14.48,366374.0,-89.334
32000.0,14.452,344140.0,-89.548
33300.0,14.441,330977.0,-89.698
40000.0,14.468,275010.0,-90.522
48000.0,14.416,230007.0,-89.679
50000.0,14.416,220792.0,-89.489
60000.0,14.361,184699.0,-89.319
64000.0,14.352,173248.0,-89.299
66600.0,14.347,166548.0,-89.286
80000.0,14.318,138880.0,-89.24
96000.0,14.305,115867.0,-89.254
100000.0,14.301,111256.0,-89.251
120000.0,14.277,92862.3,-89.239
125000.0,14.276,89148.1,-89.228
150000.0,14.274,74304.3,-89.188
160000.0,14.256,69745.6,-89.171
166000.0,14.245,67271.9,-89.161
200000.0,14.198,56020.6,-89.107
240000.0,14.18,46749.8,-89.088
250000.0,14.175,44893.9,-89.085
300000.0,14.144,37492.9,-89.065
320000.0,14.145,35149.3,-89.073
333000.0,14.124,33777.4,-89.076
400000.0,14.111,28121.0,-89.104
480000.0,14.107,23471.1,-89.014
500000.0,14.104,22538.5,-88.992
600000.0,14.094,18804.7,-88.99
640000.0,14.098,17627.1,-88.991
666000.0,14.098,16937.9,-88.988
800000.0,14.107,14091.8,-88.981
960000.0,14.124,11729.2,-88.937
1000000.0,14.418,11031.2,-88.941
