Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.446,9647860.0,-85.411
1200.0,15.512,8397150.0,-79.139
1250.0,15.322,8170190.0,-79.358
1500.0,14.447,7286470.0,-81.626
1600.0,14.706,6729920.0,-83.944
1660.0,14.895,6413760.0,-85.05
2000.0,16.008,4968710.0,-87.323
2400.0,15.978,4144980.0,-86.696
2500.0,15.981,3977270.0,-86.543
3000.0,15.776,3363290.0,-88.706
3200.0,15.737,3159990.0,-88.273
3330.0,15.728,3037720.0,-88.026
4000.0,15.813,2513820.0,-87.124
4800.0,15.733,2105410.0,-87.384
5000.0,15.717,2023740.0,-87.448
6000.0,15.744,1683760.0,-87.749
6400.0,15.709,1582200.0,-87.801
6660.0,15.688,1522480.0,-87.829
8000.0,15.598,1274730.0,-87.966
9600.0,15.548,1066040.0,-88.393
10000.0,15.539,1024010.0,-88.486
12000.0,15.471,857013.0,-88.385
12500.0,15.474,822620.0,-88.422
15000.0,15.483,685117.0,-88.572
16000.0,15.465,643047.0,-88.52
16600.0,15.455,620193.0,-88.489
20000.0,15.417,515972.0,-88.282
24000.0,15.351,431930.0,-88.559
25000.0,15.338,415003.0,-88.63
30000.0,15.367,345170.0,-88.609
32000.0,15.333,324341.0,-88.83
33300.0,15.317,312012.0,-88.985
40000.0,15.328,259600.0,-89.82
48000.0,15.26,217264.0,-89.076
50000.0,15.258,208594.0,-88.908
60000.0,15.189,174608.0,-88.788
64000.0,15.176,163839.0,-88.786
66600.0,15.168,157524.0,-88.784
80000.0,15.131,131457.0,-88.779
96000.0,15.103,109755.0,-88.826
100000.0,15.098,105403.0,-88.831
120000.0,15.063,88035.1,-88.85
125000.0,15.062,84526.3,-88.845
150000.0,15.049,70497.4,-88.835
160000.0,15.028,66183.3,-88.826
166000.0,15.016,63842.4,-88.821
200000.0,14.96,53187.9,-88.793
240000.0,14.931,44407.9,-88.796
250000.0,14.924,42650.4,-88.798
300000.0,14.886,35633.6,-88.795
320000.0,14.883,33412.6,-88.809
333000.0,14.881,32112.2,-88.817
400000.0,14.873,26747.7,-88.859
480000.0,14.845,22332.3,-88.788
500000.0,14.839,21446.7,-88.769
600000.0,14.817,17899.5,-88.779
640000.0,14.817,16780.7,-88.784
666000.0,14.817,16125.5,-88.784
800000.0,14.822,13419.9,-88.787
960000.0,14.836,11172.7,-88.755
1000000.0,15.128,10518.3,-88.764
