Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.774,9484620.0,-88.231
1200.0,16.532,8021880.0,-88.466
1250.0,16.381,7771130.0,-88.193
1500.0,15.642,6784740.0,-88.249
1600.0,15.855,6271880.0,-88.648
1660.0,15.963,6005360.0,-88.867
2000.0,16.505,4821420.0,-89.468
2400.0,16.596,3995450.0,-89.274
2500.0,16.601,3835130.0,-89.247
3000.0,16.59,3197860.0,-89.398
3200.0,16.611,2994580.0,-89.328
3330.0,16.622,2875100.0,-89.304
4000.0,16.676,2386150.0,-89.287
4800.0,16.558,2002170.0,-89.357
5000.0,16.538,1924940.0,-89.457
6000.0,16.507,1607030.0,-89.434
6400.0,16.487,1508380.0,-89.42
6660.0,16.476,1450490.0,-89.41
8000.0,16.427,1211110.0,-89.355
9600.0,16.483,1005800.0,-89.405
10000.0,16.494,964955.0,-89.416
12000.0,16.389,809303.0,-89.393
12500.0,16.402,776297.0,-89.391
15000.0,16.45,645008.0,-89.381
16000.0,16.444,604941.0,-89.372
16600.0,16.439,583223.0,-89.369
20000.0,16.419,484667.0,-89.349
24000.0,16.391,404610.0,-89.314
25000.0,16.384,388554.0,-89.305
30000.0,16.381,323861.0,-89.311
32000.0,16.369,303858.0,-89.299
33300.0,16.361,292130.0,-89.291
40000.0,16.325,243727.0,-89.252
48000.0,16.303,203383.0,-89.225
50000.0,16.298,195308.0,-89.221
60000.0,16.28,162931.0,-89.199
64000.0,16.27,152841.0,-89.191
66600.0,16.264,146934.0,-89.186
80000.0,16.233,122547.0,-89.174
96000.0,16.211,102278.0,-89.149
100000.0,16.206,98205.4,-89.143
120000.0,16.184,81940.9,-89.086
125000.0,16.174,78717.0,-89.083
150000.0,16.129,65781.2,-89.086
160000.0,16.112,61732.8,-89.058
166000.0,16.103,59535.4,-89.04
200000.0,16.06,49548.7,-88.937
240000.0,16.05,41316.1,-89.039
250000.0,16.048,39667.5,-89.06
300000.0,16.028,33099.0,-89.045
320000.0,16.003,31076.2,-89.059
333000.0,15.989,29889.9,-89.07
400000.0,15.933,24970.6,-89.135
480000.0,15.965,20767.8,-88.993
500000.0,15.972,19927.9,-88.968
600000.0,15.959,16619.3,-88.94
640000.0,15.959,15580.7,-88.933
666000.0,15.959,14972.5,-88.928
800000.0,15.964,12460.7,-88.901
960000.0,15.991,10366.3,-88.871
1000000.0,16.001,9945.06,-88.868
