Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,18.198,8748530.0,-89.786
1200.0,17.354,7602440.0,-83.856
1250.0,17.167,7378810.0,-84.024
1500.0,16.34,6483630.0,-85.872
1600.0,16.638,5976000.0,-87.784
1660.0,16.848,5692380.0,-88.636
2000.0,18.02,4418050.0,-90.133
2400.0,18.04,3679760.0,-89.217
2500.0,18.051,3527060.0,-89.076
3000.0,17.888,2966640.0,-90.755
3200.0,17.863,2784800.0,-90.307
3330.0,17.864,2676280.0,-90.038
4000.0,17.983,2212580.0,-89.025
4800.0,17.935,1848570.0,-89.078
5000.0,17.927,1776000.0,-89.092
6000.0,17.98,1475500.0,-89.2
6400.0,17.954,1385250.0,-89.193
6660.0,17.937,1332390.0,-89.187
8000.0,17.87,1113300.0,-89.177
9600.0,17.835,929626.0,-89.434
10000.0,17.832,892628.0,-89.496
12000.0,17.781,745986.0,-89.306
12500.0,17.787,715888.0,-89.312
15000.0,17.81,595842.0,-89.355
16000.0,17.796,558997.0,-89.279
16600.0,17.789,539023.0,-89.236
20000.0,17.761,448063.0,-88.977
24000.0,17.703,374634.0,-89.15
25000.0,17.691,359884.0,-89.201
30000.0,17.727,299288.0,-89.121
32000.0,17.695,281105.0,-89.291
33300.0,17.68,270359.0,-89.416
40000.0,17.696,224890.0,-90.089
48000.0,17.632,188085.0,-89.397
50000.0,17.63,180574.0,-89.242
60000.0,17.563,151036.0,-89.098
64000.0,17.55,141704.0,-89.082
66600.0,17.542,136234.0,-89.074
80000.0,17.505,113651.0,-89.034
96000.0,17.477,94864.8,-89.043
100000.0,17.47,91106.8,-89.038
120000.0,17.436,76072.2,-89.028
125000.0,17.433,73039.9,-89.018
150000.0,17.418,60916.9,-88.984
160000.0,17.396,57183.9,-88.969
166000.0,17.383,55154.5,-88.961
200000.0,17.325,45933.1,-88.915
240000.0,17.295,38348.7,-88.898
250000.0,17.288,36831.3,-88.895
300000.0,17.246,30766.8,-88.878
320000.0,17.242,28849.7,-88.886
333000.0,17.24,27727.2,-88.889
400000.0,17.228,23098.3,-88.908
480000.0,17.197,19283.1,-88.833
500000.0,17.191,18518.3,-88.814
600000.0,17.168,15452.9,-88.812
640000.0,17.168,14487.2,-88.81
666000.0,17.167,13921.7,-88.807
800000.0,17.172,11586.3,-88.799
960000.0,17.191,9645.06,-88.754
1000000.0,17.484,9103.64,-88.76
