Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,31.869,81585.7,-0.923
1200.0,29.748,81190.8,-1.032
1250.0,29.082,81142.6,-1.059
1500.0,26.886,81029.6,-1.19
1600.0,26.829,81261.1,-1.26
1660.0,26.892,81212.9,-1.297
2000.0,27.159,81662.9,-1.59
2400.0,26.195,81170.4,-1.838
2500.0,25.835,81145.3,-1.901
3000.0,24.905,81400.4,-2.202
3200.0,24.717,80558.6,-2.295
3330.0,24.545,81008.8,-2.384
4000.0,23.922,80764.2,-2.777
4800.0,23.197,80828.2,-3.24
5000.0,22.995,80214.8,-3.334
6000.0,22.516,80673.3,-3.917
6400.0,22.291,80285.9,-4.133
6660.0,22.216,80148.8,-4.27
8000.0,21.657,80152.3,-4.995
9600.0,21.136,79453.4,-5.82
10000.0,21.035,79317.3,-6.022
12000.0,20.612,79240.6,-7.068
12500.0,20.544,79384.4,-7.355
15000.0,20.192,78780.8,-8.621
16000.0,20.074,78791.3,-9.139
16600.0,20.002,78028.8,-9.374
20000.0,19.666,77319.9,-11.022
24000.0,19.339,76224.5,-12.841
25000.0,19.271,76238.9,-13.333
30000.0,19.061,74811.2,-15.588
32000.0,18.949,74873.2,-16.57
33300.0,18.883,74971.6,-17.227
40000.0,18.687,73462.4,-20.186
48000.0,18.431,71394.5,-23.382
50000.0,18.391,70892.0,-24.176
60000.0,18.152,68169.5,-27.806
64000.0,18.084,67115.9,-29.205
66600.0,18.039,66380.8,-30.063
80000.0,17.856,62750.4,-34.265
96000.0,17.692,58979.4,-39.0
100000.0,17.659,57801.9,-39.886
120000.0,17.504,53227.5,-44.611
125000.0,17.475,52296.0,-45.858
150000.0,17.351,47265.8,-50.612
160000.0,17.294,45254.2,-51.882
166000.0,17.262,44310.0,-52.906
200000.0,17.107,39089.1,-57.168
240000.0,16.99,34240.4,-61.316
250000.0,16.965,33154.9,-62.078
300000.0,16.85,28711.7,-65.786
320000.0,16.823,27178.8,-66.832
333000.0,16.806,26297.7,-67.628
400000.0,16.731,22454.6,-70.784
480000.0,16.643,19081.6,-73.312
500000.0,16.625,18376.8,-73.717
600000.0,16.553,15549.9,-76.028
640000.0,16.536,14640.0,-76.801
666000.0,16.527,14095.3,-77.126
800000.0,16.49,11838.0,-78.904
960000.0,16.47,9922.85,-80.347
1000000.0,16.756,9375.24,-80.789
