Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.479,9072510.0,-85.635
1200.0,16.544,7883990.0,-79.794
1250.0,16.331,7675650.0,-79.959
1500.0,15.402,6813900.0,-82.041
1600.0,15.69,6304940.0,-84.269
1660.0,15.889,6014120.0,-85.276
2000.0,16.991,4679930.0,-87.424
2400.0,16.95,3909280.0,-86.796
2500.0,16.954,3748070.0,-86.701
3000.0,16.745,3167900.0,-88.754
3200.0,16.706,2976580.0,-88.358
3330.0,16.697,2861660.0,-88.119
4000.0,16.78,2368940.0,-87.297
4800.0,16.699,1983610.0,-87.547
5000.0,16.682,1906610.0,-87.611
6000.0,16.71,1586450.0,-87.914
6400.0,16.676,1490220.0,-87.955
6660.0,16.655,1433810.0,-87.983
8000.0,16.569,1200100.0,-88.125
9600.0,16.519,1003450.0,-88.523
10000.0,16.512,963858.0,-88.627
12000.0,16.447,806156.0,-88.539
12500.0,16.451,773743.0,-88.576
15000.0,16.464,644311.0,-88.725
16000.0,16.448,604653.0,-88.678
16600.0,16.439,583122.0,-88.65
20000.0,16.404,484971.0,-88.46
24000.0,16.341,405745.0,-88.721
25000.0,16.328,389810.0,-88.792
30000.0,16.361,324191.0,-88.768
32000.0,16.328,304565.0,-88.976
33300.0,16.314,292940.0,-89.123
40000.0,16.329,243690.0,-89.907
48000.0,16.263,203858.0,-89.206
50000.0,16.262,195721.0,-89.046
60000.0,16.196,163760.0,-88.933
64000.0,16.184,153642.0,-88.93
66600.0,16.176,147709.0,-88.928
80000.0,16.141,123234.0,-88.92
96000.0,16.116,102860.0,-88.962
100000.0,16.111,98774.3,-88.966
120000.0,16.079,82474.4,-88.98
125000.0,16.077,79184.8,-88.975
150000.0,16.067,66030.9,-88.962
160000.0,16.046,61982.2,-88.954
166000.0,16.035,59784.6,-88.947
200000.0,15.98,49790.1,-88.919
240000.0,15.953,41561.2,-88.917
250000.0,15.947,39913.0,-88.918
300000.0,15.911,33338.0,-88.914
320000.0,15.909,31257.7,-88.926
333000.0,15.907,30040.5,-88.934
400000.0,15.902,25018.1,-88.968
480000.0,15.876,20881.7,-88.897
500000.0,15.871,20052.9,-88.879
600000.0,15.851,16731.2,-88.885
640000.0,15.853,15684.0,-88.887
666000.0,15.854,15070.7,-88.887
800000.0,15.863,12539.1,-88.886
960000.0,15.883,10436.2,-88.849
1000000.0,16.177,9836.51,-88.853
