Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.389,10341000.0,-90.216
1200.0,14.556,9043290.0,-83.196
1250.0,14.372,8799260.0,-83.343
1500.0,13.564,7797790.0,-85.604
1600.0,13.864,7168710.0,-87.824
1660.0,14.08,6811370.0,-88.845
2000.0,15.253,5217860.0,-90.56
2400.0,15.289,4341070.0,-89.566
2500.0,15.306,4159150.0,-89.315
3000.0,15.155,3500010.0,-91.301
3200.0,15.136,3286170.0,-90.77
3330.0,15.137,3157330.0,-90.45
4000.0,15.273,2605570.0,-89.256
4800.0,15.236,2176000.0,-89.317
5000.0,15.228,2090340.0,-89.324
6000.0,15.294,1734300.0,-89.448
6400.0,15.272,1628360.0,-89.439
6660.0,15.258,1566190.0,-89.436
8000.0,15.201,1308620.0,-89.431
9600.0,15.185,1092110.0,-89.722
10000.0,15.181,1048480.0,-89.796
12000.0,15.141,876001.0,-89.57
12500.0,15.149,840481.0,-89.58
15000.0,15.183,698819.0,-89.626
16000.0,15.175,655526.0,-89.539
16600.0,15.169,632071.0,-89.485
20000.0,15.153,525139.0,-89.185
24000.0,15.106,438992.0,-89.39
25000.0,15.097,421681.0,-89.45
30000.0,15.144,350305.0,-89.354
32000.0,15.116,329030.0,-89.556
33300.0,15.105,316423.0,-89.703
40000.0,15.133,262950.0,-90.49
48000.0,15.079,219892.0,-89.686
50000.0,15.08,211080.0,-89.503
60000.0,15.025,176539.0,-89.339
64000.0,15.016,165598.0,-89.321
66600.0,15.011,159191.0,-89.311
80000.0,14.987,132739.0,-89.268
96000.0,14.97,110741.0,-89.283
100000.0,14.967,106332.0,-89.279
120000.0,14.944,88747.5,-89.267
125000.0,14.944,85197.1,-89.257
150000.0,14.941,71010.4,-89.22
160000.0,14.924,66652.5,-89.202
166000.0,14.914,64284.7,-89.193
200000.0,14.867,53524.2,-89.143
240000.0,14.847,44664.1,-89.125
250000.0,14.842,42890.5,-89.123
300000.0,14.811,35815.6,-89.104
320000.0,14.811,33577.1,-89.111
333000.0,14.812,32266.3,-89.115
400000.0,14.811,26862.6,-89.142
480000.0,14.789,22417.9,-89.055
500000.0,14.785,21526.9,-89.034
600000.0,14.769,17958.6,-89.032
640000.0,14.771,16833.8,-89.032
666000.0,14.773,16175.3,-89.03
800000.0,14.783,13456.3,-89.022
960000.0,14.802,11200.0,-88.979
1000000.0,15.095,10543.6,-88.983
