Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.881,11467200.0,-90.248
1200.0,13.058,10079100.0,-82.472
1250.0,12.862,9815990.0,-82.589
1500.0,12.044,8779760.0,-85.036
1600.0,12.354,8043180.0,-87.594
1660.0,12.569,7625780.0,-88.72
2000.0,13.751,5788390.0,-90.651
2400.0,13.785,4816000.0,-89.542
2500.0,13.799,4613320.0,-89.281
3000.0,13.649,3884910.0,-91.492
3200.0,13.632,3648510.0,-90.893
3330.0,13.632,3505590.0,-90.535
4000.0,13.768,2890140.0,-89.212
4800.0,13.733,2414290.0,-89.275
5000.0,13.727,2318970.0,-89.296
6000.0,13.793,1922990.0,-89.434
6400.0,13.773,1805560.0,-89.425
6660.0,13.76,1736740.0,-89.419
8000.0,13.705,1451470.0,-89.415
9600.0,13.688,1211320.0,-89.742
10000.0,13.684,1163100.0,-89.821
12000.0,13.646,971987.0,-89.574
12500.0,13.655,932480.0,-89.587
15000.0,13.69,775052.0,-89.64
16000.0,13.681,727061.0,-89.546
16600.0,13.677,701043.0,-89.488
20000.0,13.662,582445.0,-89.156
24000.0,13.617,486999.0,-89.388
25000.0,13.609,467814.0,-89.453
30000.0,13.658,388441.0,-89.35
32000.0,13.63,364909.0,-89.577
33300.0,13.619,350954.0,-89.739
40000.0,13.648,291532.0,-90.614
48000.0,13.598,243860.0,-89.726
50000.0,13.599,234078.0,-89.524
60000.0,13.546,195821.0,-89.344
64000.0,13.538,183688.0,-89.327
66600.0,13.533,176582.0,-89.316
80000.0,13.512,147241.0,-89.269
96000.0,13.497,122832.0,-89.288
100000.0,13.495,117937.0,-89.286
120000.0,13.474,98435.6,-89.27
125000.0,13.474,94492.6,-89.258
150000.0,13.474,78747.8,-89.217
160000.0,13.457,73919.4,-89.199
166000.0,13.447,71296.7,-89.189
200000.0,13.403,59372.8,-89.134
240000.0,13.384,49544.9,-89.116
250000.0,13.38,47578.0,-89.112
300000.0,13.352,39731.1,-89.092
320000.0,13.353,37247.2,-89.101
333000.0,13.353,35792.0,-89.104
400000.0,13.354,29795.9,-89.134
480000.0,13.333,24867.5,-89.039
500000.0,13.329,23880.1,-89.015
600000.0,13.313,19923.5,-89.013
640000.0,13.315,18675.8,-89.015
666000.0,13.316,17945.3,-89.011
800000.0,13.325,14929.5,-89.006
960000.0,13.341,12426.2,-88.959
1000000.0,13.633,11674.0,-88.959
