Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.653,11645300.0,-90.182
1200.0,12.838,10235200.0,-82.31
1250.0,12.638,9976230.0,-82.449
1500.0,11.883,8939370.0,-84.802
1600.0,12.138,8182100.0,-87.549
1660.0,12.344,7758120.0,-88.731
2000.0,13.535,5884370.0,-90.651
2400.0,13.565,4889400.0,-89.443
2500.0,13.579,4687670.0,-89.257
3000.0,13.429,3950140.0,-91.505
3200.0,13.41,3709320.0,-90.885
3330.0,13.412,3563710.0,-90.527
4000.0,13.55,2937090.0,-89.182
4800.0,13.515,2453510.0,-89.249
5000.0,13.504,2357130.0,-89.267
6000.0,13.571,1954610.0,-89.406
6400.0,13.55,1835480.0,-89.394
6660.0,13.536,1765450.0,-89.392
8000.0,13.481,1475940.0,-89.386
9600.0,13.463,1231790.0,-89.705
10000.0,13.459,1182670.0,-89.801
12000.0,13.42,988360.0,-89.55
12500.0,13.429,948233.0,-89.56
15000.0,13.464,788121.0,-89.619
16000.0,13.455,739325.0,-89.519
16600.0,13.45,712895.0,-89.461
20000.0,13.435,592316.0,-89.124
24000.0,13.39,495313.0,-89.36
25000.0,13.381,475801.0,-89.427
30000.0,13.43,395057.0,-89.323
32000.0,13.402,371150.0,-89.552
33300.0,13.391,356954.0,-89.716
40000.0,13.419,296519.0,-90.608
48000.0,13.369,248054.0,-89.705
50000.0,13.37,238104.0,-89.499
60000.0,13.317,199205.0,-89.316
64000.0,13.308,186873.0,-89.297
66600.0,13.303,179643.0,-89.287
80000.0,13.281,149800.0,-89.239
96000.0,13.267,124975.0,-89.255
100000.0,13.264,119996.0,-89.255
120000.0,13.243,100160.0,-89.239
125000.0,13.243,96152.2,-89.228
150000.0,13.242,80131.3,-89.185
160000.0,13.225,75222.1,-89.169
166000.0,13.213,72555.6,-89.159
200000.0,13.17,60424.9,-89.102
240000.0,13.15,50428.0,-89.08
250000.0,13.146,48422.9,-89.076
300000.0,13.118,40440.5,-89.06
320000.0,13.118,37913.8,-89.065
333000.0,13.118,36434.0,-89.07
400000.0,13.118,30329.9,-89.103
480000.0,13.097,25315.7,-89.005
500000.0,13.093,24310.8,-88.981
600000.0,13.077,20283.5,-88.98
640000.0,13.078,19013.6,-88.981
666000.0,13.08,18269.9,-88.977
800000.0,13.088,15199.6,-88.974
960000.0,13.104,12651.0,-88.928
1000000.0,13.397,11879.3,-88.931
