Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.341,11101900.0,-90.177
1200.0,13.515,9724330.0,-82.618
1250.0,13.322,9481140.0,-82.829
1500.0,12.533,8431790.0,-85.169
1600.0,12.819,7755030.0,-87.638
1660.0,13.026,7360270.0,-88.705
2000.0,14.206,5602550.0,-90.602
2400.0,14.225,4663300.0,-89.46
2500.0,14.259,4465780.0,-89.254
3000.0,14.107,3760160.0,-91.4
3200.0,14.09,3530500.0,-90.818
3330.0,14.09,3392560.0,-90.468
4000.0,14.227,2796750.0,-89.187
4800.0,14.19,2337160.0,-89.242
5000.0,14.18,2244980.0,-89.268
6000.0,14.246,1862090.0,-89.395
6400.0,14.224,1748550.0,-89.387
6660.0,14.21,1681970.0,-89.378
8000.0,14.154,1405770.0,-89.371
9600.0,14.132,1173280.0,-89.692
10000.0,14.131,1126540.0,-89.763
12000.0,14.091,941409.0,-89.52
12500.0,14.1,903213.0,-89.533
15000.0,14.134,750867.0,-89.585
16000.0,14.124,704408.0,-89.492
16600.0,14.119,679199.0,-89.435
20000.0,14.102,564354.0,-89.11
24000.0,14.054,471907.0,-89.333
25000.0,14.046,453320.0,-89.393
30000.0,14.093,376503.0,-89.293
32000.0,14.064,353691.0,-89.51
33300.0,14.053,340176.0,-89.667
40000.0,14.079,282655.0,-90.512
48000.0,14.027,236438.0,-89.647
50000.0,14.027,226965.0,-89.452
60000.0,13.972,189876.0,-89.277
64000.0,13.963,178123.0,-89.256
66600.0,13.958,171243.0,-89.247
80000.0,13.933,142806.0,-89.199
96000.0,13.916,119149.0,-89.214
100000.0,13.913,114407.0,-89.211
120000.0,13.889,95503.5,-89.199
125000.0,13.889,91682.9,-89.189
150000.0,13.886,76420.2,-89.149
160000.0,13.868,71736.1,-89.131
166000.0,13.858,69193.1,-89.12
200000.0,13.81,57627.9,-89.067
240000.0,13.79,48095.7,-89.049
250000.0,13.785,46186.6,-89.045
300000.0,13.754,38575.4,-89.026
320000.0,13.754,36164.8,-89.034
333000.0,13.753,34753.1,-89.038
400000.0,13.752,28935.3,-89.067
480000.0,13.729,24152.3,-88.977
500000.0,13.725,23193.4,-88.954
600000.0,13.707,19352.1,-88.953
640000.0,13.709,18140.8,-88.955
666000.0,13.709,17431.5,-88.951
800000.0,13.717,14502.7,-88.946
960000.0,13.733,12071.3,-88.903
1000000.0,14.026,11346.6,-88.909
