Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.652,10870900.0,-90.145
1200.0,13.822,9519650.0,-82.757
1250.0,13.625,9274320.0,-82.87
1500.0,12.816,8262910.0,-85.174
1600.0,13.113,7577520.0,-87.606
1660.0,13.325,7195610.0,-88.689
2000.0,14.503,5487640.0,-90.504
2400.0,14.516,4562440.0,-89.451
2500.0,14.552,4374880.0,-89.213
3000.0,14.398,3684250.0,-91.293
3200.0,14.378,3459350.0,-90.736
3330.0,14.378,3324010.0,-90.396
4000.0,14.514,2741340.0,-89.14
4800.0,14.471,2291150.0,-89.197
5000.0,14.464,2200510.0,-89.217
6000.0,14.529,1825750.0,-89.346
6400.0,14.506,1714320.0,-89.334
6660.0,14.492,1648910.0,-89.328
8000.0,14.434,1378320.0,-89.317
9600.0,14.409,1150420.0,-89.633
10000.0,14.408,1104640.0,-89.707
12000.0,14.364,923272.0,-89.47
12500.0,14.373,885833.0,-89.484
15000.0,14.405,736569.0,-89.535
16000.0,14.395,691011.0,-89.446
16600.0,14.389,666288.0,-89.391
20000.0,14.371,553690.0,-89.075
24000.0,14.322,463016.0,-89.299
25000.0,14.312,444783.0,-89.359
30000.0,14.357,369480.0,-89.263
32000.0,14.329,347083.0,-89.477
33300.0,14.317,333824.0,-89.634
40000.0,14.343,277419.0,-90.469
48000.0,14.288,232060.0,-89.626
50000.0,14.289,222764.0,-89.436
60000.0,14.232,186364.0,-89.267
64000.0,14.224,174823.0,-89.252
66600.0,14.218,168067.0,-89.242
80000.0,14.193,140163.0,-89.203
96000.0,14.175,116946.0,-89.224
100000.0,14.172,112291.0,-89.223
120000.0,14.149,93732.1,-89.21
125000.0,14.149,89984.0,-89.201
150000.0,14.145,75002.3,-89.166
160000.0,14.128,70403.0,-89.151
166000.0,14.118,67906.1,-89.142
200000.0,14.07,56551.1,-89.094
240000.0,14.05,47192.6,-89.081
250000.0,14.046,45319.4,-89.078
300000.0,14.016,37848.0,-89.064
320000.0,14.016,35481.3,-89.072
333000.0,14.016,34096.3,-89.078
400000.0,14.016,28386.6,-89.109
480000.0,13.993,23691.9,-89.023
500000.0,13.989,22750.6,-89.002
600000.0,13.973,18981.2,-89.003
640000.0,13.975,17792.2,-89.005
666000.0,13.976,17096.4,-89.003
800000.0,13.986,14223.0,-88.999
960000.0,14.003,11838.0,-88.957
1000000.0,14.295,11132.0,-88.957
