Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.966,11394100.0,-90.186
1200.0,13.151,9997390.0,-82.446
1250.0,12.951,9744520.0,-82.6
1500.0,12.137,8704190.0,-85.052
1600.0,12.444,7988820.0,-87.543
1660.0,12.652,7578560.0,-88.659
2000.0,13.832,5752220.0,-90.597
2400.0,13.866,4782090.0,-89.465
2500.0,13.881,4585670.0,-89.232
3000.0,13.73,3862300.0,-91.428
3200.0,13.71,3627460.0,-90.826
3330.0,13.711,3485690.0,-90.465
4000.0,13.847,2873830.0,-89.155
4800.0,13.807,2400610.0,-89.204
5000.0,13.801,2306120.0,-89.228
6000.0,13.867,1912950.0,-89.361
6400.0,13.845,1796240.0,-89.351
6660.0,13.831,1727820.0,-89.347
8000.0,13.772,1444370.0,-89.336
9600.0,13.754,1205700.0,-89.654
10000.0,13.75,1157520.0,-89.74
12000.0,13.709,967464.0,-89.489
12500.0,13.717,928227.0,-89.502
15000.0,13.75,771652.0,-89.556
16000.0,13.74,723948.0,-89.46
16600.0,13.735,698023.0,-89.402
20000.0,13.718,580050.0,-89.071
24000.0,13.67,485097.0,-89.3
25000.0,13.661,466007.0,-89.366
30000.0,13.707,387020.0,-89.264
32000.0,13.679,363596.0,-89.489
33300.0,13.667,349712.0,-89.65
40000.0,13.693,290573.0,-90.525
48000.0,13.64,243086.0,-89.639
50000.0,13.641,233354.0,-89.437
60000.0,13.585,195246.0,-89.259
64000.0,13.576,183163.0,-89.24
66600.0,13.571,176082.0,-89.232
80000.0,13.546,146852.0,-89.187
96000.0,13.529,122530.0,-89.208
100000.0,13.527,117652.0,-89.207
120000.0,13.503,98214.7,-89.193
125000.0,13.503,94286.6,-89.183
150000.0,13.5,78586.9,-89.145
160000.0,13.482,73773.7,-89.128
166000.0,13.473,71157.5,-89.118
200000.0,13.426,59267.0,-89.068
240000.0,13.405,49463.0,-89.053
250000.0,13.401,47500.7,-89.051
300000.0,13.371,39672.3,-89.035
320000.0,13.371,37192.6,-89.045
333000.0,13.371,35740.8,-89.05
400000.0,13.37,29756.5,-89.083
480000.0,13.348,24837.1,-88.993
500000.0,13.344,23851.2,-88.97
600000.0,13.327,19901.1,-88.973
640000.0,13.328,18655.6,-88.976
666000.0,13.329,17925.9,-88.972
800000.0,13.337,14914.5,-88.972
960000.0,13.352,12414.5,-88.929
1000000.0,13.644,11663.2,-88.931
