Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.334,9740780.0,-88.23
1200.0,16.091,8240810.0,-88.441
1250.0,15.94,7984000.0,-88.163
1500.0,15.211,6969250.0,-88.248
1600.0,15.413,6450110.0,-88.64
1660.0,15.527,6169870.0,-88.831
2000.0,16.067,4952370.0,-89.461
2400.0,16.149,4105110.0,-89.236
2500.0,16.162,3938190.0,-89.246
3000.0,16.153,3284320.0,-89.393
3200.0,16.174,3075240.0,-89.331
3330.0,16.186,2952870.0,-89.302
4000.0,16.242,2449580.0,-89.285
4800.0,16.121,2056680.0,-89.358
5000.0,16.101,1976790.0,-89.458
6000.0,16.072,1650410.0,-89.434
6400.0,16.052,1549080.0,-89.418
6660.0,16.041,1489660.0,-89.408
8000.0,15.994,1243920.0,-89.355
9600.0,16.051,1032790.0,-89.409
10000.0,16.06,990927.0,-89.412
12000.0,15.957,831181.0,-89.387
12500.0,15.969,797272.0,-89.387
15000.0,16.018,662377.0,-89.375
16000.0,16.012,621225.0,-89.367
16600.0,16.007,598936.0,-89.362
20000.0,15.987,497728.0,-89.341
24000.0,15.959,415496.0,-89.303
25000.0,15.953,399037.0,-89.296
30000.0,15.95,332592.0,-89.302
32000.0,15.937,312053.0,-89.288
33300.0,15.93,300017.0,-89.28
40000.0,15.894,250313.0,-89.239
48000.0,15.872,208883.0,-89.212
50000.0,15.867,200596.0,-89.206
60000.0,15.85,167344.0,-89.183
64000.0,15.839,156986.0,-89.175
66600.0,15.833,150916.0,-89.17
80000.0,15.804,125872.0,-89.156
96000.0,15.781,105056.0,-89.133
100000.0,15.776,100875.0,-89.122
120000.0,15.755,84173.0,-89.067
125000.0,15.744,80859.8,-89.063
150000.0,15.699,67577.1,-89.066
160000.0,15.682,63420.0,-89.037
166000.0,15.673,61162.9,-89.018
200000.0,15.631,50904.8,-88.917
240000.0,15.62,42449.4,-89.016
250000.0,15.618,40756.4,-89.038
300000.0,15.597,34007.8,-89.022
320000.0,15.573,31932.0,-89.035
333000.0,15.559,30713.8,-89.045
400000.0,15.501,25663.4,-89.121
480000.0,15.534,21342.7,-88.97
500000.0,15.54,20479.3,-88.945
600000.0,15.527,17080.6,-88.916
640000.0,15.527,16013.7,-88.91
666000.0,15.526,15388.9,-88.904
800000.0,15.53,12808.2,-88.877
960000.0,15.554,10656.7,-88.848
1000000.0,15.563,10224.3,-88.849
