Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.814,10740700.0,-88.013
1200.0,14.558,9102940.0,-88.288
1250.0,14.422,8827960.0,-87.961
1500.0,13.69,7749330.0,-88.013
1600.0,13.895,7158700.0,-88.489
1660.0,14.011,6844640.0,-88.713
2000.0,14.549,5471310.0,-89.392
2400.0,14.619,4534170.0,-89.238
2500.0,14.642,4347840.0,-89.172
3000.0,14.633,3626240.0,-89.333
3200.0,14.653,3394700.0,-89.266
3330.0,14.664,3259070.0,-89.237
4000.0,14.723,2703250.0,-89.207
4800.0,14.604,2270490.0,-89.297
5000.0,14.582,2183300.0,-89.407
6000.0,14.552,1823110.0,-89.383
6400.0,14.534,1711320.0,-89.368
6660.0,14.522,1645830.0,-89.356
8000.0,14.474,1374600.0,-89.297
9600.0,14.532,1141260.0,-89.357
10000.0,14.541,1094670.0,-89.368
12000.0,14.437,918798.0,-89.341
12500.0,14.45,881258.0,-89.341
15000.0,14.499,731886.0,-89.33
16000.0,14.493,686447.0,-89.323
16600.0,14.489,661814.0,-89.319
20000.0,14.469,550029.0,-89.299
24000.0,14.442,459233.0,-89.261
25000.0,14.436,441047.0,-89.251
30000.0,14.434,367599.0,-89.262
32000.0,14.421,344921.0,-89.247
33300.0,14.413,331624.0,-89.239
40000.0,14.38,276724.0,-89.198
48000.0,14.358,230946.0,-89.17
50000.0,14.353,221786.0,-89.165
60000.0,14.337,185027.0,-89.144
64000.0,14.327,173582.0,-89.136
66600.0,14.321,166878.0,-89.131
80000.0,14.293,139195.0,-89.118
96000.0,14.271,116172.0,-89.101
100000.0,14.268,111556.0,-89.086
120000.0,14.248,93089.6,-89.026
125000.0,14.238,89430.9,-89.024
150000.0,14.194,74752.9,-89.031
160000.0,14.178,70160.5,-88.999
166000.0,14.169,67667.3,-88.98
200000.0,14.127,56329.1,-88.867
240000.0,14.118,46969.8,-88.984
250000.0,14.117,45095.9,-89.009
300000.0,14.098,37630.8,-88.994
320000.0,14.074,35338.0,-89.009
333000.0,14.06,33992.6,-89.021
400000.0,14.004,28414.5,-89.102
480000.0,14.036,23623.2,-88.944
500000.0,14.043,22666.6,-88.916
600000.0,14.029,18906.9,-88.889
640000.0,14.028,17726.7,-88.884
666000.0,14.027,17035.7,-88.877
800000.0,14.029,14180.4,-88.852
960000.0,14.05,11798.6,-88.814
1000000.0,14.057,11320.7,-88.805
