Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,23.335,6393.04,-0.053
1200.0,21.827,6392.21,-0.06
1250.0,21.655,6393.0,-0.062
1500.0,20.173,6391.63,-0.071
1600.0,20.422,6393.49,-0.075
1660.0,20.574,6395.51,-0.079
2000.0,21.327,6396.52,-0.098
2400.0,20.933,6395.37,-0.115
2500.0,20.726,6395.23,-0.119
3000.0,20.123,6395.23,-0.14
3200.0,20.065,6395.77,-0.148
3330.0,19.955,6398.56,-0.153
4000.0,19.806,6397.26,-0.183
4800.0,19.5,6397.81,-0.216
5000.0,19.47,6398.85,-0.224
6000.0,19.293,6395.36,-0.266
6400.0,19.209,6395.79,-0.283
6660.0,19.142,6394.55,-0.293
8000.0,18.916,6394.13,-0.348
9600.0,18.738,6394.05,-0.414
10000.0,18.687,6394.01,-0.43
12000.0,18.555,6394.14,-0.512
12500.0,18.544,6394.02,-0.534
15000.0,18.465,6393.63,-0.638
16000.0,18.424,6393.57,-0.679
16600.0,18.389,6392.68,-0.703
20000.0,18.303,6391.54,-0.842
24000.0,18.173,6391.15,-1.003
25000.0,18.145,6390.57,-1.044
30000.0,18.124,6389.47,-1.251
32000.0,18.091,6389.92,-1.332
33300.0,18.07,6391.2,-1.384
40000.0,18.043,6391.8,-1.661
48000.0,17.945,6387.71,-1.981
50000.0,17.936,6387.34,-2.063
60000.0,17.842,6383.64,-2.461
64000.0,17.821,6383.66,-2.622
66600.0,17.807,6384.43,-2.727
80000.0,17.753,6379.49,-3.264
96000.0,17.71,6372.74,-3.904
100000.0,17.702,6370.99,-4.064
120000.0,17.657,6363.27,-4.86
125000.0,17.653,6360.25,-5.059
150000.0,17.63,6347.76,-6.055
160000.0,17.605,6339.76,-6.443
166000.0,17.591,6339.61,-6.679
200000.0,17.525,6315.85,-7.995
240000.0,17.486,6283.79,-9.537
250000.0,17.477,6275.23,-9.921
300000.0,17.431,6227.59,-11.807
320000.0,17.425,6208.46,-12.563
333000.0,17.421,6194.11,-13.05
400000.0,17.403,6116.63,-15.52
480000.0,17.373,6009.5,-18.352
500000.0,17.365,5983.76,-19.053
600000.0,17.336,5835.24,-22.418
640000.0,17.334,5767.18,-23.706
666000.0,17.335,5724.22,-24.535
800000.0,17.336,5495.01,-28.609
960000.0,17.349,5210.28,-33.04
1000000.0,17.641,5111.11,-34.509
