Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.316,535331.0,-3.291
1200.0,17.526,497355.0,-3.639
1250.0,17.452,534492.0,-4.083
1500.0,16.495,528983.0,-4.724
1600.0,16.881,496248.0,-4.665
1660.0,16.651,550913.0,-5.612
2000.0,17.089,527548.0,-6.554
2400.0,17.617,556428.0,-8.456
2500.0,17.578,483111.0,-7.587
3000.0,17.475,473935.0,-8.844
3200.0,17.574,476620.0,-9.628
3330.0,17.486,489094.0,-10.319
4000.0,17.522,523531.0,-13.337
4800.0,17.452,497265.0,-15.132
5000.0,17.473,488362.0,-15.421
6000.0,17.404,513817.0,-19.607
6400.0,17.343,498980.0,-20.329
6660.0,17.284,512405.0,-21.735
8000.0,17.288,515490.0,-26.469
9600.0,17.272,491166.0,-30.652
10000.0,17.284,477601.0,-31.17
12000.0,17.132,429613.0,-33.562
12500.0,17.125,443014.0,-36.452
15000.0,17.112,403106.0,-40.422
16000.0,17.072,380985.0,-40.746
16600.0,17.081,371374.0,-41.278
20000.0,17.015,336896.0,-46.004
24000.0,16.949,304305.0,-51.017
25000.0,16.95,305401.0,-54.312
30000.0,16.924,265368.0,-57.694
32000.0,16.885,257861.0,-60.898
33300.0,16.876,247943.0,-60.91
40000.0,16.818,217109.0,-66.326
48000.0,16.774,184702.0,-68.928
50000.0,16.763,178146.0,-69.62
60000.0,16.725,151598.0,-72.794
64000.0,16.709,143034.0,-73.78
66600.0,16.702,138347.0,-75.022
80000.0,16.657,115963.0,-75.97
96000.0,16.622,97880.9,-78.626
100000.0,16.615,94032.4,-78.716
120000.0,16.58,78972.8,-80.492
125000.0,16.564,76043.2,-81.261
150000.0,16.493,63763.6,-82.335
160000.0,16.474,59827.6,-82.186
166000.0,16.461,57727.8,-82.299
200000.0,16.41,48200.1,-83.543
240000.0,16.386,40297.2,-84.632
250000.0,16.382,38709.2,-84.875
300000.0,16.351,32349.2,-85.588
320000.0,16.323,30384.2,-85.703
333000.0,16.307,29231.8,-85.897
400000.0,16.241,24447.4,-86.356
480000.0,16.264,20353.8,-86.738
500000.0,16.27,19534.7,-86.816
600000.0,16.249,16303.8,-87.055
640000.0,16.246,15289.6,-87.194
666000.0,16.245,14694.5,-87.222
800000.0,16.241,12238.5,-87.581
960000.0,16.262,10187.1,-87.752
1000000.0,16.27,9774.84,-87.78
