Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,18.97,26017.8,-0.177
1200.0,17.826,26006.7,-0.2
1250.0,17.581,25991.6,-0.206
1500.0,16.607,25980.2,-0.233
1600.0,16.877,25973.4,-0.252
1660.0,17.019,25984.1,-0.265
2000.0,18.07,25985.4,-0.338
2400.0,17.966,25979.3,-0.402
2500.0,17.945,25968.9,-0.419
3000.0,17.685,25972.3,-0.496
3200.0,17.623,26033.0,-0.529
3330.0,17.601,26070.9,-0.55
4000.0,17.65,26052.9,-0.662
4800.0,17.523,26060.6,-0.789
5000.0,17.499,26053.0,-0.821
6000.0,17.503,26047.3,-0.985
6400.0,17.456,26035.0,-1.047
6660.0,17.431,26031.8,-1.088
8000.0,17.315,26112.7,-1.302
9600.0,17.243,26145.6,-1.558
10000.0,17.228,26102.9,-1.619
12000.0,17.154,26093.8,-1.934
12500.0,17.153,26134.3,-2.018
15000.0,17.146,26075.4,-2.416
16000.0,17.117,26100.2,-2.574
16600.0,17.109,26141.4,-2.674
20000.0,17.062,26066.2,-3.203
24000.0,16.986,26049.4,-3.825
25000.0,16.972,26098.9,-3.989
30000.0,16.993,26035.4,-4.783
32000.0,16.958,26010.5,-5.087
33300.0,16.941,26008.8,-5.289
40000.0,16.946,25966.4,-6.349
48000.0,16.873,25844.6,-7.556
50000.0,16.87,25810.1,-7.86
60000.0,16.796,25716.1,-9.37
64000.0,16.781,25665.5,-9.972
66600.0,16.772,25623.6,-10.359
80000.0,16.73,25421.7,-12.343
96000.0,16.698,25173.0,-14.686
100000.0,16.692,25097.2,-15.26
120000.0,16.655,24701.7,-18.07
125000.0,16.652,24591.7,-18.759
150000.0,16.636,24025.7,-22.127
160000.0,16.614,23791.6,-23.41
166000.0,16.601,23654.4,-24.176
200000.0,16.541,22781.1,-28.261
240000.0,16.509,21709.4,-32.71
250000.0,16.502,21433.0,-33.745
300000.0,16.461,20089.2,-38.553
320000.0,16.456,19563.4,-40.333
333000.0,16.454,19230.3,-41.444
400000.0,16.441,17573.5,-46.584
480000.0,16.416,15806.8,-51.497
500000.0,16.409,15405.9,-52.575
600000.0,16.386,13614.7,-57.247
640000.0,16.386,12987.5,-58.833
666000.0,16.386,12603.6,-59.786
800000.0,16.391,10902.0,-63.918
960000.0,16.407,9338.32,-67.535
1000000.0,16.699,8875.08,-68.617
