Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.3,9085870.0,-81.344
1200.0,16.329,7873460.0,-75.816
1250.0,16.11,7667040.0,-76.068
1500.0,15.175,6855190.0,-78.49
1600.0,15.428,6364540.0,-80.801
1660.0,15.609,6078500.0,-81.939
2000.0,16.677,4753390.0,-84.666
2400.0,16.59,3977390.0,-84.279
2500.0,16.6,3815930.0,-84.253
3000.0,16.355,3238250.0,-86.544
3200.0,16.303,3044500.0,-86.204
3330.0,16.284,2927960.0,-86.007
4000.0,16.335,2428250.0,-85.362
4800.0,16.219,2038660.0,-85.753
5000.0,16.195,1960430.0,-85.848
6000.0,16.192,1635020.0,-86.291
6400.0,16.144,1537390.0,-86.382
6660.0,16.117,1479950.0,-86.435
8000.0,15.999,1241710.0,-86.673
9600.0,15.919,1040370.0,-87.184
10000.0,15.903,999748.0,-87.307
12000.0,15.808,838101.0,-87.29
12500.0,15.806,804749.0,-87.343
15000.0,15.79,671419.0,-87.573
16000.0,15.764,630503.0,-87.547
16600.0,15.749,608275.0,-87.527
20000.0,15.686,506819.0,-87.389
24000.0,15.597,424859.0,-87.719
25000.0,15.58,408367.0,-87.802
30000.0,15.588,340138.0,-87.834
32000.0,15.546,319783.0,-88.069
33300.0,15.526,307710.0,-88.232
40000.0,15.518,256393.0,-89.106
48000.0,15.431,214807.0,-88.41
50000.0,15.424,206284.0,-88.252
60000.0,15.338,172864.0,-88.169
64000.0,15.318,162265.0,-88.179
66600.0,15.307,156049.0,-88.186
80000.0,15.254,130366.0,-88.214
96000.0,15.21,108956.0,-88.294
100000.0,15.201,104657.0,-88.306
120000.0,15.153,87496.1,-88.348
125000.0,15.148,84025.4,-88.35
150000.0,15.121,70144.8,-88.368
160000.0,15.096,65873.0,-88.368
166000.0,15.081,63551.9,-88.369
200000.0,15.012,52992.0,-88.366
240000.0,14.972,44279.5,-88.393
250000.0,14.963,42533.3,-88.4
300000.0,14.914,35562.6,-88.422
320000.0,14.907,33354.3,-88.443
333000.0,14.903,32060.7,-88.456
400000.0,14.885,26723.2,-88.52
480000.0,14.848,22325.7,-88.469
500000.0,14.84,21443.3,-88.455
600000.0,14.809,17907.3,-88.485
640000.0,14.806,16791.3,-88.496
666000.0,14.804,16137.9,-88.502
800000.0,14.801,13437.5,-88.523
960000.0,14.808,11193.1,-88.508
1000000.0,15.098,10538.9,-88.522
