Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,20.8,7597850.0,-82.308
1200.0,20.393,6470890.0,-83.005
1250.0,20.213,6262730.0,-82.865
1500.0,19.333,5458760.0,-83.218
1600.0,19.492,5083550.0,-83.787
1660.0,19.574,4881550.0,-84.068
2000.0,19.982,3974960.0,-85.137
2400.0,19.934,3320540.0,-85.428
2500.0,19.931,3188960.0,-85.465
3000.0,19.81,2674870.0,-85.926
3200.0,19.793,2509800.0,-85.995
3330.0,19.784,2413120.0,-86.042
4000.0,19.743,2013410.0,-86.334
4800.0,19.539,1695590.0,-86.646
5000.0,19.499,1631670.0,-86.783
6000.0,19.392,1367440.0,-87.001
6400.0,19.347,1285040.0,-87.07
6660.0,19.32,1236610.0,-87.108
8000.0,19.206,1035800.0,-87.267
9600.0,19.197,863547.0,-87.509
10000.0,19.196,829156.0,-87.552
12000.0,19.037,696771.0,-87.687
12500.0,19.038,668850.0,-87.722
15000.0,19.037,557434.0,-87.865
16000.0,19.013,523240.0,-87.908
16600.0,19.0,504710.0,-87.933
20000.0,18.936,420327.0,-88.042
24000.0,18.868,351541.0,-88.125
25000.0,18.853,337743.0,-88.14
30000.0,18.814,282041.0,-88.248
32000.0,18.789,264769.0,-88.27
33300.0,18.774,254635.0,-88.284
40000.0,18.707,212748.0,-88.336
48000.0,18.655,177781.0,-88.392
50000.0,18.644,170780.0,-88.404
60000.0,18.6,142649.0,-88.454
64000.0,18.581,133872.0,-88.471
66600.0,18.569,128732.0,-88.48
80000.0,18.515,107483.0,-88.527
96000.0,18.468,89795.0,-88.557
100000.0,18.46,86245.9,-88.561
120000.0,18.419,72028.2,-88.562
125000.0,18.404,69203.1,-88.568
150000.0,18.341,57868.6,-88.612
160000.0,18.318,54319.8,-88.6
166000.0,18.305,52393.7,-88.592
200000.0,18.245,43624.9,-88.539
240000.0,18.218,36409.8,-88.658
250000.0,18.213,34963.8,-88.684
300000.0,18.178,29191.6,-88.701
320000.0,18.15,27410.2,-88.721
333000.0,18.133,26365.1,-88.735
400000.0,18.063,22032.8,-88.818
480000.0,18.084,18339.3,-88.714
500000.0,18.089,17600.8,-88.697
600000.0,18.069,14683.8,-88.692
640000.0,18.065,13768.4,-88.693
666000.0,18.064,13232.3,-88.691
800000.0,18.063,11017.1,-88.68
960000.0,18.089,9167.86,-88.659
1000000.0,18.098,8796.33,-88.656
