Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.132,9290120.0,-89.87
1200.0,16.294,8095060.0,-83.621
1250.0,16.103,7862630.0,-83.763
1500.0,15.282,6927630.0,-85.752
1600.0,15.586,6380720.0,-87.802
1660.0,15.789,6074460.0,-88.686
2000.0,16.966,4691840.0,-90.281
2400.0,16.979,3902030.0,-89.392
2500.0,17.012,3742560.0,-89.197
3000.0,16.855,3147490.0,-91.004
3200.0,16.836,2954940.0,-90.516
3330.0,16.837,2839050.0,-90.231
4000.0,16.965,2345330.0,-89.16
4800.0,16.926,1958890.0,-89.223
5000.0,16.919,1881820.0,-89.248
6000.0,16.98,1562440.0,-89.366
6400.0,16.957,1466770.0,-89.361
6660.0,16.943,1410630.0,-89.359
8000.0,16.886,1178490.0,-89.354
9600.0,16.862,983360.0,-89.622
10000.0,16.857,944319.0,-89.691
12000.0,16.814,788959.0,-89.493
12500.0,16.822,757030.0,-89.504
15000.0,16.853,629720.0,-89.549
16000.0,16.842,590707.0,-89.47
16600.0,16.837,569567.0,-89.425
20000.0,16.817,473240.0,-89.156
24000.0,16.767,395577.0,-89.345
25000.0,16.758,379968.0,-89.396
30000.0,16.802,315806.0,-89.312
32000.0,16.772,296595.0,-89.494
33300.0,16.76,285226.0,-89.627
40000.0,16.784,237124.0,-90.339
48000.0,16.728,198262.0,-89.613
50000.0,16.728,190325.0,-89.449
60000.0,16.67,159153.0,-89.301
64000.0,16.661,149291.0,-89.287
66600.0,16.654,143516.0,-89.276
80000.0,16.626,119680.0,-89.238
96000.0,16.606,99851.7,-89.25
100000.0,16.603,95876.8,-89.248
120000.0,16.576,80026.2,-89.238
125000.0,16.575,76828.9,-89.228
150000.0,16.569,64045.6,-89.194
160000.0,16.55,60112.4,-89.18
166000.0,16.54,57975.9,-89.17
200000.0,16.489,48264.9,-89.125
240000.0,16.467,40276.5,-89.109
250000.0,16.461,38678.2,-89.106
300000.0,16.427,32297.1,-89.089
320000.0,16.426,30280.0,-89.099
333000.0,16.425,29098.7,-89.102
400000.0,16.422,24228.9,-89.121
480000.0,16.399,20218.5,-89.044
500000.0,16.395,19415.1,-89.024
600000.0,16.378,16195.5,-89.022
640000.0,16.381,15181.0,-89.02
666000.0,16.382,14587.0,-89.018
800000.0,16.393,12135.4,-89.01
960000.0,16.416,10098.8,-88.964
1000000.0,16.71,9523.93,-88.966
