Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.857,9447270.0,-89.876
1200.0,16.013,8231950.0,-83.447
1250.0,15.824,7997680.0,-83.572
1500.0,14.99,7070420.0,-85.599
1600.0,15.303,6497740.0,-87.648
1660.0,15.505,6181050.0,-88.61
2000.0,16.68,4773230.0,-90.19
2400.0,16.692,3972090.0,-89.231
2500.0,16.717,3807830.0,-89.081
3000.0,16.555,3204000.0,-90.913
3200.0,16.536,3008910.0,-90.419
3330.0,16.533,2890960.0,-90.126
4000.0,16.657,2388600.0,-89.041
4800.0,16.616,1995700.0,-89.095
5000.0,16.603,1917000.0,-89.121
6000.0,16.66,1592050.0,-89.236
6400.0,16.636,1494830.0,-89.23
6660.0,16.622,1437820.0,-89.222
8000.0,16.556,1201440.0,-89.221
9600.0,16.528,1002950.0,-89.492
10000.0,16.525,963163.0,-89.565
12000.0,16.477,804948.0,-89.365
12500.0,16.485,772400.0,-89.375
15000.0,16.511,642631.0,-89.422
16000.0,16.5,602888.0,-89.343
16600.0,16.493,581348.0,-89.296
20000.0,16.469,483143.0,-89.021
24000.0,16.415,403979.0,-89.215
25000.0,16.405,388064.0,-89.266
30000.0,16.446,322586.0,-89.18
32000.0,16.415,302999.0,-89.369
33300.0,16.402,291408.0,-89.502
40000.0,16.422,242307.0,-90.229
48000.0,16.362,202654.0,-89.485
50000.0,16.361,194550.0,-89.319
60000.0,16.299,162739.0,-89.167
64000.0,16.288,152666.0,-89.15
66600.0,16.281,146766.0,-89.141
80000.0,16.249,122425.0,-89.098
96000.0,16.226,102170.0,-89.11
100000.0,16.221,98109.7,-89.108
120000.0,16.191,81910.7,-89.094
125000.0,16.189,78644.1,-89.085
150000.0,16.179,65576.4,-89.049
160000.0,16.158,61554.9,-89.033
166000.0,16.147,59372.6,-89.023
200000.0,16.092,49444.8,-88.974
240000.0,16.065,41274.4,-88.957
250000.0,16.059,39637.8,-88.954
300000.0,16.021,33109.3,-88.934
320000.0,16.019,31044.0,-88.941
333000.0,16.018,29835.3,-88.947
400000.0,16.011,24849.2,-88.968
480000.0,15.983,20742.7,-88.886
500000.0,15.978,19919.6,-88.866
600000.0,15.957,16621.6,-88.863
640000.0,15.957,15581.8,-88.861
666000.0,15.958,14973.0,-88.859
800000.0,15.965,12459.7,-88.851
960000.0,15.982,10371.5,-88.807
1000000.0,16.276,9777.01,-88.811
