Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.864,8910420.0,-89.625
1200.0,17.014,7745420.0,-83.626
1250.0,16.824,7523660.0,-83.752
1500.0,15.999,6617490.0,-85.721
1600.0,16.291,6101670.0,-87.605
1660.0,16.495,5810530.0,-88.465
2000.0,17.662,4506050.0,-90.005
2400.0,17.682,3753210.0,-89.09
2500.0,17.695,3597570.0,-88.95
3000.0,17.525,3026580.0,-90.677
3200.0,17.503,2841720.0,-90.215
3330.0,17.503,2730820.0,-89.939
4000.0,17.621,2257940.0,-88.917
4800.0,17.571,1886730.0,-88.978
5000.0,17.56,1812470.0,-88.999
6000.0,17.612,1506120.0,-89.11
6400.0,17.585,1414110.0,-89.105
6660.0,17.569,1360160.0,-89.102
8000.0,17.501,1136800.0,-89.099
9600.0,17.467,949281.0,-89.356
10000.0,17.46,911529.0,-89.424
12000.0,17.407,761885.0,-89.232
12500.0,17.413,731190.0,-89.243
15000.0,17.434,608607.0,-89.289
16000.0,17.421,570981.0,-89.212
16600.0,17.412,550611.0,-89.168
20000.0,17.383,457741.0,-88.909
24000.0,17.323,382803.0,-89.091
25000.0,17.311,367737.0,-89.14
30000.0,17.346,305817.0,-89.06
32000.0,17.313,287262.0,-89.236
33300.0,17.299,276286.0,-89.363
40000.0,17.313,229831.0,-90.053
48000.0,17.248,192244.0,-89.35
50000.0,17.245,184569.0,-89.192
60000.0,17.178,154409.0,-89.047
64000.0,17.165,144862.0,-89.033
66600.0,17.157,139276.0,-89.023
80000.0,17.119,116203.0,-88.985
96000.0,17.09,96999.5,-88.998
100000.0,17.082,93160.0,-88.993
120000.0,17.048,77790.6,-88.985
125000.0,17.045,74691.3,-88.976
150000.0,17.03,62296.2,-88.943
160000.0,17.007,58480.7,-88.929
166000.0,16.995,56407.4,-88.919
200000.0,16.936,46981.1,-88.875
240000.0,16.903,39226.4,-88.859
250000.0,16.896,37673.4,-88.856
300000.0,16.853,31473.0,-88.84
320000.0,16.85,29512.8,-88.849
333000.0,16.847,28364.6,-88.852
400000.0,16.835,23630.1,-88.872
480000.0,16.804,19728.6,-88.797
500000.0,16.797,18946.4,-88.777
600000.0,16.773,15811.9,-88.776
640000.0,16.772,14824.4,-88.775
666000.0,16.772,14245.9,-88.774
800000.0,16.775,11856.9,-88.767
960000.0,16.791,9871.6,-88.724
1000000.0,17.083,9314.76,-88.732
