Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.791,8943030.0,-87.774
1200.0,17.517,7568190.0,-88.025
1250.0,17.375,7327200.0,-87.761
1500.0,16.626,6378000.0,-87.816
1600.0,16.826,5911320.0,-88.218
1660.0,16.94,5661440.0,-88.401
2000.0,17.459,4559370.0,-89.016
2400.0,17.527,3784020.0,-88.884
2500.0,17.534,3631670.0,-88.841
3000.0,17.507,3030940.0,-88.993
3200.0,17.523,2838950.0,-88.942
3330.0,17.533,2726720.0,-88.921
4000.0,17.572,2264960.0,-88.922
4800.0,17.44,1901320.0,-89.007
5000.0,17.417,1828060.0,-89.097
6000.0,17.374,1527120.0,-89.085
6400.0,17.35,1433630.0,-89.079
6660.0,17.336,1378760.0,-89.072
8000.0,17.276,1151870.0,-89.035
9600.0,17.32,957289.0,-89.093
10000.0,17.327,918720.0,-89.103
12000.0,17.212,770733.0,-89.089
12500.0,17.222,739475.0,-89.09
15000.0,17.259,614890.0,-89.089
16000.0,17.249,576782.0,-89.087
16600.0,17.242,556160.0,-89.083
20000.0,17.212,462424.0,-89.073
24000.0,17.173,386214.0,-89.046
25000.0,17.164,370956.0,-89.04
30000.0,17.151,309355.0,-89.051
32000.0,17.135,290295.0,-89.041
33300.0,17.125,279126.0,-89.035
40000.0,17.08,232980.0,-89.003
48000.0,17.048,194508.0,-88.983
50000.0,17.041,186808.0,-88.979
60000.0,17.015,155911.0,-88.961
64000.0,17.001,146281.0,-88.955
66600.0,16.993,140641.0,-88.951
80000.0,16.954,117352.0,-88.94
96000.0,16.922,97976.3,-88.925
100000.0,16.916,94093.8,-88.913
120000.0,16.885,78552.0,-88.861
125000.0,16.872,75467.1,-88.859
150000.0,16.819,63088.8,-88.863
160000.0,16.799,59216.0,-88.837
166000.0,16.788,57113.5,-88.82
200000.0,16.735,47546.5,-88.722
240000.0,16.717,39669.9,-88.821
250000.0,16.713,38092.3,-88.841
300000.0,16.684,31799.2,-88.827
320000.0,16.657,29859.7,-88.843
333000.0,16.641,28721.8,-88.852
400000.0,16.575,24006.6,-88.915
480000.0,16.599,19975.1,-88.781
500000.0,16.604,19169.8,-88.757
600000.0,16.584,15994.0,-88.733
640000.0,16.581,14996.9,-88.725
666000.0,16.58,14412.8,-88.72
800000.0,16.577,12000.6,-88.696
960000.0,16.598,9987.32,-88.657
1000000.0,16.606,9583.38,-88.649
